Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,2574,2119,2037.39,2122.27
"Revenue 2574 2119 2037.39 2122.27  Other Revenue, Total - - - -","Revenue 2574 2119 2037.39 2122.27  Other Revenue, Total - - - -","Revenue 2574 2119 2037.39 2122.27  Other Revenue, Total - - - -","Revenue 2574 2119 2037.39 2122.27  Other Revenue, Total - - - -","Revenue 2574 2119 2037.39 2122.27  Other Revenue, Total - - - -"
Revenue,2574,2119,2037.39,2122.27
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1875,1530,1535.95,1569.06
Gross Profit,699,589,501.44,553.22
Total Operating Expenses,2684,2497,2837.09,2292.96
"Selling/General/Admin. Expenses, Total 809 787 697.17 427.33  Research & Development - 179 391.91 290.63  Depreciation / Amortization - 5 9.25 11.73  Interest Expense (Income) - Net Operating -7 -1 - -  Unusual Expense (Income) - 136.53 202.81 -5.78  Other Operating Expenses, Total 7 -3 - -","Selling/General/Admin. Expenses, Total 809 787 697.17 427.33  Research & Development - 179 391.91 290.63  Depreciation / Amortization - 5 9.25 11.73  Interest Expense (Income) - Net Operating -7 -1 - -  Unusual Expense (Income) - 136.53 202.81 -5.78  Other Operating Expenses, Total 7 -3 - -","Selling/General/Admin. Expenses, Total 809 787 697.17 427.33  Research & Development - 179 391.91 290.63  Depreciation / Amortization - 5 9.25 11.73  Interest Expense (Income) - Net Operating -7 -1 - -  Unusual Expense (Income) - 136.53 202.81 -5.78  Other Operating Expenses, Total 7 -3 - -","Selling/General/Admin. Expenses, Total 809 787 697.17 427.33  Research & Development - 179 391.91 290.63  Depreciation / Amortization - 5 9.25 11.73  Interest Expense (Income) - Net Operating -7 -1 - -  Unusual Expense (Income) - 136.53 202.81 -5.78  Other Operating Expenses, Total 7 -3 - -","Selling/General/Admin. Expenses, Total 809 787 697.17 427.33  Research & Development - 179 391.91 290.63  Depreciation / Amortization - 5 9.25 11.73  Interest Expense (Income) - Net Operating -7 -1 - -  Unusual Expense (Income) - 136.53 202.81 -5.78  Other Operating Expenses, Total 7 -3 - -"
"Selling/General/Admin. Expenses, Total",809,787,697.17,427.33
Research & Development,-,179,391.91,290.63
Depreciation / Amortization,-,5,9.25,11.73
Interest Expense (Income) - Net Operating,-7,-1,-,-
Unusual Expense (Income),-,136.53,202.81,-5.78
"Other Operating Expenses, Total",7,-3,-,-
Operating Income,-110,-378,-799.7,-170.69
"Interest Income (Expense), Net Non-Operating",-,-1.98,-2.55,-1.04
Gain (Loss) on Sale of Assets,-,232,-,-
"Other, Net",18,-323,-11.72,-30.09
Net Income Before Taxes,-128,-287,-813.97,-201.82
Provision for Income Taxes,4,4,-27.1,58.99
Net Income After Taxes,-132,-291,-786.86,-260.81
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-132,-291,-786.86,-260.81
Total Extraordinary Items,-,-,-,-
Net Income,-132,-291,-786.86,-260.81
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-132,-291,-786.86,-260.81
Dilution Adjustment,-,-,-,-
Diluted Net Income,-132,-291,-786.86,-260.81
Diluted Weighted Average Shares,12.77,12.64,11.28,10.81
Diluted EPS Excluding Extraordinary Items,-10.33,-23.02,-69.78,-24.13
DPS - Common Stock Primary Issue,-,-,-,2.5
Diluted Normalized EPS,-5.87,-18.93,-58.09,-24.47
