Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,170494,163210,153770,159102
"Revenue 170494 163210 153770 159102  Other Revenue, Total - - - -","Revenue 170494 163210 153770 159102  Other Revenue, Total - - - -","Revenue 170494 163210 153770 159102  Other Revenue, Total - - - -","Revenue 170494 163210 153770 159102  Other Revenue, Total - - - -","Revenue 170494 163210 153770 159102  Other Revenue, Total - - - -"
Revenue,170494,163210,153770,159102
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",94503,88302,84335,87043
Gross Profit,75991,74908,69435,72059
Total Operating Expenses,161992,153311,151454,152932
"Selling/General/Admin. Expenses, Total 67489 60099 60249 61289  Research & Development - 644 - -  Depreciation / Amortization 7496 7560 4534 4193  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 424 2335 407  Other Operating Expenses, Total -3207 -3294 1 -","Selling/General/Admin. Expenses, Total 67489 60099 60249 61289  Research & Development - 644 - -  Depreciation / Amortization 7496 7560 4534 4193  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 424 2335 407  Other Operating Expenses, Total -3207 -3294 1 -","Selling/General/Admin. Expenses, Total 67489 60099 60249 61289  Research & Development - 644 - -  Depreciation / Amortization 7496 7560 4534 4193  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 424 2335 407  Other Operating Expenses, Total -3207 -3294 1 -","Selling/General/Admin. Expenses, Total 67489 60099 60249 61289  Research & Development - 644 - -  Depreciation / Amortization 7496 7560 4534 4193  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 424 2335 407  Other Operating Expenses, Total -3207 -3294 1 -","Selling/General/Admin. Expenses, Total 67489 60099 60249 61289  Research & Development - 644 - -  Depreciation / Amortization 7496 7560 4534 4193  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 424 2335 407  Other Operating Expenses, Total -3207 -3294 1 -"
"Selling/General/Admin. Expenses, Total",67489,60099,60249,61289
Research & Development,-,644,-,-
Depreciation / Amortization,7496,7560,4534,4193
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,424,2335,407
"Other Operating Expenses, Total",-3207,-3294,1,-
Operating Income,8502,9899,2316,6170
"Interest Income (Expense), Net Non-Operating",-,1316,1136,1866
Gain (Loss) on Sale of Assets,52,-164,15,2
"Other, Net",-2261,-1562,848,433
Net Income Before Taxes,10711,11625,4315,8471
Provision for Income Taxes,3445,3448,1465,2875
Net Income After Taxes,7266,8177,2850,5596
Minority Interest,364,305,-28,-4
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,7196,8132,2822,5592
Total Extraordinary Items,-,-,-,-
Net Income,7196,8132,2822,5592
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,7196,8132,2821,5591
Dilution Adjustment,-0.869,-,-,-
Diluted Net Income,7196.87,8132,2821,5591
Diluted Weighted Average Shares,49.27,49.4,49.37,50.87
Diluted EPS Excluding Extraordinary Items,146.07,164.63,57.15,109.91
DPS - Common Stock Primary Issue,88,83,40,56
Diluted Normalized EPS,138,153.62,92.36,119.14
