Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,45618,43453,33960.61,34658.95
"Revenue 45618 43453 33960.61 34658.95  Other Revenue, Total - - - -","Revenue 45618 43453 33960.61 34658.95  Other Revenue, Total - - - -","Revenue 45618 43453 33960.61 34658.95  Other Revenue, Total - - - -","Revenue 45618 43453 33960.61 34658.95  Other Revenue, Total - - - -","Revenue 45618 43453 33960.61 34658.95  Other Revenue, Total - - - -"
Revenue,45618,43453,33960.61,34658.95
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",37865,35418,27663.72,28416.97
Gross Profit,7753,8035,6296.89,6241.98
Total Operating Expenses,43155,40312,32416.39,32903.62
"Selling/General/Admin. Expenses, Total 5097 4707 4521.99 4274.04  Research & Development - - - -  Depreciation / Amortization 193 187 161.76 213.15  Interest Expense (Income) - Net Operating -24 -21 - -  Unusual Expense (Income) - -0.17 68.92 -0.55  Other Operating Expenses, Total 24 21 - -","Selling/General/Admin. Expenses, Total 5097 4707 4521.99 4274.04  Research & Development - - - -  Depreciation / Amortization 193 187 161.76 213.15  Interest Expense (Income) - Net Operating -24 -21 - -  Unusual Expense (Income) - -0.17 68.92 -0.55  Other Operating Expenses, Total 24 21 - -","Selling/General/Admin. Expenses, Total 5097 4707 4521.99 4274.04  Research & Development - - - -  Depreciation / Amortization 193 187 161.76 213.15  Interest Expense (Income) - Net Operating -24 -21 - -  Unusual Expense (Income) - -0.17 68.92 -0.55  Other Operating Expenses, Total 24 21 - -","Selling/General/Admin. Expenses, Total 5097 4707 4521.99 4274.04  Research & Development - - - -  Depreciation / Amortization 193 187 161.76 213.15  Interest Expense (Income) - Net Operating -24 -21 - -  Unusual Expense (Income) - -0.17 68.92 -0.55  Other Operating Expenses, Total 24 21 - -","Selling/General/Admin. Expenses, Total 5097 4707 4521.99 4274.04  Research & Development - - - -  Depreciation / Amortization 193 187 161.76 213.15  Interest Expense (Income) - Net Operating -24 -21 - -  Unusual Expense (Income) - -0.17 68.92 -0.55  Other Operating Expenses, Total 24 21 - -"
"Selling/General/Admin. Expenses, Total",5097,4707,4521.99,4274.04
Research & Development,-,-,-,-
Depreciation / Amortization,193,187,161.76,213.15
Interest Expense (Income) - Net Operating,-24,-21,-,-
Unusual Expense (Income),-,-0.17,68.92,-0.55
"Other Operating Expenses, Total",24,21,-,-
Operating Income,2464,3141,1544.22,1755.33
"Interest Income (Expense), Net Non-Operating",-,-16.87,-15.4,-12.56
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",35,-45,26.09,-6.56
Net Income Before Taxes,2428,3186,1554.91,1736.2
Provision for Income Taxes,731,979,487.08,542.24
Net Income After Taxes,1697,2207,1067.83,1193.96
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1697,2207,1067.83,1193.96
Total Extraordinary Items,-,-,-,-
Net Income,1697,2207,1067.83,1193.96
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,1697,2207,1067.83,1193.96
Dilution Adjustment,-,-,-,-
Diluted Net Income,1697,2207,1067.83,1193.96
Diluted Weighted Average Shares,21.16,21.78,23.75,23.82
Diluted EPS Excluding Extraordinary Items,80.21,101.35,44.96,50.12
DPS - Common Stock Primary Issue,-,28,16,16
Diluted Normalized EPS,72.05,91.44,46.95,50.1
