Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,3234,2522,2118.62,2159.94
"Revenue 3234 2522 2118.62 2159.94  Other Revenue, Total - - - -","Revenue 3234 2522 2118.62 2159.94  Other Revenue, Total - - - -","Revenue 3234 2522 2118.62 2159.94  Other Revenue, Total - - - -","Revenue 3234 2522 2118.62 2159.94  Other Revenue, Total - - - -","Revenue 3234 2522 2118.62 2159.94  Other Revenue, Total - - - -"
Revenue,3234,2522,2118.62,2159.94
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1841,1524,1259.02,1362.59
Gross Profit,1393,998,859.6,797.35
Total Operating Expenses,3134,2623,2138.64,2039.58
"Selling/General/Admin. Expenses, Total 1190 1039 856.22 598.52  Research & Development 15 14 21.77 10.46  Depreciation / Amortization 313 226 58.33 72.97  Interest Expense (Income) - Net Operating -14 -10 -42 -  Unusual Expense (Income) - 10.16 -11.26 -1.21  Other Operating Expenses, Total -211 -170 -3.45 -3.76","Selling/General/Admin. Expenses, Total 1190 1039 856.22 598.52  Research & Development 15 14 21.77 10.46  Depreciation / Amortization 313 226 58.33 72.97  Interest Expense (Income) - Net Operating -14 -10 -42 -  Unusual Expense (Income) - 10.16 -11.26 -1.21  Other Operating Expenses, Total -211 -170 -3.45 -3.76","Selling/General/Admin. Expenses, Total 1190 1039 856.22 598.52  Research & Development 15 14 21.77 10.46  Depreciation / Amortization 313 226 58.33 72.97  Interest Expense (Income) - Net Operating -14 -10 -42 -  Unusual Expense (Income) - 10.16 -11.26 -1.21  Other Operating Expenses, Total -211 -170 -3.45 -3.76","Selling/General/Admin. Expenses, Total 1190 1039 856.22 598.52  Research & Development 15 14 21.77 10.46  Depreciation / Amortization 313 226 58.33 72.97  Interest Expense (Income) - Net Operating -14 -10 -42 -  Unusual Expense (Income) - 10.16 -11.26 -1.21  Other Operating Expenses, Total -211 -170 -3.45 -3.76","Selling/General/Admin. Expenses, Total 1190 1039 856.22 598.52  Research & Development 15 14 21.77 10.46  Depreciation / Amortization 313 226 58.33 72.97  Interest Expense (Income) - Net Operating -14 -10 -42 -  Unusual Expense (Income) - 10.16 -11.26 -1.21  Other Operating Expenses, Total -211 -170 -3.45 -3.76"
"Selling/General/Admin. Expenses, Total",1190,1039,856.22,598.52
Research & Development,15,14,21.77,10.46
Depreciation / Amortization,313,226,58.33,72.97
Interest Expense (Income) - Net Operating,-14,-10,-42,-
Unusual Expense (Income),-,10.16,-11.26,-1.21
"Other Operating Expenses, Total",-211,-170,-3.45,-3.76
Operating Income,100,-101,-20.02,120.36
"Interest Income (Expense), Net Non-Operating",-,-10.39,-7.26,-9.46
Gain (Loss) on Sale of Assets,20,-,-,-1.58
"Other, Net",-28,18,-,3.67
Net Income Before Taxes,108,-119,-27.29,110.9
Provision for Income Taxes,-9,-10,-20.78,33.57
Net Income After Taxes,117,-109,-6.5,77.33
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,117,-109,-6.5,77.33
Total Extraordinary Items,-,-,-,-
Net Income,117,-109,-6.5,77.33
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,117,-109,-6.5,77.33
Dilution Adjustment,-0.342,0.089,-,-
Diluted Net Income,117.34,-109.09,-6.5,77.33
Diluted Weighted Average Shares,5.2,5.14,5.08,5.11
Diluted EPS Excluding Extraordinary Items,22.56,-21.21,-1.28,15.12
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,10.69,-13.37,-2.72,14.96
