Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,1071,1156,1119.53,5789.4
"Revenue 1071 1156.88 1119.53 5789.4  Other Revenue, Total - - - -","Revenue 1071 1156.88 1119.53 5789.4  Other Revenue, Total - - - -","Revenue 1071 1156.88 1119.53 5789.4  Other Revenue, Total - - - -","Revenue 1071 1156.88 1119.53 5789.4  Other Revenue, Total - - - -","Revenue 1071 1156.88 1119.53 5789.4  Other Revenue, Total - - - -"
Revenue,1071,1156.88,1119.53,5789.4
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",474,414.62,396.62,3284.78
Gross Profit,597,742.26,722.9,2504.62
Total Operating Expenses,1024,-3831.55,1054.77,6498.06
"Selling/General/Admin. Expenses, Total 533 593.59 643.52 3048.63  Research & Development - - - 6.68  Depreciation / Amortization 9 17.72 17.72 35.67  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - -4857.48 -3.1 122.31  Other Operating Expenses, Total 9 - - -","Selling/General/Admin. Expenses, Total 533 593.59 643.52 3048.63  Research & Development - - - 6.68  Depreciation / Amortization 9 17.72 17.72 35.67  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - -4857.48 -3.1 122.31  Other Operating Expenses, Total 9 - - -","Selling/General/Admin. Expenses, Total 533 593.59 643.52 3048.63  Research & Development - - - 6.68  Depreciation / Amortization 9 17.72 17.72 35.67  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - -4857.48 -3.1 122.31  Other Operating Expenses, Total 9 - - -","Selling/General/Admin. Expenses, Total 533 593.59 643.52 3048.63  Research & Development - - - 6.68  Depreciation / Amortization 9 17.72 17.72 35.67  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - -4857.48 -3.1 122.31  Other Operating Expenses, Total 9 - - -","Selling/General/Admin. Expenses, Total 533 593.59 643.52 3048.63  Research & Development - - - 6.68  Depreciation / Amortization 9 17.72 17.72 35.67  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - -4857.48 -3.1 122.31  Other Operating Expenses, Total 9 - - -"
"Selling/General/Admin. Expenses, Total",533,593.59,643.52,3048.63
Research & Development,-,-,-,6.68
Depreciation / Amortization,9,17.72,17.72,35.67
Interest Expense (Income) - Net Operating,-1,-,-,-
Unusual Expense (Income),-,-4857.48,-3.1,122.31
"Other Operating Expenses, Total",9,-,-,-
Operating Income,47,4988.43,64.76,-708.66
"Interest Income (Expense), Net Non-Operating",-,371.51,-197.4,-788.4
Gain (Loss) on Sale of Assets,-2679,-0.98,128.15,394.69
"Other, Net",5391,-16.3,15.02,12.57
Net Income Before Taxes,-2665,5342.66,10.53,-1089.8
Provision for Income Taxes,85,1541.07,-56.09,64.66
Net Income After Taxes,-2750,3801.59,66.62,-1154.45
Minority Interest,-,-,-,487.79
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-2750,3801.59,66.62,-666.67
Total Extraordinary Items,-,-,-,-
Net Income,-2750,3801.59,66.62,-666.67
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,-2750,3801.59,66.62,-666.67
Dilution Adjustment,-,-,-,-
Diluted Net Income,-2750,3801.59,66.62,-666.67
Diluted Weighted Average Shares,45.74,45.8,45.06,41.32
Diluted EPS Excluding Extraordinary Items,-60.12,83.01,1.48,-16.13
DPS - Common Stock Primary Issue,3,3,3,0.5
Diluted Normalized EPS,0.547,7.94,-0.02,-19.55
