Period Ending:,202331/01,202231/01,202131/01,202031/01
Total Revenue,18222,14423,11588.49,10368.08
"Revenue 18222 14423.71 11588.49 10368.08  Other Revenue, Total - - - -","Revenue 18222 14423.71 11588.49 10368.08  Other Revenue, Total - - - -","Revenue 18222 14423.71 11588.49 10368.08  Other Revenue, Total - - - -","Revenue 18222 14423.71 11588.49 10368.08  Other Revenue, Total - - - -","Revenue 18222 14423.71 11588.49 10368.08  Other Revenue, Total - - - -"
Revenue,18222,14423.71,11588.49,10368.08
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",13819,10467.7,8481.83,7915.71
Gross Profit,4403,3956.01,3106.66,2452.36
Total Operating Expenses,16234,12697.85,10588.06,10089.19
"Selling/General/Admin. Expenses, Total 2123 1877.06 1740.2 1855.88  Research & Development 132 182.25 177.59 191.21  Depreciation / Amortization 553 154.65 140.23 126.83  Interest Expense (Income) - Net Operating -50 - - -  Unusual Expense (Income) - 16.2 48.21 -0.44  Other Operating Expenses, Total -343 - - -","Selling/General/Admin. Expenses, Total 2123 1877.06 1740.2 1855.88  Research & Development 132 182.25 177.59 191.21  Depreciation / Amortization 553 154.65 140.23 126.83  Interest Expense (Income) - Net Operating -50 - - -  Unusual Expense (Income) - 16.2 48.21 -0.44  Other Operating Expenses, Total -343 - - -","Selling/General/Admin. Expenses, Total 2123 1877.06 1740.2 1855.88  Research & Development 132 182.25 177.59 191.21  Depreciation / Amortization 553 154.65 140.23 126.83  Interest Expense (Income) - Net Operating -50 - - -  Unusual Expense (Income) - 16.2 48.21 -0.44  Other Operating Expenses, Total -343 - - -","Selling/General/Admin. Expenses, Total 2123 1877.06 1740.2 1855.88  Research & Development 132 182.25 177.59 191.21  Depreciation / Amortization 553 154.65 140.23 126.83  Interest Expense (Income) - Net Operating -50 - - -  Unusual Expense (Income) - 16.2 48.21 -0.44  Other Operating Expenses, Total -343 - - -","Selling/General/Admin. Expenses, Total 2123 1877.06 1740.2 1855.88  Research & Development 132 182.25 177.59 191.21  Depreciation / Amortization 553 154.65 140.23 126.83  Interest Expense (Income) - Net Operating -50 - - -  Unusual Expense (Income) - 16.2 48.21 -0.44  Other Operating Expenses, Total -343 - - -"
"Selling/General/Admin. Expenses, Total",2123,1877.06,1740.2,1855.88
Research & Development,132,182.25,177.59,191.21
Depreciation / Amortization,553,154.65,140.23,126.83
Interest Expense (Income) - Net Operating,-50,-,-,-
Unusual Expense (Income),-,16.2,48.21,-0.44
"Other Operating Expenses, Total",-343,-,-,-
Operating Income,1988,1725.86,1000.43,278.89
"Interest Income (Expense), Net Non-Operating",-,-75.11,-63.84,-37.99
Gain (Loss) on Sale of Assets,2,9.71,2.52,7.1
"Other, Net",-31,64.09,86.97,-27.99
Net Income Before Taxes,2017,1724.54,1026.07,220.01
Provision for Income Taxes,378,233.8,299.22,110.89
Net Income After Taxes,1639,1490.74,726.86,109.12
Minority Interest,-,-,-,-3.84
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1639,1490.74,726.86,105.28
Total Extraordinary Items,-,-,-,-
Net Income,1639,1490.74,726.86,105.28
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,1639,1490.74,726.85,105.27
Dilution Adjustment,-,-,-,-
Diluted Net Income,1639,1490.74,726.85,105.27
Diluted Weighted Average Shares,8.15,8.15,8.15,8.15
Diluted EPS Excluding Extraordinary Items,201.05,182.85,89.15,12.91
DPS - Common Stock Primary Issue,10,10,10,10
Diluted Normalized EPS,154.49,183.53,93.12,12.45
