Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,42722,43089,46439.55,45970
"Revenue 42722 43089.58 46439.55 45970  Other Revenue, Total - - - -","Revenue 42722 43089.58 46439.55 45970  Other Revenue, Total - - - -","Revenue 42722 43089.58 46439.55 45970  Other Revenue, Total - - - -","Revenue 42722 43089.58 46439.55 45970  Other Revenue, Total - - - -","Revenue 42722 43089.58 46439.55 45970  Other Revenue, Total - - - -"
Revenue,42722,43089.58,46439.55,45970
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",34913,34422.04,38501.05,38224.01
Gross Profit,7809,8667.53,7938.5,7745.99
Total Operating Expenses,40494,39820.27,43441.55,44163.19
"Selling/General/Admin. Expenses, Total 5581 5346.59 4820.01 4983.92  Research & Development - - - -  Depreciation / Amortization 2290 - - -  Interest Expense (Income) - Net Operating -155 - - -  Unusual Expense (Income) - 51.64 120.49 955.25  Other Operating Expenses, Total -2135 - - -","Selling/General/Admin. Expenses, Total 5581 5346.59 4820.01 4983.92  Research & Development - - - -  Depreciation / Amortization 2290 - - -  Interest Expense (Income) - Net Operating -155 - - -  Unusual Expense (Income) - 51.64 120.49 955.25  Other Operating Expenses, Total -2135 - - -","Selling/General/Admin. Expenses, Total 5581 5346.59 4820.01 4983.92  Research & Development - - - -  Depreciation / Amortization 2290 - - -  Interest Expense (Income) - Net Operating -155 - - -  Unusual Expense (Income) - 51.64 120.49 955.25  Other Operating Expenses, Total -2135 - - -","Selling/General/Admin. Expenses, Total 5581 5346.59 4820.01 4983.92  Research & Development - - - -  Depreciation / Amortization 2290 - - -  Interest Expense (Income) - Net Operating -155 - - -  Unusual Expense (Income) - 51.64 120.49 955.25  Other Operating Expenses, Total -2135 - - -","Selling/General/Admin. Expenses, Total 5581 5346.59 4820.01 4983.92  Research & Development - - - -  Depreciation / Amortization 2290 - - -  Interest Expense (Income) - Net Operating -155 - - -  Unusual Expense (Income) - 51.64 120.49 955.25  Other Operating Expenses, Total -2135 - - -"
"Selling/General/Admin. Expenses, Total",5581,5346.59,4820.01,4983.92
Research & Development,-,-,-,-
Depreciation / Amortization,2290,-,-,-
Interest Expense (Income) - Net Operating,-155,-,-,-
Unusual Expense (Income),-,51.64,120.49,955.25
"Other Operating Expenses, Total",-2135,-,-,-
Operating Income,2228,3269.31,2998,1806.81
"Interest Income (Expense), Net Non-Operating",-,1576.26,414.65,1354.97
Gain (Loss) on Sale of Assets,1254,7.57,0.52,0.27
"Other, Net",-2927,112.55,103.5,-39.61
Net Income Before Taxes,3901,4965.69,3516.67,3122.44
Provision for Income Taxes,1043,961.49,918.26,2678.64
Net Income After Taxes,2858,4004.2,2598.4,443.79
Minority Interest,-,-93.2,-437.76,-231
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2856,3911,2160.64,212.79
Total Extraordinary Items,-,-,-,-
Net Income,2856,3911,2160.64,212.79
Total Adjustments to Net Income,-,-0,-0,-0
Income Available to Common Excluding Extraordinary Items,2856,3911,2160.64,212.79
Dilution Adjustment,-,-,-,-
Diluted Net Income,2856,3911,2160.64,212.79
Diluted Weighted Average Shares,33.12,33.34,33.32,34.77
Diluted EPS Excluding Extraordinary Items,86.24,117.32,64.84,6.12
DPS - Common Stock Primary Issue,-,90,39,30
Diluted Normalized EPS,51.2,118.39,67.5,25.23
