Period Ending:,202231/03,202131/03,202031/03,201931/03
Total Revenue,11233.26,12293.91,13661.7,11530.99
"Revenue 11233.26 12293.91 13661.7 11530.99  Other Revenue, Total - - - -","Revenue 11233.26 12293.91 13661.7 11530.99  Other Revenue, Total - - - -","Revenue 11233.26 12293.91 13661.7 11530.99  Other Revenue, Total - - - -","Revenue 11233.26 12293.91 13661.7 11530.99  Other Revenue, Total - - - -","Revenue 11233.26 12293.91 13661.7 11530.99  Other Revenue, Total - - - -"
Revenue,11233.26,12293.91,13661.7,11530.99
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",7752.36,8714.85,9883.2,8273.16
Gross Profit,3480.91,3579.06,3778.5,3257.82
Total Operating Expenses,10964.04,11967.87,13202.92,11196.09
"Selling/General/Admin. Expenses, Total 3197.79 3092.75 3205.89 2800.07  Research & Development - 97.9 84.78 99.76  Depreciation / Amortization 8.16 62.38 29.06 30.29  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 5.74 - - -7.2  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 3197.79 3092.75 3205.89 2800.07  Research & Development - 97.9 84.78 99.76  Depreciation / Amortization 8.16 62.38 29.06 30.29  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 5.74 - - -7.2  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 3197.79 3092.75 3205.89 2800.07  Research & Development - 97.9 84.78 99.76  Depreciation / Amortization 8.16 62.38 29.06 30.29  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 5.74 - - -7.2  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 3197.79 3092.75 3205.89 2800.07  Research & Development - 97.9 84.78 99.76  Depreciation / Amortization 8.16 62.38 29.06 30.29  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 5.74 - - -7.2  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 3197.79 3092.75 3205.89 2800.07  Research & Development - 97.9 84.78 99.76  Depreciation / Amortization 8.16 62.38 29.06 30.29  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 5.74 - - -7.2  Other Operating Expenses, Total - - - -"
"Selling/General/Admin. Expenses, Total",3197.79,3092.75,3205.89,2800.07
Research & Development,-,97.9,84.78,99.76
Depreciation / Amortization,8.16,62.38,29.06,30.29
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),5.74,-,-,-7.2
"Other Operating Expenses, Total",-,-,-,-
Operating Income,269.22,326.04,458.77,334.9
"Interest Income (Expense), Net Non-Operating",1.56,1.34,0.16,-6.2
Gain (Loss) on Sale of Assets,-6,-0.11,-7.13,242.08
"Other, Net",27.13,19.26,16.37,9.45
Net Income Before Taxes,291.9,346.52,468.17,580.22
Provision for Income Taxes,127.91,103.43,109.47,-27.29
Net Income After Taxes,164,243.09,358.7,607.51
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,164,243.09,358.7,607.51
Total Extraordinary Items,-,-,-,-
Net Income,164,243.09,358.7,607.51
Total Adjustments to Net Income,-0,-0,-0,-
Income Available to Common Excluding Extraordinary Items,164,243.09,358.7,607.51
Dilution Adjustment,-,-,-,-
Diluted Net Income,164,243.09,358.7,607.51
Diluted Weighted Average Shares,0.77,0.77,0.77,0.77
Diluted EPS Excluding Extraordinary Items,213.81,316.93,467.66,792.07
DPS - Common Stock Primary Issue,75,65,50,40
Diluted Normalized EPS,222.41,317.03,474.78,580.82
