Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,31381,27946,24829.36,23769.35
"Revenue 31381 27945 24829.36 23769.35  Other Revenue, Total - 1 - -","Revenue 31381 27945 24829.36 23769.35  Other Revenue, Total - 1 - -","Revenue 31381 27945 24829.36 23769.35  Other Revenue, Total - 1 - -","Revenue 31381 27945 24829.36 23769.35  Other Revenue, Total - 1 - -","Revenue 31381 27945 24829.36 23769.35  Other Revenue, Total - 1 - -"
Revenue,31381,27945,24829.36,23769.35
"Other Revenue, Total",-,1,-,-
"Cost of Revenue, Total",25437,22793,20358.63,19708.62
Gross Profit,5944,5153,4470.72,4060.74
Total Operating Expenses,28480,25822,23339.69,22382.78
"Selling/General/Admin. Expenses, Total 3043 2812 2857.14 2424.34  Research & Development - 17 - -  Depreciation / Amortization 387 388 225.99 236.81  Interest Expense (Income) - Net Operating -29 -30 - -  Unusual Expense (Income) - 1.32 -102.07 13  Other Operating Expenses, Total -358 -158 - -","Selling/General/Admin. Expenses, Total 3043 2812 2857.14 2424.34  Research & Development - 17 - -  Depreciation / Amortization 387 388 225.99 236.81  Interest Expense (Income) - Net Operating -29 -30 - -  Unusual Expense (Income) - 1.32 -102.07 13  Other Operating Expenses, Total -358 -158 - -","Selling/General/Admin. Expenses, Total 3043 2812 2857.14 2424.34  Research & Development - 17 - -  Depreciation / Amortization 387 388 225.99 236.81  Interest Expense (Income) - Net Operating -29 -30 - -  Unusual Expense (Income) - 1.32 -102.07 13  Other Operating Expenses, Total -358 -158 - -","Selling/General/Admin. Expenses, Total 3043 2812 2857.14 2424.34  Research & Development - 17 - -  Depreciation / Amortization 387 388 225.99 236.81  Interest Expense (Income) - Net Operating -29 -30 - -  Unusual Expense (Income) - 1.32 -102.07 13  Other Operating Expenses, Total -358 -158 - -","Selling/General/Admin. Expenses, Total 3043 2812 2857.14 2424.34  Research & Development - 17 - -  Depreciation / Amortization 387 388 225.99 236.81  Interest Expense (Income) - Net Operating -29 -30 - -  Unusual Expense (Income) - 1.32 -102.07 13  Other Operating Expenses, Total -358 -158 - -"
"Selling/General/Admin. Expenses, Total",3043,2812,2857.14,2424.34
Research & Development,-,17,-,-
Depreciation / Amortization,387,388,225.99,236.81
Interest Expense (Income) - Net Operating,-29,-30,-,-
Unusual Expense (Income),-,1.32,-102.07,13
"Other Operating Expenses, Total",-358,-158,-,-
Operating Income,2901,2124,1489.67,1386.58
"Interest Income (Expense), Net Non-Operating",-,77.39,86.3,73.03
Gain (Loss) on Sale of Assets,-,-,-9.1,1.56
"Other, Net",-65,-192,70.61,44.91
Net Income Before Taxes,2966,2316,1637.48,1506.08
Provision for Income Taxes,1166,821,495.05,552.02
Net Income After Taxes,1800,1495,1142.43,954.05
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1800,1495,1142.43,954.05
Total Extraordinary Items,-,-,-,-
Net Income,1800,1495,1142.43,954.05
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,1800,1495,1142.43,954.05
Dilution Adjustment,-,-,-,-
Diluted Net Income,1800,1495,1142.43,954.05
Diluted Weighted Average Shares,18.93,18.93,18.85,18.58
Diluted EPS Excluding Extraordinary Items,95.1,78.99,60.61,51.34
DPS - Common Stock Primary Issue,5,5,5,5
Diluted Normalized EPS,97.94,76.51,57.17,51.73
