Period Ending:,202231/12,202231/03,202131/03,202031/03
Total Revenue,854093,943979,849065,864490
"Revenue 854093 943979 849065 864490  Other Revenue, Total - - - -","Revenue 854093 943979 849065 864490  Other Revenue, Total - - - -","Revenue 854093 943979 849065 864490  Other Revenue, Total - - - -","Revenue 854093 943979 849065 864490  Other Revenue, Total - - - -","Revenue 854093 943979 849065 864490  Other Revenue, Total - - - -"
Revenue,854093,943979,849065,864490
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",665484,732022,663616,670199
Gross Profit,188609,211957,185449,194291
Total Operating Expenses,809290,880795,803492,807684
"Selling/General/Admin. Expenses, Total 126425 126136 114672 118732  Research & Development 37524 - 19434 18753  Depreciation / Amortization 29634 30930 - -  Interest Expense (Income) - Net Operating -1126 -748 - -  Unusual Expense (Income) - 2494 5769 1041  Other Operating Expenses, Total -66715.99 -30182 1 -","Selling/General/Admin. Expenses, Total 126425 126136 114672 118732  Research & Development 37524 - 19434 18753  Depreciation / Amortization 29634 30930 - -  Interest Expense (Income) - Net Operating -1126 -748 - -  Unusual Expense (Income) - 2494 5769 1041  Other Operating Expenses, Total -66715.99 -30182 1 -","Selling/General/Admin. Expenses, Total 126425 126136 114672 118732  Research & Development 37524 - 19434 18753  Depreciation / Amortization 29634 30930 - -  Interest Expense (Income) - Net Operating -1126 -748 - -  Unusual Expense (Income) - 2494 5769 1041  Other Operating Expenses, Total -66715.99 -30182 1 -","Selling/General/Admin. Expenses, Total 126425 126136 114672 118732  Research & Development 37524 - 19434 18753  Depreciation / Amortization 29634 30930 - -  Interest Expense (Income) - Net Operating -1126 -748 - -  Unusual Expense (Income) - 2494 5769 1041  Other Operating Expenses, Total -66715.99 -30182 1 -","Selling/General/Admin. Expenses, Total 126425 126136 114672 118732  Research & Development 37524 - 19434 18753  Depreciation / Amortization 29634 30930 - -  Interest Expense (Income) - Net Operating -1126 -748 - -  Unusual Expense (Income) - 2494 5769 1041  Other Operating Expenses, Total -66715.99 -30182 1 -"
"Selling/General/Admin. Expenses, Total",126425,126136,114672,118732
Research & Development,37524,-,19434,18753
Depreciation / Amortization,29634,30930,-,-
Interest Expense (Income) - Net Operating,-1126,-748,-,-
Unusual Expense (Income),-,2494,5769,1041
"Other Operating Expenses, Total",-66715.99,-30182,1,-
Operating Income,44803,63184,45573,56806
"Interest Income (Expense), Net Non-Operating",-,1625,10,-1380
Gain (Loss) on Sale of Assets,-10344,-,-,-
"Other, Net",66106,-2456,-1808,-2784
Net Income Before Taxes,17762,62353,43775,52642
Provision for Income Taxes,13227,17105,15133,17823
Net Income After Taxes,4535,45248,28642,34819
Minority Interest,7659,15456,-1877,-2012
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,5782,44053,26765,32807
Total Extraordinary Items,-,-,-,-
Net Income,5782,44053,26765,32807
Total Adjustments to Net Income,-,-,-1,-
Income Available to Common Excluding Extraordinary Items,5782,44053,26764,32807
Dilution Adjustment,-,-,-,-
Diluted Net Income,5782,44053,26764,32807
Diluted Weighted Average Shares,122.5,122.5,122.51,122.52
Diluted EPS Excluding Extraordinary Items,175.73,359.61,218.46,267.77
DPS - Common Stock Primary Issue,-,115,65,91
Diluted Normalized EPS,336.68,374.38,249.27,267.77
