Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,46459,49153,48633.91,58074.1
"Revenue 45231 49153.91 48633.91 58074.1  Other Revenue, Total 1228 1746 - -","Revenue 45231 49153.91 48633.91 58074.1  Other Revenue, Total 1228 1746 - -","Revenue 45231 49153.91 48633.91 58074.1  Other Revenue, Total 1228 1746 - -","Revenue 45231 49153.91 48633.91 58074.1  Other Revenue, Total 1228 1746 - -","Revenue 45231 49153.91 48633.91 58074.1  Other Revenue, Total 1228 1746 - -"
Revenue,45231,49153.91,48633.91,58074.1
"Other Revenue, Total",1228,1746,-,-
"Cost of Revenue, Total",39927,43519.99,42969.14,51743.5
Gross Profit,6532,5692,5664.77,6330.6
Total Operating Expenses,44727,47882,47243.13,56220.88
"Selling/General/Admin. Expenses, Total 4652 4359.68 4332.74 4425.7  Research & Development 29 18.34 29.31 25.73  Depreciation / Amortization 364 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 565.29 -88.06 25.95  Other Operating Expenses, Total -244 -197 - -","Selling/General/Admin. Expenses, Total 4652 4359.68 4332.74 4425.7  Research & Development 29 18.34 29.31 25.73  Depreciation / Amortization 364 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 565.29 -88.06 25.95  Other Operating Expenses, Total -244 -197 - -","Selling/General/Admin. Expenses, Total 4652 4359.68 4332.74 4425.7  Research & Development 29 18.34 29.31 25.73  Depreciation / Amortization 364 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 565.29 -88.06 25.95  Other Operating Expenses, Total -244 -197 - -","Selling/General/Admin. Expenses, Total 4652 4359.68 4332.74 4425.7  Research & Development 29 18.34 29.31 25.73  Depreciation / Amortization 364 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 565.29 -88.06 25.95  Other Operating Expenses, Total -244 -197 - -","Selling/General/Admin. Expenses, Total 4652 4359.68 4332.74 4425.7  Research & Development 29 18.34 29.31 25.73  Depreciation / Amortization 364 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 565.29 -88.06 25.95  Other Operating Expenses, Total -244 -197 - -"
"Selling/General/Admin. Expenses, Total",4652,4359.68,4332.74,4425.7
Research & Development,29,18.34,29.31,25.73
Depreciation / Amortization,364,-,-,-
Interest Expense (Income) - Net Operating,-1,-,-,-
Unusual Expense (Income),-,565.29,-88.06,25.95
"Other Operating Expenses, Total",-244,-197,-,-
Operating Income,1732,1271,1390.78,1853.22
"Interest Income (Expense), Net Non-Operating",-,504.18,62.04,179.96
Gain (Loss) on Sale of Assets,-42,-339,49.08,-
"Other, Net",-147,299,82.77,98.9
Net Income Before Taxes,1921,1312.02,1584.67,2132.08
Provision for Income Taxes,452,337,445.15,654.96
Net Income After Taxes,1469,974,1139.53,1477.12
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1469,974.26,1139.53,1477.12
Total Extraordinary Items,-,-,-,-
Net Income,1469,974,1139.53,1477.12
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,1469,974.26,1139.53,1477.12
Dilution Adjustment,-,-,-,-
Diluted Net Income,1469,974.26,1139.53,1477.12
Diluted Weighted Average Shares,5.97,6.41,6.53,6.53
Diluted EPS Excluding Extraordinary Items,246,151.97,174.45,226.14
DPS - Common Stock Primary Issue,-,76,72,70
Diluted Normalized EPS,209.12,165.68,159.36,228.89
