Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,260908,272944,223016,188712
"Revenue 260908 272944 223016 188712  Other Revenue, Total - - - -","Revenue 260908 272944 223016 188712  Other Revenue, Total - - - -","Revenue 260908 272944 223016 188712  Other Revenue, Total - - - -","Revenue 260908 272944 223016 188712  Other Revenue, Total - - - -","Revenue 260908 272944 223016 188712  Other Revenue, Total - - - -"
Revenue,260908,272944,223016,188712
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",170984,161145,146808,131135
Gross Profit,89924,111799,76208,57577
Total Operating Expenses,237527,222453,197623,179999
"Selling/General/Admin. Expenses, Total 66543 51184 42090 39421  Research & Development - 7281 5944 5514  Depreciation / Amortization 19491 14527 12091 2702  Interest Expense (Income) - Net Operating -369 -395 -309 -  Unusual Expense (Income) - 5826 3204 1226  Other Operating Expenses, Total -13707 -11289 -9001 1","Selling/General/Admin. Expenses, Total 66543 51184 42090 39421  Research & Development - 7281 5944 5514  Depreciation / Amortization 19491 14527 12091 2702  Interest Expense (Income) - Net Operating -369 -395 -309 -  Unusual Expense (Income) - 5826 3204 1226  Other Operating Expenses, Total -13707 -11289 -9001 1","Selling/General/Admin. Expenses, Total 66543 51184 42090 39421  Research & Development - 7281 5944 5514  Depreciation / Amortization 19491 14527 12091 2702  Interest Expense (Income) - Net Operating -369 -395 -309 -  Unusual Expense (Income) - 5826 3204 1226  Other Operating Expenses, Total -13707 -11289 -9001 1","Selling/General/Admin. Expenses, Total 66543 51184 42090 39421  Research & Development - 7281 5944 5514  Depreciation / Amortization 19491 14527 12091 2702  Interest Expense (Income) - Net Operating -369 -395 -309 -  Unusual Expense (Income) - 5826 3204 1226  Other Operating Expenses, Total -13707 -11289 -9001 1","Selling/General/Admin. Expenses, Total 66543 51184 42090 39421  Research & Development - 7281 5944 5514  Depreciation / Amortization 19491 14527 12091 2702  Interest Expense (Income) - Net Operating -369 -395 -309 -  Unusual Expense (Income) - 5826 3204 1226  Other Operating Expenses, Total -13707 -11289 -9001 1"
"Selling/General/Admin. Expenses, Total",66543,51184,42090,39421
Research & Development,-,7281,5944,5514
Depreciation / Amortization,19491,14527,12091,2702
Interest Expense (Income) - Net Operating,-369,-395,-309,-
Unusual Expense (Income),-,5826,3204,1226
"Other Operating Expenses, Total",-13707,-11289,-9001,1
Operating Income,23381,50491,25393,8713
"Interest Income (Expense), Net Non-Operating",-,-1290,-489,-2574
Gain (Loss) on Sale of Assets,2693,60,-455,2
"Other, Net",-2218,9109,5024,-28
Net Income Before Taxes,22906,41322,20824,6113
Provision for Income Taxes,7230,11710,3398,6629
Net Income After Taxes,15676,29612,17426,-516
Minority Interest,-,-13,-13,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,15676,29599,17468,-516
Total Extraordinary Items,-,-,-,-
Net Income,15676,29599,17468,-516
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-,29599,17468,-516
Dilution Adjustment,-,-0.149,-0.204,-
Diluted Net Income,15676,29599.15,17468.2,-516
Diluted Weighted Average Shares,56.9,56.98,57.03,56.97
Diluted EPS Excluding Extraordinary Items,275.5,519.42,306.32,-9.06
DPS - Common Stock Primary Issue,-,125,125,130
Diluted Normalized EPS,238.81,508.81,265.54,20.67
