Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,84316,73958,64029,69671
"Revenue - 73958 64029 69671  Other Revenue, Total - - - -","Revenue - 73958 64029 69671  Other Revenue, Total - - - -","Revenue - 73958 64029 69671  Other Revenue, Total - - - -","Revenue - 73958 64029 69671  Other Revenue, Total - - - -","Revenue - 73958 64029 69671  Other Revenue, Total - - - -"
Revenue,-,73958,64029,69671
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",-,42569,36704,40544
Gross Profit,-,31389,27325,29127
Total Operating Expenses,-,66460,57151,62185
"Selling/General/Admin. Expenses, Total - 22875 16744 17686  Research & Development - - 3128 3076  Depreciation / Amortization 3022 1014 767 787  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - -193 92  Other Operating Expenses, Total -2981 2 1 -","Selling/General/Admin. Expenses, Total - 22875 16744 17686  Research & Development - - 3128 3076  Depreciation / Amortization 3022 1014 767 787  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - -193 92  Other Operating Expenses, Total -2981 2 1 -","Selling/General/Admin. Expenses, Total - 22875 16744 17686  Research & Development - - 3128 3076  Depreciation / Amortization 3022 1014 767 787  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - -193 92  Other Operating Expenses, Total -2981 2 1 -","Selling/General/Admin. Expenses, Total - 22875 16744 17686  Research & Development - - 3128 3076  Depreciation / Amortization 3022 1014 767 787  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - -193 92  Other Operating Expenses, Total -2981 2 1 -","Selling/General/Admin. Expenses, Total - 22875 16744 17686  Research & Development - - 3128 3076  Depreciation / Amortization 3022 1014 767 787  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - -193 92  Other Operating Expenses, Total -2981 2 1 -"
"Selling/General/Admin. Expenses, Total",-,22875,16744,17686
Research & Development,-,-,3128,3076
Depreciation / Amortization,3022,1014,767,787
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-,-193,92
"Other Operating Expenses, Total",-2981,2,1,-
Operating Income,-,7498,6878,7486
"Interest Income (Expense), Net Non-Operating",-,627,71,86
Gain (Loss) on Sale of Assets,24,-33,-16,-196
"Other, Net",-397,157,99,56
Net Income Before Taxes,10299,8249,7032,7432
Provision for Income Taxes,2675,2164,1887,1920
Net Income After Taxes,-,6085,5145,5512
Minority Interest,-,5,8,-1
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-,6090,5153,5511
Total Extraordinary Items,-,-,-,-
Net Income,-,6090,5153,5511
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,-,6090,5153,5510
Dilution Adjustment,-,-,-,-
Diluted Net Income,-,6090,5153,5510
Diluted Weighted Average Shares,-,47.44,48.71,48.91
Diluted EPS Excluding Extraordinary Items,-,128.38,105.8,112.66
DPS - Common Stock Primary Issue,78,64,48,46
Diluted Normalized EPS,138.76,128.9,103.14,117.03
