Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,12557,11567,9945.12,7701.28
"Revenue 12557 11567.93 9945.12 7701.28  Other Revenue, Total - - - -","Revenue 12557 11567.93 9945.12 7701.28  Other Revenue, Total - - - -","Revenue 12557 11567.93 9945.12 7701.28  Other Revenue, Total - - - -","Revenue 12557 11567.93 9945.12 7701.28  Other Revenue, Total - - - -","Revenue 12557 11567.93 9945.12 7701.28  Other Revenue, Total - - - -"
Revenue,12557,11567.93,9945.12,7701.28
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5721,5114.78,4320.26,3057.74
Gross Profit,6836,6453.15,5624.86,4643.53
Total Operating Expenses,11533,10060.59,8666.07,6577.26
"Selling/General/Admin. Expenses, Total 5812 4945.8 4344.06 3519.52  Research & Development - - - -  Depreciation / Amortization 88 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - - 1.75 -  Other Operating Expenses, Total -81 - - -","Selling/General/Admin. Expenses, Total 5812 4945.8 4344.06 3519.52  Research & Development - - - -  Depreciation / Amortization 88 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - - 1.75 -  Other Operating Expenses, Total -81 - - -","Selling/General/Admin. Expenses, Total 5812 4945.8 4344.06 3519.52  Research & Development - - - -  Depreciation / Amortization 88 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - - 1.75 -  Other Operating Expenses, Total -81 - - -","Selling/General/Admin. Expenses, Total 5812 4945.8 4344.06 3519.52  Research & Development - - - -  Depreciation / Amortization 88 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - - 1.75 -  Other Operating Expenses, Total -81 - - -","Selling/General/Admin. Expenses, Total 5812 4945.8 4344.06 3519.52  Research & Development - - - -  Depreciation / Amortization 88 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - - 1.75 -  Other Operating Expenses, Total -81 - - -"
"Selling/General/Admin. Expenses, Total",5812,4945.8,4344.06,3519.52
Research & Development,-,-,-,-
Depreciation / Amortization,88,-,-,-
Interest Expense (Income) - Net Operating,-7,-,-,-
Unusual Expense (Income),-,-,1.75,-
"Other Operating Expenses, Total",-81,-,-,-
Operating Income,1024,1507.35,1279.05,1124.02
"Interest Income (Expense), Net Non-Operating",-,-6.13,-6.15,-4.98
Gain (Loss) on Sale of Assets,-,-22.4,-,-13.69
"Other, Net",132,31.74,35.52,-0.46
Net Income Before Taxes,892,1510.56,1308.42,1104.89
Provision for Income Taxes,332,461.11,395.97,355.87
Net Income After Taxes,560,1049.46,912.45,749.02
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,560,1049.46,912.45,749.02
Total Extraordinary Items,-,-,-,-
Net Income,560,1049.46,912.45,749.02
Total Adjustments to Net Income,-,-0,-,-
Income Available to Common Excluding Extraordinary Items,560,1049.46,912.45,749.02
Dilution Adjustment,-0.621,-,-,-
Diluted Net Income,560.62,1049.46,912.45,749.02
Diluted Weighted Average Shares,5.99,5.99,5.96,5.95
Diluted EPS Excluding Extraordinary Items,93.54,175.29,152.99,125.9
DPS - Common Stock Primary Issue,9,9,8,8
Diluted Normalized EPS,106.16,190.1,166.63,135.15
