Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,15936,13574,12325.51,11061.85
"Revenue 15936 13574 12325.51 11061.85  Other Revenue, Total - - - -","Revenue 15936 13574 12325.51 11061.85  Other Revenue, Total - - - -","Revenue 15936 13574 12325.51 11061.85  Other Revenue, Total - - - -","Revenue 15936 13574 12325.51 11061.85  Other Revenue, Total - - - -","Revenue 15936 13574 12325.51 11061.85  Other Revenue, Total - - - -"
Revenue,15936,13574,12325.51,11061.85
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",10902,9225,8628.7,8133.68
Gross Profit,5034,4349,3696.82,2928.18
Total Operating Expenses,13861,11894,11265.87,10337.17
"Selling/General/Admin. Expenses, Total 2959 2669 2589.06 2198.5  Research & Development - - - -  Depreciation / Amortization 276 156 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -10.22 48.11 5  Other Operating Expenses, Total -276 -156 - -","Selling/General/Admin. Expenses, Total 2959 2669 2589.06 2198.5  Research & Development - - - -  Depreciation / Amortization 276 156 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -10.22 48.11 5  Other Operating Expenses, Total -276 -156 - -","Selling/General/Admin. Expenses, Total 2959 2669 2589.06 2198.5  Research & Development - - - -  Depreciation / Amortization 276 156 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -10.22 48.11 5  Other Operating Expenses, Total -276 -156 - -","Selling/General/Admin. Expenses, Total 2959 2669 2589.06 2198.5  Research & Development - - - -  Depreciation / Amortization 276 156 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -10.22 48.11 5  Other Operating Expenses, Total -276 -156 - -","Selling/General/Admin. Expenses, Total 2959 2669 2589.06 2198.5  Research & Development - - - -  Depreciation / Amortization 276 156 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -10.22 48.11 5  Other Operating Expenses, Total -276 -156 - -"
"Selling/General/Admin. Expenses, Total",2959,2669,2589.06,2198.5
Research & Development,-,-,-,-
Depreciation / Amortization,276,156,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-10.22,48.11,5
"Other Operating Expenses, Total",-276,-156,-,-
Operating Income,2075,1680,1059.64,724.68
"Interest Income (Expense), Net Non-Operating",-,17.07,22.35,178.78
Gain (Loss) on Sale of Assets,-23,7,-,6.31
"Other, Net",31,-38,38.09,16.47
Net Income Before Taxes,2067,1711,1120.09,926.24
Provision for Income Taxes,777,633,509.98,604
Net Income After Taxes,1290,1078,610.1,322.24
Minority Interest,461,264,23.03,148.12
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1093,976,633.14,470.36
Total Extraordinary Items,-,-,-,-
Net Income,1093,976,633.14,470.36
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,1093,976,633.14,470.36
Dilution Adjustment,13,-,-,-
Diluted Net Income,1080,976,633.14,470.36
Diluted Weighted Average Shares,36.16,36.39,36.43,36.43
Diluted EPS Excluding Extraordinary Items,29.87,26.82,17.38,12.91
DPS - Common Stock Primary Issue,10,7,5.75,5.5
Diluted Normalized EPS,30.68,26.46,24.1,18.89
