Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,976.18,642.49,314.18,1303.84
"Revenue 976.18 642.49 314.18 1303.84  Other Revenue, Total - - - -","Revenue 976.18 642.49 314.18 1303.84  Other Revenue, Total - - - -","Revenue 976.18 642.49 314.18 1303.84  Other Revenue, Total - - - -","Revenue 976.18 642.49 314.18 1303.84  Other Revenue, Total - - - -","Revenue 976.18 642.49 314.18 1303.84  Other Revenue, Total - - - -"
Revenue,976.18,642.49,314.18,1303.84
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",637.7,443.69,78.06,112.9
Gross Profit,338.49,198.8,236.11,1190.94
Total Operating Expenses,2198.48,2165.57,2356.65,2184.72
"Selling/General/Admin. Expenses, Total 1560.79 1721.88 923.52 1139.71  Research & Development 947.49 825.47 987.24 562.69  Depreciation / Amortization 0.914 6.49 - -  Interest Expense (Income) - Net Operating -3.94 -4.17 - -  Unusual Expense (Income) - 110.83 367.82 369.42  Other Operating Expenses, Total -944.46 -827.79 - -","Selling/General/Admin. Expenses, Total 1560.79 1721.88 923.52 1139.71  Research & Development 947.49 825.47 987.24 562.69  Depreciation / Amortization 0.914 6.49 - -  Interest Expense (Income) - Net Operating -3.94 -4.17 - -  Unusual Expense (Income) - 110.83 367.82 369.42  Other Operating Expenses, Total -944.46 -827.79 - -","Selling/General/Admin. Expenses, Total 1560.79 1721.88 923.52 1139.71  Research & Development 947.49 825.47 987.24 562.69  Depreciation / Amortization 0.914 6.49 - -  Interest Expense (Income) - Net Operating -3.94 -4.17 - -  Unusual Expense (Income) - 110.83 367.82 369.42  Other Operating Expenses, Total -944.46 -827.79 - -","Selling/General/Admin. Expenses, Total 1560.79 1721.88 923.52 1139.71  Research & Development 947.49 825.47 987.24 562.69  Depreciation / Amortization 0.914 6.49 - -  Interest Expense (Income) - Net Operating -3.94 -4.17 - -  Unusual Expense (Income) - 110.83 367.82 369.42  Other Operating Expenses, Total -944.46 -827.79 - -","Selling/General/Admin. Expenses, Total 1560.79 1721.88 923.52 1139.71  Research & Development 947.49 825.47 987.24 562.69  Depreciation / Amortization 0.914 6.49 - -  Interest Expense (Income) - Net Operating -3.94 -4.17 - -  Unusual Expense (Income) - 110.83 367.82 369.42  Other Operating Expenses, Total -944.46 -827.79 - -"
"Selling/General/Admin. Expenses, Total",1560.79,1721.88,923.52,1139.71
Research & Development,947.49,825.47,987.24,562.69
Depreciation / Amortization,0.914,6.49,-,-
Interest Expense (Income) - Net Operating,-3.94,-4.17,-,-
Unusual Expense (Income),-,110.83,367.82,369.42
"Other Operating Expenses, Total",-944.46,-827.79,-,-
Operating Income,-1222.3,-1523.08,-2042.47,-880.88
"Interest Income (Expense), Net Non-Operating",-,33.7,-21.16,14.18
Gain (Loss) on Sale of Assets,21.41,-90.98,-,-
"Other, Net",-97.7,179.62,-27.73,-41.89
Net Income Before Taxes,-1146.01,-1611.71,-2091.36,-908.59
Provision for Income Taxes,2.93,3.72,3.73,3.75
Net Income After Taxes,-1148.94,-1615.44,-2095.09,-912.35
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-1148.94,-1615.44,-2095.09,-912.35
Total Extraordinary Items,-,-,-,-
Net Income,-1148.94,-1615.44,-2095.09,-912.35
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,-1148.94,-1615.44,-2095.09,-912.35
Dilution Adjustment,-,-,-,-
Diluted Net Income,-1148.94,-1615.44,-2095.09,-912.35
Diluted Weighted Average Shares,17.33,16.92,14.39,13.92
Diluted EPS Excluding Extraordinary Items,-66.31,-95.5,-145.58,-65.55
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-41.95,-55.46,-128.96,-48.3
