Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,584308,558403,615186,613405
"Revenue 584308 558403 615186 613405  Other Revenue, Total - - - -","Revenue 584308 558403 615186 613405  Other Revenue, Total - - - -","Revenue 584308 558403 615186 613405  Other Revenue, Total - - - -","Revenue 584308 558403 615186 613405  Other Revenue, Total - - - -","Revenue 584308 558403 615186 613405  Other Revenue, Total - - - -"
Revenue,584308,558403,615186,613405
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",-,468961,472574,470209
Gross Profit,87191,89442,142612,143196
Total Operating Expenses,571253,540343,595405,598308
"Selling/General/Admin. Expenses, Total - 71382 120711 118368  Research & Development - 4348 4255 4297  Depreciation / Amortization 17190 16957 15917 2532  Interest Expense (Income) - Net Operating -361 -388 -410 -  Unusual Expense (Income) - 2739 2726 2901  Other Operating Expenses, Total -16829 -20917 -17642 1","Selling/General/Admin. Expenses, Total - 71382 120711 118368  Research & Development - 4348 4255 4297  Depreciation / Amortization 17190 16957 15917 2532  Interest Expense (Income) - Net Operating -361 -388 -410 -  Unusual Expense (Income) - 2739 2726 2901  Other Operating Expenses, Total -16829 -20917 -17642 1","Selling/General/Admin. Expenses, Total - 71382 120711 118368  Research & Development - 4348 4255 4297  Depreciation / Amortization 17190 16957 15917 2532  Interest Expense (Income) - Net Operating -361 -388 -410 -  Unusual Expense (Income) - 2739 2726 2901  Other Operating Expenses, Total -16829 -20917 -17642 1","Selling/General/Admin. Expenses, Total - 71382 120711 118368  Research & Development - 4348 4255 4297  Depreciation / Amortization 17190 16957 15917 2532  Interest Expense (Income) - Net Operating -361 -388 -410 -  Unusual Expense (Income) - 2739 2726 2901  Other Operating Expenses, Total -16829 -20917 -17642 1","Selling/General/Admin. Expenses, Total - 71382 120711 118368  Research & Development - 4348 4255 4297  Depreciation / Amortization 17190 16957 15917 2532  Interest Expense (Income) - Net Operating -361 -388 -410 -  Unusual Expense (Income) - 2739 2726 2901  Other Operating Expenses, Total -16829 -20917 -17642 1"
"Selling/General/Admin. Expenses, Total",-,71382,120711,118368
Research & Development,-,4348,4255,4297
Depreciation / Amortization,17190,16957,15917,2532
Interest Expense (Income) - Net Operating,-361,-388,-410,-
Unusual Expense (Income),-,2739,2726,2901
"Other Operating Expenses, Total",-16829,-20917,-17642,1
Operating Income,13055,18060,19781,15097
"Interest Income (Expense), Net Non-Operating",-,1397,1585,1590
Gain (Loss) on Sale of Assets,983,-547,2219,11
"Other, Net",-919,1382,-3592,187
Net Income Before Taxes,12991,17225,21154,16885
Provision for Income Taxes,3812,4998,6177,4593
Net Income After Taxes,9179,12227,14977,12292
Minority Interest,3020,2750,3042,-126
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,9129,12068,14913,12166
Total Extraordinary Items,-,-,-,-
Net Income,9129,12068,14913,12166
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,9129,12068,14913,12165
Dilution Adjustment,-,-,-,-
Diluted Net Income,9129,12068,14913,12165
Diluted Weighted Average Shares,-,67.53,67.59,67.7
Diluted EPS Excluding Extraordinary Items,135.16,178.69,220.62,179.7
DPS - Common Stock Primary Issue,-,60,40,40
Diluted Normalized EPS,133.23,182.62,199.34,212.13
