Period Ending:,202231/10,202131/10,202031/10,201931/10
Total Revenue,19056,11530,8746.26,20189.55
"Revenue 19056 11530 8746.26 20189.55  Other Revenue, Total - - - -","Revenue 19056 11530 8746.26 20189.55  Other Revenue, Total - - - -","Revenue 19056 11530 8746.26 20189.55  Other Revenue, Total - - - -","Revenue 19056 11530 8746.26 20189.55  Other Revenue, Total - - - -","Revenue 19056 11530 8746.26 20189.55  Other Revenue, Total - - - -"
Revenue,19056,11530,8746.26,20189.55
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",7817,5057,4508.8,8977.56
Gross Profit,11239,6473,4237.47,11211.99
Total Operating Expenses,17248,13129,13096.66,18269.65
"Selling/General/Admin. Expenses, Total 8496 7062 7180.18 8330.09  Research & Development - - - -  Depreciation / Amortization 1011 1111 1038.48 950.33  Interest Expense (Income) - Net Operating -16 -22 - -  Unusual Expense (Income) - 4.27 369.21 11.67  Other Operating Expenses, Total -60 -79 - -","Selling/General/Admin. Expenses, Total 8496 7062 7180.18 8330.09  Research & Development - - - -  Depreciation / Amortization 1011 1111 1038.48 950.33  Interest Expense (Income) - Net Operating -16 -22 - -  Unusual Expense (Income) - 4.27 369.21 11.67  Other Operating Expenses, Total -60 -79 - -","Selling/General/Admin. Expenses, Total 8496 7062 7180.18 8330.09  Research & Development - - - -  Depreciation / Amortization 1011 1111 1038.48 950.33  Interest Expense (Income) - Net Operating -16 -22 - -  Unusual Expense (Income) - 4.27 369.21 11.67  Other Operating Expenses, Total -60 -79 - -","Selling/General/Admin. Expenses, Total 8496 7062 7180.18 8330.09  Research & Development - - - -  Depreciation / Amortization 1011 1111 1038.48 950.33  Interest Expense (Income) - Net Operating -16 -22 - -  Unusual Expense (Income) - 4.27 369.21 11.67  Other Operating Expenses, Total -60 -79 - -","Selling/General/Admin. Expenses, Total 8496 7062 7180.18 8330.09  Research & Development - - - -  Depreciation / Amortization 1011 1111 1038.48 950.33  Interest Expense (Income) - Net Operating -16 -22 - -  Unusual Expense (Income) - 4.27 369.21 11.67  Other Operating Expenses, Total -60 -79 - -"
"Selling/General/Admin. Expenses, Total",8496,7062,7180.18,8330.09
Research & Development,-,-,-,-
Depreciation / Amortization,1011,1111,1038.48,950.33
Interest Expense (Income) - Net Operating,-16,-22,-,-
Unusual Expense (Income),-,4.27,369.21,11.67
"Other Operating Expenses, Total",-60,-79,-,-
Operating Income,1808,-1599,-4350.4,1919.89
"Interest Income (Expense), Net Non-Operating",-,-9.11,-9.42,1.16
Gain (Loss) on Sale of Assets,-,-,-,69.12
"Other, Net",-275,-985,466.04,23.07
Net Income Before Taxes,2083,-614,-3893.78,2013.25
Provision for Income Taxes,691,-199,337.79,657.47
Net Income After Taxes,1392,-415,-4231.57,1355.78
Minority Interest,31,26,-3.95,-5.29
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1398,-411,-4235.53,1350.49
Total Extraordinary Items,-,-,-,-
Net Income,1398,-411,-4235.53,1350.49
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,1398,-411,-4235.53,1350.49
Dilution Adjustment,-,-,-,-
Diluted Net Income,1398,-411,-4235.53,1350.49
Diluted Weighted Average Shares,29.46,29.3,29.57,29.69
Diluted EPS Excluding Extraordinary Items,47.46,-14.03,-143.22,45.48
DPS - Common Stock Primary Issue,10,-,-,12
Diluted Normalized EPS,44.65,-12.87,-135.11,44.18
