Period Ending:,202230/11,202130/11,202030/11,201930/11
Total Revenue,258097,229117,201055,249077
"Revenue 258097 229117 201055 249077  Other Revenue, Total - - - -","Revenue 258097 229117 201055 249077  Other Revenue, Total - - - -","Revenue 258097 229117 201055 249077  Other Revenue, Total - - - -","Revenue 258097 229117 201055 249077  Other Revenue, Total - - - -","Revenue 258097 229117 201055 249077  Other Revenue, Total - - - -"
Revenue,258097,229117,201055,249077
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",197704,176853,160925,195322
Gross Profit,60393,52264,40130,53755
Total Operating Expenses,241070,214398,194877,236138
"Selling/General/Admin. Expenses, Total 43366 37545 33279 40406  Research & Development 5558 5924 - -  Depreciation / Amortization 18302 16838 - -  Interest Expense (Income) - Net Operating -978 -785 - -  Unusual Expense (Income) - 245 672 409  Other Operating Expenses, Total -22882 -21977 1 1","Selling/General/Admin. Expenses, Total 43366 37545 33279 40406  Research & Development 5558 5924 - -  Depreciation / Amortization 18302 16838 - -  Interest Expense (Income) - Net Operating -978 -785 - -  Unusual Expense (Income) - 245 672 409  Other Operating Expenses, Total -22882 -21977 1 1","Selling/General/Admin. Expenses, Total 43366 37545 33279 40406  Research & Development 5558 5924 - -  Depreciation / Amortization 18302 16838 - -  Interest Expense (Income) - Net Operating -978 -785 - -  Unusual Expense (Income) - 245 672 409  Other Operating Expenses, Total -22882 -21977 1 1","Selling/General/Admin. Expenses, Total 43366 37545 33279 40406  Research & Development 5558 5924 - -  Depreciation / Amortization 18302 16838 - -  Interest Expense (Income) - Net Operating -978 -785 - -  Unusual Expense (Income) - 245 672 409  Other Operating Expenses, Total -22882 -21977 1 1","Selling/General/Admin. Expenses, Total 43366 37545 33279 40406  Research & Development 5558 5924 - -  Depreciation / Amortization 18302 16838 - -  Interest Expense (Income) - Net Operating -978 -785 - -  Unusual Expense (Income) - 245 672 409  Other Operating Expenses, Total -22882 -21977 1 1"
"Selling/General/Admin. Expenses, Total",43366,37545,33279,40406
Research & Development,5558,5924,-,-
Depreciation / Amortization,18302,16838,-,-
Interest Expense (Income) - Net Operating,-978,-785,-,-
Unusual Expense (Income),-,245,672,409
"Other Operating Expenses, Total",-22882,-21977,1,1
Operating Income,17027,14719,6178,12939
"Interest Income (Expense), Net Non-Operating",-,378,-577,-221
Gain (Loss) on Sale of Assets,251,384,-43,-83
"Other, Net",-525,-274,-697,-822
Net Income Before Taxes,17301,14609,4861,11813
Provision for Income Taxes,5148,4267,2190,3247
Net Income After Taxes,12153,10342,2671,8566
Minority Interest,7460,8107,-213,-320
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,12237,9993,2458,8246
Total Extraordinary Items,-,-,-,-
Net Income,12237,9993,2458,8246
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,12237,9993,2458,8245
Dilution Adjustment,-,-,-,-
Diluted Net Income,12237,9993,2458,8245
Diluted Weighted Average Shares,23.85,23.9,24.38,24.84
Diluted EPS Excluding Extraordinary Items,513.15,418.06,100.84,331.9
DPS - Common Stock Primary Issue,-,100,50,100
Diluted Normalized EPS,451.71,363.39,121.18,350.57
