Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,44121,41799,37314,32946.41
"Revenue 44121 41799 37314 32946.41  Other Revenue, Total - - - -","Revenue 44121 41799 37314 32946.41  Other Revenue, Total - - - -","Revenue 44121 41799 37314 32946.41  Other Revenue, Total - - - -","Revenue 44121 41799 37314 32946.41  Other Revenue, Total - - - -","Revenue 44121 41799 37314 32946.41  Other Revenue, Total - - - -"
Revenue,44121,41799,37314,32946.41
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",27103,26394,23976,20390.52
Gross Profit,17018,15405,13338,12555.89
Total Operating Expenses,40165,38389,34866,30838.92
"Selling/General/Admin. Expenses, Total 13062 11985 10877 10471.9  Research & Development - - - -  Depreciation / Amortization 323 331 381 -  Interest Expense (Income) - Net Operating -4 -5 -5 -  Unusual Expense (Income) - 87.07 121.15 -23.49  Other Operating Expenses, Total -319 -316 -363 -","Selling/General/Admin. Expenses, Total 13062 11985 10877 10471.9  Research & Development - - - -  Depreciation / Amortization 323 331 381 -  Interest Expense (Income) - Net Operating -4 -5 -5 -  Unusual Expense (Income) - 87.07 121.15 -23.49  Other Operating Expenses, Total -319 -316 -363 -","Selling/General/Admin. Expenses, Total 13062 11985 10877 10471.9  Research & Development - - - -  Depreciation / Amortization 323 331 381 -  Interest Expense (Income) - Net Operating -4 -5 -5 -  Unusual Expense (Income) - 87.07 121.15 -23.49  Other Operating Expenses, Total -319 -316 -363 -","Selling/General/Admin. Expenses, Total 13062 11985 10877 10471.9  Research & Development - - - -  Depreciation / Amortization 323 331 381 -  Interest Expense (Income) - Net Operating -4 -5 -5 -  Unusual Expense (Income) - 87.07 121.15 -23.49  Other Operating Expenses, Total -319 -316 -363 -","Selling/General/Admin. Expenses, Total 13062 11985 10877 10471.9  Research & Development - - - -  Depreciation / Amortization 323 331 381 -  Interest Expense (Income) - Net Operating -4 -5 -5 -  Unusual Expense (Income) - 87.07 121.15 -23.49  Other Operating Expenses, Total -319 -316 -363 -"
"Selling/General/Admin. Expenses, Total",13062,11985,10877,10471.9
Research & Development,-,-,-,-
Depreciation / Amortization,323,331,381,-
Interest Expense (Income) - Net Operating,-4,-5,-5,-
Unusual Expense (Income),-,87.07,121.15,-23.49
"Other Operating Expenses, Total",-319,-316,-363,-
Operating Income,3956,3410,2448,2107.48
"Interest Income (Expense), Net Non-Operating",-,11.67,10.3,21.64
Gain (Loss) on Sale of Assets,162,16,-41,-
"Other, Net",-306,47,126,3.33
Net Income Before Taxes,4100,3347,2363,2132.46
Provision for Income Taxes,1207,1118,719,790.25
Net Income After Taxes,2893,2229,1644,1342.21
Minority Interest,199,181,150,17.68
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2899,2224,1647,1359.89
Total Extraordinary Items,-,-,-,-
Net Income,2899,2224,1647,1359.89
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,2899,2224,1647,1359.89
Dilution Adjustment,-0.571,-0.018,-,-
Diluted Net Income,2899.57,2224.02,1647,1359.89
Diluted Weighted Average Shares,22.47,22.42,22.2,21.84
Diluted EPS Excluding Extraordinary Items,129.05,99.2,74.2,62.27
DPS - Common Stock Primary Issue,27,20,16,15
Diluted Normalized EPS,111.59,95.06,70.08,63.1
