Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,45792,47074,41182,42926
"Revenue 45792 47074 41182 42926  Other Revenue, Total - - - -","Revenue 45792 47074 41182 42926  Other Revenue, Total - - - -","Revenue 45792 47074 41182 42926  Other Revenue, Total - - - -","Revenue 45792 47074 41182 42926  Other Revenue, Total - - - -","Revenue 45792 47074 41182 42926  Other Revenue, Total - - - -"
Revenue,45792,47074,41182,42926
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",38513,38509,33644,34705
Gross Profit,7279,8565,7538,8221
Total Operating Expenses,45553,45255,39609,41360
"Selling/General/Admin. Expenses, Total 6010 5662 4935 5103  Research & Development 839 827 766 805  Depreciation / Amortization 2550 2470 2209 260  Interest Expense (Income) - Net Operating -24 -32 -36 -  Unusual Expense (Income) - 80 95 486  Other Operating Expenses, Total -2335 -2181 -1909 1","Selling/General/Admin. Expenses, Total 6010 5662 4935 5103  Research & Development 839 827 766 805  Depreciation / Amortization 2550 2470 2209 260  Interest Expense (Income) - Net Operating -24 -32 -36 -  Unusual Expense (Income) - 80 95 486  Other Operating Expenses, Total -2335 -2181 -1909 1","Selling/General/Admin. Expenses, Total 6010 5662 4935 5103  Research & Development 839 827 766 805  Depreciation / Amortization 2550 2470 2209 260  Interest Expense (Income) - Net Operating -24 -32 -36 -  Unusual Expense (Income) - 80 95 486  Other Operating Expenses, Total -2335 -2181 -1909 1","Selling/General/Admin. Expenses, Total 6010 5662 4935 5103  Research & Development 839 827 766 805  Depreciation / Amortization 2550 2470 2209 260  Interest Expense (Income) - Net Operating -24 -32 -36 -  Unusual Expense (Income) - 80 95 486  Other Operating Expenses, Total -2335 -2181 -1909 1","Selling/General/Admin. Expenses, Total 6010 5662 4935 5103  Research & Development 839 827 766 805  Depreciation / Amortization 2550 2470 2209 260  Interest Expense (Income) - Net Operating -24 -32 -36 -  Unusual Expense (Income) - 80 95 486  Other Operating Expenses, Total -2335 -2181 -1909 1"
"Selling/General/Admin. Expenses, Total",6010,5662,4935,5103
Research & Development,839,827,766,805
Depreciation / Amortization,2550,2470,2209,260
Interest Expense (Income) - Net Operating,-24,-32,-36,-
Unusual Expense (Income),-,80,95,486
"Other Operating Expenses, Total",-2335,-2181,-1909,1
Operating Income,239,1819,1573,1566
"Interest Income (Expense), Net Non-Operating",-,458,328,130
Gain (Loss) on Sale of Assets,-25,-69,-6,5
"Other, Net",-304,-392,-314,38
Net Income Before Taxes,568,2280,1893,1734
Provision for Income Taxes,119,558,668,455
Net Income After Taxes,449,1722,1225,1279
Minority Interest,1038,890,751,-2
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,347,1684,1442,1277
Total Extraordinary Items,-,-,-,-
Net Income,347,1684,1442,1277
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,347,1684,1442,1277
Dilution Adjustment,-,-,-,-
Diluted Net Income,347,1684,1442,1277
Diluted Weighted Average Shares,24.1,24.46,24.5,24.5
Diluted EPS Excluding Extraordinary Items,14.4,68.84,58.86,52.13
DPS - Common Stock Primary Issue,20,28,26,32
Diluted Normalized EPS,11.69,58.53,57.66,68.76
