Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,29056,24985,20868,20932.34
"Revenue 29056 24985 20868 20932.34  Other Revenue, Total - - - -","Revenue 29056 24985 20868 20932.34  Other Revenue, Total - - - -","Revenue 29056 24985 20868 20932.34  Other Revenue, Total - - - -","Revenue 29056 24985 20868 20932.34  Other Revenue, Total - - - -","Revenue 29056 24985 20868 20932.34  Other Revenue, Total - - - -"
Revenue,29056,24985,20868,20932.34
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",22444,18893,15977,16223.59
Gross Profit,6612,6092,4891,4708.76
Total Operating Expenses,24990,20988,17717,18075.38
"Selling/General/Admin. Expenses, Total 2546 1941 1662 1746.75  Research & Development - - - -  Depreciation / Amortization 150 163 143 128.45  Interest Expense (Income) - Net Operating - -1 -1 -  Unusual Expense (Income) - 242 90.22 -23.41  Other Operating Expenses, Total 58 -8 -64 -","Selling/General/Admin. Expenses, Total 2546 1941 1662 1746.75  Research & Development - - - -  Depreciation / Amortization 150 163 143 128.45  Interest Expense (Income) - Net Operating - -1 -1 -  Unusual Expense (Income) - 242 90.22 -23.41  Other Operating Expenses, Total 58 -8 -64 -","Selling/General/Admin. Expenses, Total 2546 1941 1662 1746.75  Research & Development - - - -  Depreciation / Amortization 150 163 143 128.45  Interest Expense (Income) - Net Operating - -1 -1 -  Unusual Expense (Income) - 242 90.22 -23.41  Other Operating Expenses, Total 58 -8 -64 -","Selling/General/Admin. Expenses, Total 2546 1941 1662 1746.75  Research & Development - - - -  Depreciation / Amortization 150 163 143 128.45  Interest Expense (Income) - Net Operating - -1 -1 -  Unusual Expense (Income) - 242 90.22 -23.41  Other Operating Expenses, Total 58 -8 -64 -","Selling/General/Admin. Expenses, Total 2546 1941 1662 1746.75  Research & Development - - - -  Depreciation / Amortization 150 163 143 128.45  Interest Expense (Income) - Net Operating - -1 -1 -  Unusual Expense (Income) - 242 90.22 -23.41  Other Operating Expenses, Total 58 -8 -64 -"
"Selling/General/Admin. Expenses, Total",2546,1941,1662,1746.75
Research & Development,-,-,-,-
Depreciation / Amortization,150,163,143,128.45
Interest Expense (Income) - Net Operating,-,-1,-1,-
Unusual Expense (Income),-,242,90.22,-23.41
"Other Operating Expenses, Total",58,-8,-64,-
Operating Income,4066,3997,3151,2856.96
"Interest Income (Expense), Net Non-Operating",-,23,5.65,30.62
Gain (Loss) on Sale of Assets,-328,-236,-85,-
"Other, Net",529,447,129,-4.25
Net Income Before Taxes,3865,3786,3107,2883.33
Provision for Income Taxes,1170,1269,1024,902.74
Net Income After Taxes,2695,2517,2083,1980.59
Minority Interest,-,-,-,-5.69
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-,2517,2083,1974.9
Total Extraordinary Items,-,-,-,-
Net Income,2695,2517,2083,1974.9
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,2695,2517,2083,1974.9
Dilution Adjustment,-,-,-,-
Diluted Net Income,2695,2517,2083,1974.9
Diluted Weighted Average Shares,31.87,31.87,31.87,31.77
Diluted EPS Excluding Extraordinary Items,84.55,78.97,65.35,62.16
DPS - Common Stock Primary Issue,44,37,31,29
Diluted Normalized EPS,79.87,78.88,62.65,65.7
