Period Ending:,202331/01,202231/01,202131/01,202031/01
Total Revenue,2004,1828,1082.06,1088.67
"Revenue 2004 1828 1082.06 1088.67  Other Revenue, Total - - - -","Revenue 2004 1828 1082.06 1088.67  Other Revenue, Total - - - -","Revenue 2004 1828 1082.06 1088.67  Other Revenue, Total - - - -","Revenue 2004 1828 1082.06 1088.67  Other Revenue, Total - - - -","Revenue 2004 1828 1082.06 1088.67  Other Revenue, Total - - - -"
Revenue,2004,1828,1082.06,1088.67
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1361,1251,843.11,858.66
Gross Profit,643,577,238.96,230.01
Total Operating Expenses,1860,1700,1186.85,1245.64
"Selling/General/Admin. Expenses, Total 492 440 358.51 421.32  Research & Development 51 43 - -  Depreciation / Amortization 48 46 10.14 10.81  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.3 -24.92 -45.16  Other Operating Expenses, Total -92 -80 - -","Selling/General/Admin. Expenses, Total 492 440 358.51 421.32  Research & Development 51 43 - -  Depreciation / Amortization 48 46 10.14 10.81  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.3 -24.92 -45.16  Other Operating Expenses, Total -92 -80 - -","Selling/General/Admin. Expenses, Total 492 440 358.51 421.32  Research & Development 51 43 - -  Depreciation / Amortization 48 46 10.14 10.81  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.3 -24.92 -45.16  Other Operating Expenses, Total -92 -80 - -","Selling/General/Admin. Expenses, Total 492 440 358.51 421.32  Research & Development 51 43 - -  Depreciation / Amortization 48 46 10.14 10.81  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.3 -24.92 -45.16  Other Operating Expenses, Total -92 -80 - -","Selling/General/Admin. Expenses, Total 492 440 358.51 421.32  Research & Development 51 43 - -  Depreciation / Amortization 48 46 10.14 10.81  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.3 -24.92 -45.16  Other Operating Expenses, Total -92 -80 - -"
"Selling/General/Admin. Expenses, Total",492,440,358.51,421.32
Research & Development,51,43,-,-
Depreciation / Amortization,48,46,10.14,10.81
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,0.3,-24.92,-45.16
"Other Operating Expenses, Total",-92,-80,-,-
Operating Income,144,128,-104.78,-156.97
"Interest Income (Expense), Net Non-Operating",-,5.11,3.58,-4.33
Gain (Loss) on Sale of Assets,7,5,3.83,2.23
"Other, Net",18,-14,3.03,0.07
Net Income Before Taxes,119,137,-94.34,-158.98
Provision for Income Taxes,24,31,3.57,7.2
Net Income After Taxes,95,106,-97.91,-166.18
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,95,106,-97.91,-166.18
Total Extraordinary Items,-,-,-,-
Net Income,95,106,-97.91,-166.18
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,95,106,-97.91,-166.18
Dilution Adjustment,-,-,-,-
Diluted Net Income,95,106,-97.91,-166.18
Diluted Weighted Average Shares,0.659,0.659,0.66,0.66
Diluted EPS Excluding Extraordinary Items,144.06,160.73,-148.46,-251.98
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,124.16,125.1,-176.8,-298.69
