Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,355715,292719,226371,239343
"Revenue 355715 292719 226371 239343  Other Revenue, Total - - - -","Revenue 355715 292719 226371 239343  Other Revenue, Total - - - -","Revenue 355715 292719 226371 239343  Other Revenue, Total - - - -","Revenue 355715 292719 226371 239343  Other Revenue, Total - - - -","Revenue 355715 292719 226371 239343  Other Revenue, Total - - - -"
Revenue,355715,292719,226371,239343
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",321441,266820,198112,204601
Gross Profit,34274,25899,28259,34742
Total Operating Expenses,340896,283900,213714,224733
"Selling/General/Admin. Expenses, Total 19455 16577 15066 14684  Research & Development - 235 231 180  Depreciation / Amortization 9770 8840 8402 475  Interest Expense (Income) - Net Operating -2584 -1217 -1310 -  Unusual Expense (Income) - 93 -144 4794  Other Operating Expenses, Total -7186 -7355 -6787 -1","Selling/General/Admin. Expenses, Total 19455 16577 15066 14684  Research & Development - 235 231 180  Depreciation / Amortization 9770 8840 8402 475  Interest Expense (Income) - Net Operating -2584 -1217 -1310 -  Unusual Expense (Income) - 93 -144 4794  Other Operating Expenses, Total -7186 -7355 -6787 -1","Selling/General/Admin. Expenses, Total 19455 16577 15066 14684  Research & Development - 235 231 180  Depreciation / Amortization 9770 8840 8402 475  Interest Expense (Income) - Net Operating -2584 -1217 -1310 -  Unusual Expense (Income) - 93 -144 4794  Other Operating Expenses, Total -7186 -7355 -6787 -1","Selling/General/Admin. Expenses, Total 19455 16577 15066 14684  Research & Development - 235 231 180  Depreciation / Amortization 9770 8840 8402 475  Interest Expense (Income) - Net Operating -2584 -1217 -1310 -  Unusual Expense (Income) - 93 -144 4794  Other Operating Expenses, Total -7186 -7355 -6787 -1","Selling/General/Admin. Expenses, Total 19455 16577 15066 14684  Research & Development - 235 231 180  Depreciation / Amortization 9770 8840 8402 475  Interest Expense (Income) - Net Operating -2584 -1217 -1310 -  Unusual Expense (Income) - 93 -144 4794  Other Operating Expenses, Total -7186 -7355 -6787 -1"
"Selling/General/Admin. Expenses, Total",19455,16577,15066,14684
Research & Development,-,235,231,180
Depreciation / Amortization,9770,8840,8402,475
Interest Expense (Income) - Net Operating,-2584,-1217,-1310,-
Unusual Expense (Income),-,93,-144,4794
"Other Operating Expenses, Total",-7186,-7355,-6787,-1
Operating Income,14819,8819,12657,14610
"Interest Income (Expense), Net Non-Operating",-,1383,-80,-649
Gain (Loss) on Sale of Assets,-244,-375,-344,-639
"Other, Net",1433,-886,266,198
Net Income Before Taxes,13630,10080,12735,13520
Provision for Income Taxes,2089,2347,3466,5308
Net Income After Taxes,11541,7733,9269,8212
Minority Interest,10487,12734,10154,-234
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,13108,6322,8788,7978
Total Extraordinary Items,-,-,-,-
Net Income,13108,6322,8788,7978
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,13108,6322,8788,7978
Dilution Adjustment,-,-,-,-
Diluted Net Income,13108,6322,8788,7978
Diluted Weighted Average Shares,43.46,43.46,43.46,43.46
Diluted EPS Excluding Extraordinary Items,301.62,145.47,202.21,183.58
DPS - Common Stock Primary Issue,75,40,60,75
Diluted Normalized EPS,247.05,119.23,174.96,266.69
