Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,44805,41964,39177,44263
"Revenue 44805 41964 39177 44263  Other Revenue, Total - - - -","Revenue 44805 41964 39177 44263  Other Revenue, Total - - - -","Revenue 44805 41964 39177 44263  Other Revenue, Total - - - -","Revenue 44805 41964 39177 44263  Other Revenue, Total - - - -","Revenue 44805 41964 39177 44263  Other Revenue, Total - - - -"
Revenue,44805,41964,39177,44263
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",29541,27112,23976,26324
Gross Profit,15264,14852,15201,17939
Total Operating Expenses,-,36252,32283,36294
"Selling/General/Admin. Expenses, Total 9265 9139 8635 8929  Research & Development - - - -  Depreciation / Amortization 1036 - - -  Interest Expense (Income) - Net Operating -26 - - -  Unusual Expense (Income) - - -329 1039  Other Operating Expenses, Total -1716 1 1 2","Selling/General/Admin. Expenses, Total 9265 9139 8635 8929  Research & Development - - - -  Depreciation / Amortization 1036 - - -  Interest Expense (Income) - Net Operating -26 - - -  Unusual Expense (Income) - - -329 1039  Other Operating Expenses, Total -1716 1 1 2","Selling/General/Admin. Expenses, Total 9265 9139 8635 8929  Research & Development - - - -  Depreciation / Amortization 1036 - - -  Interest Expense (Income) - Net Operating -26 - - -  Unusual Expense (Income) - - -329 1039  Other Operating Expenses, Total -1716 1 1 2","Selling/General/Admin. Expenses, Total 9265 9139 8635 8929  Research & Development - - - -  Depreciation / Amortization 1036 - - -  Interest Expense (Income) - Net Operating -26 - - -  Unusual Expense (Income) - - -329 1039  Other Operating Expenses, Total -1716 1 1 2","Selling/General/Admin. Expenses, Total 9265 9139 8635 8929  Research & Development - - - -  Depreciation / Amortization 1036 - - -  Interest Expense (Income) - Net Operating -26 - - -  Unusual Expense (Income) - - -329 1039  Other Operating Expenses, Total -1716 1 1 2"
"Selling/General/Admin. Expenses, Total",9265,9139,8635,8929
Research & Development,-,-,-,-
Depreciation / Amortization,1036,-,-,-
Interest Expense (Income) - Net Operating,-26,-,-,-
Unusual Expense (Income),-,-,-329,1039
"Other Operating Expenses, Total",-1716,1,1,2
Operating Income,-,5712,6894,7969
"Interest Income (Expense), Net Non-Operating",-,120,209,234
Gain (Loss) on Sale of Assets,162,-,-,-
"Other, Net",-784,216,223,237
Net Income Before Taxes,6621,6048,7326,8440
Provision for Income Taxes,2091,1847,2319,2920
Net Income After Taxes,-,4201,5007,5520
Minority Interest,2525,-103,13,476
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,4514,4098,5020,5996
Total Extraordinary Items,-,-,-,-
Net Income,4514,4098,5020,5996
Total Adjustments to Net Income,-,-1,1,-
Income Available to Common Excluding Extraordinary Items,4514,4097,5021,5996
Dilution Adjustment,-,-,-,-
Diluted Net Income,4514,4097,5021,5996
Diluted Weighted Average Shares,25.28,25.75,25.85,26.06
Diluted EPS Excluding Extraordinary Items,-,159.11,194.24,230.06
DPS - Common Stock Primary Issue,57,50,50,48
Diluted Normalized EPS,161.08,165.25,191.66,262.19
