Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,40,1,342,644.5
"Revenue 40 1.1 342 644.5  Other Revenue, Total - - - -","Revenue 40 1.1 342 644.5  Other Revenue, Total - - - -","Revenue 40 1.1 342 644.5  Other Revenue, Total - - - -","Revenue 40 1.1 342 644.5  Other Revenue, Total - - - -","Revenue 40 1.1 342 644.5  Other Revenue, Total - - - -"
Revenue,40,1.1,342,644.5
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",-,-,-,-
Gross Profit,40,-,-,-
Total Operating Expenses,2103,756.76,740.35,487.31
"Selling/General/Admin. Expenses, Total 242 231.02 208.45 183.62  Research & Development 1861 1009.52 531.9 303.68  Depreciation / Amortization 123 - - -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - -483.78 - -  Other Operating Expenses, Total -90 - - -","Selling/General/Admin. Expenses, Total 242 231.02 208.45 183.62  Research & Development 1861 1009.52 531.9 303.68  Depreciation / Amortization 123 - - -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - -483.78 - -  Other Operating Expenses, Total -90 - - -","Selling/General/Admin. Expenses, Total 242 231.02 208.45 183.62  Research & Development 1861 1009.52 531.9 303.68  Depreciation / Amortization 123 - - -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - -483.78 - -  Other Operating Expenses, Total -90 - - -","Selling/General/Admin. Expenses, Total 242 231.02 208.45 183.62  Research & Development 1861 1009.52 531.9 303.68  Depreciation / Amortization 123 - - -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - -483.78 - -  Other Operating Expenses, Total -90 - - -","Selling/General/Admin. Expenses, Total 242 231.02 208.45 183.62  Research & Development 1861 1009.52 531.9 303.68  Depreciation / Amortization 123 - - -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - -483.78 - -  Other Operating Expenses, Total -90 - - -"
"Selling/General/Admin. Expenses, Total",242,231.02,208.45,183.62
Research & Development,1861,1009.52,531.9,303.68
Depreciation / Amortization,123,-,-,-
Interest Expense (Income) - Net Operating,-4,-,-,-
Unusual Expense (Income),-,-483.78,-,-
"Other Operating Expenses, Total",-90,-,-,-
Operating Income,-2063,-755.66,-398.35,157.19
"Interest Income (Expense), Net Non-Operating",-,11.21,-4.92,-2.47
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",643,-0.96,-36.28,-8.37
Net Income Before Taxes,-2706,-745.42,-439.55,146.35
Provision for Income Taxes,-4,-6.46,8.86,5.82
Net Income After Taxes,-2702,-738.96,-448.41,140.53
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-2702,-738.96,-448.41,140.53
Total Extraordinary Items,-,-,-,-
Net Income,-2702,-738.96,-448.41,140.53
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-2702,-738.96,-448.41,140.53
Dilution Adjustment,-,-,-,-
Diluted Net Income,-2702,-738.96,-448.41,140.53
Diluted Weighted Average Shares,29.11,28.75,26.35,23.57
Diluted EPS Excluding Extraordinary Items,-92.83,-25.7,-17.02,5.96
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-42.84,-36.64,-17.02,5.96
