Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,6004,7291,5949.02,4197.64
"Revenue 6004 7291 5949.02 4197.64  Other Revenue, Total - - - -","Revenue 6004 7291 5949.02 4197.64  Other Revenue, Total - - - -","Revenue 6004 7291 5949.02 4197.64  Other Revenue, Total - - - -","Revenue 6004 7291 5949.02 4197.64  Other Revenue, Total - - - -","Revenue 6004 7291 5949.02 4197.64  Other Revenue, Total - - - -"
Revenue,6004,7291,5949.02,4197.64
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5777,6804,5425.76,4139.6
Gross Profit,227,487,523.25,58.04
Total Operating Expenses,6806,7846,6241.3,5320.9
"Selling/General/Admin. Expenses, Total 1029 1042 815.54 982.02  Research & Development - - - -  Depreciation / Amortization 8 10 - -  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 35.57 - 199.27  Other Operating Expenses, Total -6 -10 - -","Selling/General/Admin. Expenses, Total 1029 1042 815.54 982.02  Research & Development - - - -  Depreciation / Amortization 8 10 - -  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 35.57 - 199.27  Other Operating Expenses, Total -6 -10 - -","Selling/General/Admin. Expenses, Total 1029 1042 815.54 982.02  Research & Development - - - -  Depreciation / Amortization 8 10 - -  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 35.57 - 199.27  Other Operating Expenses, Total -6 -10 - -","Selling/General/Admin. Expenses, Total 1029 1042 815.54 982.02  Research & Development - - - -  Depreciation / Amortization 8 10 - -  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 35.57 - 199.27  Other Operating Expenses, Total -6 -10 - -","Selling/General/Admin. Expenses, Total 1029 1042 815.54 982.02  Research & Development - - - -  Depreciation / Amortization 8 10 - -  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 35.57 - 199.27  Other Operating Expenses, Total -6 -10 - -"
"Selling/General/Admin. Expenses, Total",1029,1042,815.54,982.02
Research & Development,-,-,-,-
Depreciation / Amortization,8,10,-,-
Interest Expense (Income) - Net Operating,-2,-,-,-
Unusual Expense (Income),-,35.57,-,199.27
"Other Operating Expenses, Total",-6,-10,-,-
Operating Income,-802,-555,-292.29,-1123.26
"Interest Income (Expense), Net Non-Operating",-,-9.94,-7.41,-46.96
Gain (Loss) on Sale of Assets,-15,-,63.06,69.11
"Other, Net",-14,-171,103.34,28.66
Net Income Before Taxes,-773,-384,-133.28,-1072.45
Provision for Income Taxes,7,4,6.18,6.13
Net Income After Taxes,-780,-388,-139.47,-1078.58
Minority Interest,3,4,0.24,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-780,-388,-139.23,-1078.58
Total Extraordinary Items,-,-,-,-
Net Income,-780,-388,-139.23,-1078.58
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-780,-388,-139.23,-1078.58
Dilution Adjustment,-,-,-,-
Diluted Net Income,-780,-388,-139.23,-1078.58
Diluted Weighted Average Shares,17.4,17.4,17.34,13.96
Diluted EPS Excluding Extraordinary Items,-44.82,-22.3,-8.03,-77.26
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-26.58,-12.53,-9.53,-68.76
