Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,755821,691530,577426,601514
"Revenue 755821 691530 577426 601514  Other Revenue, Total - - - -","Revenue 755821 691530 577426 601514  Other Revenue, Total - - - -","Revenue 755821 691530 577426 601514  Other Revenue, Total - - - -","Revenue 755821 691530 577426 601514  Other Revenue, Total - - - -","Revenue 755821 691530 577426 601514  Other Revenue, Total - - - -"
Revenue,755821,691530,577426,601514
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",556895,494880,410486,432374
Gross Profit,198926,196650,166940,169140
Total Operating Expenses,721880,647966,549881,579456
"Selling/General/Admin. Expenses, Total 163838 115974 105542 107861  Research & Development - 30894 27820 29389  Depreciation / Amortization 39456 37953 36262 6918  Interest Expense (Income) - Net Operating -1965 -1064 -1259 -  Unusual Expense (Income) - 6049 3064 2912  Other Operating Expenses, Total -36344 -30671 -28970 2","Selling/General/Admin. Expenses, Total 163838 115974 105542 107861  Research & Development - 30894 27820 29389  Depreciation / Amortization 39456 37953 36262 6918  Interest Expense (Income) - Net Operating -1965 -1064 -1259 -  Unusual Expense (Income) - 6049 3064 2912  Other Operating Expenses, Total -36344 -30671 -28970 2","Selling/General/Admin. Expenses, Total 163838 115974 105542 107861  Research & Development - 30894 27820 29389  Depreciation / Amortization 39456 37953 36262 6918  Interest Expense (Income) - Net Operating -1965 -1064 -1259 -  Unusual Expense (Income) - 6049 3064 2912  Other Operating Expenses, Total -36344 -30671 -28970 2","Selling/General/Admin. Expenses, Total 163838 115974 105542 107861  Research & Development - 30894 27820 29389  Depreciation / Amortization 39456 37953 36262 6918  Interest Expense (Income) - Net Operating -1965 -1064 -1259 -  Unusual Expense (Income) - 6049 3064 2912  Other Operating Expenses, Total -36344 -30671 -28970 2","Selling/General/Admin. Expenses, Total 163838 115974 105542 107861  Research & Development - 30894 27820 29389  Depreciation / Amortization 39456 37953 36262 6918  Interest Expense (Income) - Net Operating -1965 -1064 -1259 -  Unusual Expense (Income) - 6049 3064 2912  Other Operating Expenses, Total -36344 -30671 -28970 2"
"Selling/General/Admin. Expenses, Total",163838,115974,105542,107861
Research & Development,-,30894,27820,29389
Depreciation / Amortization,39456,37953,36262,6918
Interest Expense (Income) - Net Operating,-1965,-1064,-1259,-
Unusual Expense (Income),-,6049,3064,2912
"Other Operating Expenses, Total",-36344,-30671,-28970,2
Operating Income,33941,43564,27545,22058
"Interest Income (Expense), Net Non-Operating",-,1875,1341,-222
Gain (Loss) on Sale of Assets,-1877,-1638,-1606,315
"Other, Net",3446,8799,6950,-2354
Net Income Before Taxes,32372,36403,22201,19797
Provision for Income Taxes,8298,8676,5017,4318
Net Income After Taxes,24074,27727,17184,15479
Minority Interest,18427,24435,23424,-1475
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,23008,26487,15831,14004
Total Extraordinary Items,-,-,-,-
Net Income,23008,26487,15831,14004
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,23008,26487,15831,14003
Dilution Adjustment,-,6,5,-3
Diluted Net Income,23008,26481,15826,14000
Diluted Weighted Average Shares,65.99,65.39,65.36,65.33
Diluted EPS Excluding Extraordinary Items,348.66,404.96,242.13,214.28
DPS - Common Stock Primary Issue,-,110,100,100
Diluted Normalized EPS,308.22,386.79,213.28,245.36
