Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,7257,6756,5888.99,5600.99
"Revenue 7257 6756 5888.99 5600.99  Other Revenue, Total - - - -","Revenue 7257 6756 5888.99 5600.99  Other Revenue, Total - - - -","Revenue 7257 6756 5888.99 5600.99  Other Revenue, Total - - - -","Revenue 7257 6756 5888.99 5600.99  Other Revenue, Total - - - -","Revenue 7257 6756 5888.99 5600.99  Other Revenue, Total - - - -"
Revenue,7257,6756,5888.99,5600.99
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",4266,3703,3169.8,3061.5
Gross Profit,2991,3053,2719.2,2539.49
Total Operating Expenses,6924,6285,5814.81,5441.87
"Selling/General/Admin. Expenses, Total 2435 2309 2252.35 2116.12  Research & Development - - - -  Depreciation / Amortization 254 285 266.35 263.13  Interest Expense (Income) - Net Operating -8 -13 - -  Unusual Expense (Income) - 55.59 126.32 1.11  Other Operating Expenses, Total -23 1 - -","Selling/General/Admin. Expenses, Total 2435 2309 2252.35 2116.12  Research & Development - - - -  Depreciation / Amortization 254 285 266.35 263.13  Interest Expense (Income) - Net Operating -8 -13 - -  Unusual Expense (Income) - 55.59 126.32 1.11  Other Operating Expenses, Total -23 1 - -","Selling/General/Admin. Expenses, Total 2435 2309 2252.35 2116.12  Research & Development - - - -  Depreciation / Amortization 254 285 266.35 263.13  Interest Expense (Income) - Net Operating -8 -13 - -  Unusual Expense (Income) - 55.59 126.32 1.11  Other Operating Expenses, Total -23 1 - -","Selling/General/Admin. Expenses, Total 2435 2309 2252.35 2116.12  Research & Development - - - -  Depreciation / Amortization 254 285 266.35 263.13  Interest Expense (Income) - Net Operating -8 -13 - -  Unusual Expense (Income) - 55.59 126.32 1.11  Other Operating Expenses, Total -23 1 - -","Selling/General/Admin. Expenses, Total 2435 2309 2252.35 2116.12  Research & Development - - - -  Depreciation / Amortization 254 285 266.35 263.13  Interest Expense (Income) - Net Operating -8 -13 - -  Unusual Expense (Income) - 55.59 126.32 1.11  Other Operating Expenses, Total -23 1 - -"
"Selling/General/Admin. Expenses, Total",2435,2309,2252.35,2116.12
Research & Development,-,-,-,-
Depreciation / Amortization,254,285,266.35,263.13
Interest Expense (Income) - Net Operating,-8,-13,-,-
Unusual Expense (Income),-,55.59,126.32,1.11
"Other Operating Expenses, Total",-23,1,-,-
Operating Income,333,471,74.18,159.12
"Interest Income (Expense), Net Non-Operating",-,-15.86,-13.02,-9.62
Gain (Loss) on Sale of Assets,1016,-2,-,-3.88
"Other, Net",-1789,55,12.87,40.41
Net Income Before Taxes,1106,418,74.03,186.03
Provision for Income Taxes,378,197,-8.32,154.99
Net Income After Taxes,728,221,82.36,31.05
Minority Interest,23,18,17.96,12.85
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,723,221,100.32,43.9
Total Extraordinary Items,-,-,-,-
Net Income,723,221,100.32,43.9
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,723,221,100.32,43.9
Dilution Adjustment,-,-,-,-
Diluted Net Income,723,221,100.32,43.9
Diluted Weighted Average Shares,14.09,14.06,13.86,13.91
Diluted EPS Excluding Extraordinary Items,51.31,15.72,7.24,3.16
DPS - Common Stock Primary Issue,11,11,11,11
Diluted Normalized EPS,14.15,20.99,20.61,10.39
