Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,31488,30008,25201,26704.9
"Revenue 31488 30008 25201 26704.9  Other Revenue, Total - - - -","Revenue 31488 30008 25201 26704.9  Other Revenue, Total - - - -","Revenue 31488 30008 25201 26704.9  Other Revenue, Total - - - -","Revenue 31488 30008 25201 26704.9  Other Revenue, Total - - - -","Revenue 31488 30008 25201 26704.9  Other Revenue, Total - - - -"
Revenue,31488,30008,25201,26704.9
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",22981,21550,19096,18997.87
Gross Profit,8507,8458,6105,7707.03
Total Operating Expenses,29087,26978,24210,24091.47
"Selling/General/Admin. Expenses, Total 6106 5336 4989 4885.85  Research & Development - - - -  Depreciation / Amortization 432 378 356 104.19  Interest Expense (Income) - Net Operating - -1 -2 -  Unusual Expense (Income) - -59.02 35.81 103.56  Other Operating Expenses, Total -432 -285 -229 -","Selling/General/Admin. Expenses, Total 6106 5336 4989 4885.85  Research & Development - - - -  Depreciation / Amortization 432 378 356 104.19  Interest Expense (Income) - Net Operating - -1 -2 -  Unusual Expense (Income) - -59.02 35.81 103.56  Other Operating Expenses, Total -432 -285 -229 -","Selling/General/Admin. Expenses, Total 6106 5336 4989 4885.85  Research & Development - - - -  Depreciation / Amortization 432 378 356 104.19  Interest Expense (Income) - Net Operating - -1 -2 -  Unusual Expense (Income) - -59.02 35.81 103.56  Other Operating Expenses, Total -432 -285 -229 -","Selling/General/Admin. Expenses, Total 6106 5336 4989 4885.85  Research & Development - - - -  Depreciation / Amortization 432 378 356 104.19  Interest Expense (Income) - Net Operating - -1 -2 -  Unusual Expense (Income) - -59.02 35.81 103.56  Other Operating Expenses, Total -432 -285 -229 -","Selling/General/Admin. Expenses, Total 6106 5336 4989 4885.85  Research & Development - - - -  Depreciation / Amortization 432 378 356 104.19  Interest Expense (Income) - Net Operating - -1 -2 -  Unusual Expense (Income) - -59.02 35.81 103.56  Other Operating Expenses, Total -432 -285 -229 -"
"Selling/General/Admin. Expenses, Total",6106,5336,4989,4885.85
Research & Development,-,-,-,-
Depreciation / Amortization,432,378,356,104.19
Interest Expense (Income) - Net Operating,-,-1,-2,-
Unusual Expense (Income),-,-59.02,35.81,103.56
"Other Operating Expenses, Total",-432,-285,-229,-
Operating Income,2401,3030,991,2613.43
"Interest Income (Expense), Net Non-Operating",-,3.53,-0.04,-0.33
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",73,-77,-165,32.99
Net Income Before Taxes,2328,3107,1156,2646.09
Provision for Income Taxes,836,676,640,702.12
Net Income After Taxes,1492,2431,516,1943.97
Minority Interest,-,-,39.3,9.7
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1492,2431,555,1953.67
Total Extraordinary Items,-,-,-,-
Net Income,1492,2431,555,1953.67
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,1492,2431,555,1953.67
Dilution Adjustment,-0.367,-0.317,-0.373,-
Diluted Net Income,1492.37,2431.32,555.37,1953.67
Diluted Weighted Average Shares,154.65,149.9,146.54,147.7
Diluted EPS Excluding Extraordinary Items,9.65,16.22,3.79,13.23
DPS - Common Stock Primary Issue,16,16,9.5,12
Diluted Normalized EPS,9.87,12.71,5.35,13.74
