Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,35554.31,33058.33,31950.4,36120.9
"Revenue 35554.31 33058.33 31950.4 36120.9  Other Revenue, Total - - - -","Revenue 35554.31 33058.33 31950.4 36120.9  Other Revenue, Total - - - -","Revenue 35554.31 33058.33 31950.4 36120.9  Other Revenue, Total - - - -","Revenue 35554.31 33058.33 31950.4 36120.9  Other Revenue, Total - - - -","Revenue 35554.31 33058.33 31950.4 36120.9  Other Revenue, Total - - - -"
Revenue,35554.31,33058.33,31950.4,36120.9
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",23222.34,21160,20420.22,22992.99
Gross Profit,12331.97,11898.33,11530.18,13127.91
Total Operating Expenses,35799.85,33313.51,33675.12,37540.6
"Selling/General/Admin. Expenses, Total 12577.51 12153.51 12918.4 14344.32  Research & Development - - - -  Depreciation / Amortization 1603.36 1628.43 224.13 176.54  Interest Expense (Income) - Net Operating -36.41 -36.18 - -  Unusual Expense (Income) - 28.85 112.37 26.75  Other Operating Expenses, Total -1566.94 -1592.24 - -0","Selling/General/Admin. Expenses, Total 12577.51 12153.51 12918.4 14344.32  Research & Development - - - -  Depreciation / Amortization 1603.36 1628.43 224.13 176.54  Interest Expense (Income) - Net Operating -36.41 -36.18 - -  Unusual Expense (Income) - 28.85 112.37 26.75  Other Operating Expenses, Total -1566.94 -1592.24 - -0","Selling/General/Admin. Expenses, Total 12577.51 12153.51 12918.4 14344.32  Research & Development - - - -  Depreciation / Amortization 1603.36 1628.43 224.13 176.54  Interest Expense (Income) - Net Operating -36.41 -36.18 - -  Unusual Expense (Income) - 28.85 112.37 26.75  Other Operating Expenses, Total -1566.94 -1592.24 - -0","Selling/General/Admin. Expenses, Total 12577.51 12153.51 12918.4 14344.32  Research & Development - - - -  Depreciation / Amortization 1603.36 1628.43 224.13 176.54  Interest Expense (Income) - Net Operating -36.41 -36.18 - -  Unusual Expense (Income) - 28.85 112.37 26.75  Other Operating Expenses, Total -1566.94 -1592.24 - -0","Selling/General/Admin. Expenses, Total 12577.51 12153.51 12918.4 14344.32  Research & Development - - - -  Depreciation / Amortization 1603.36 1628.43 224.13 176.54  Interest Expense (Income) - Net Operating -36.41 -36.18 - -  Unusual Expense (Income) - 28.85 112.37 26.75  Other Operating Expenses, Total -1566.94 -1592.24 - -0"
"Selling/General/Admin. Expenses, Total",12577.51,12153.51,12918.4,14344.32
Research & Development,-,-,-,-
Depreciation / Amortization,1603.36,1628.43,224.13,176.54
Interest Expense (Income) - Net Operating,-36.41,-36.18,-,-
Unusual Expense (Income),-,28.85,112.37,26.75
"Other Operating Expenses, Total",-1566.94,-1592.24,-,-0
Operating Income,-245.54,-255.18,-1724.73,-1419.7
"Interest Income (Expense), Net Non-Operating",-,450.41,262.99,364.81
Gain (Loss) on Sale of Assets,104.81,438.82,925.25,1338.74
"Other, Net",-285.99,-1081.34,138.14,50.79
Net Income Before Taxes,-64.36,387.34,-398.35,334.64
Provision for Income Taxes,-36.19,154.74,-124.94,130.34
Net Income After Taxes,-28.17,232.6,-273.42,204.3
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-28.17,232.6,-273.42,204.3
Total Extraordinary Items,-,-,-,-
Net Income,-28.17,232.6,-273.42,204.3
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,-28.17,232.6,-273.42,204.3
Dilution Adjustment,-,-,-,-
Diluted Net Income,-28.17,232.6,-273.42,204.3
Diluted Weighted Average Shares,5.96,5.96,5.96,5.96
Diluted EPS Excluding Extraordinary Items,-4.73,39.02,-45.87,34.27
DPS - Common Stock Primary Issue,50,50,50,85
Diluted Normalized EPS,-10.64,3.3,-134.5,-108.77
