Period Ending:,202231/10,202131/10,202031/10,201931/10
Total Revenue,28304,23521,17873.04,23407.22
"Revenue 28304 23521.94 17873.04 23407.22  Other Revenue, Total - - - -","Revenue 28304 23521.94 17873.04 23407.22  Other Revenue, Total - - - -","Revenue 28304 23521.94 17873.04 23407.22  Other Revenue, Total - - - -","Revenue 28304 23521.94 17873.04 23407.22  Other Revenue, Total - - - -","Revenue 28304 23521.94 17873.04 23407.22  Other Revenue, Total - - - -"
Revenue,28304,23521.94,17873.04,23407.22
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",19114,17041.29,14304.1,16395.08
Gross Profit,9190,6480.65,3568.94,7012.14
Total Operating Expenses,25327,22163.93,22154.01,24186.73
"Selling/General/Admin. Expenses, Total 5496 4654.35 4401.36 5256.63  Research & Development 717 436.59 843.47 803.16  Depreciation / Amortization 1400 21.45 48.8 51.31  Interest Expense (Income) - Net Operating -37 - - -  Unusual Expense (Income) - 10.26 2556.29 1680.56  Other Operating Expenses, Total -1363 - - -","Selling/General/Admin. Expenses, Total 5496 4654.35 4401.36 5256.63  Research & Development 717 436.59 843.47 803.16  Depreciation / Amortization 1400 21.45 48.8 51.31  Interest Expense (Income) - Net Operating -37 - - -  Unusual Expense (Income) - 10.26 2556.29 1680.56  Other Operating Expenses, Total -1363 - - -","Selling/General/Admin. Expenses, Total 5496 4654.35 4401.36 5256.63  Research & Development 717 436.59 843.47 803.16  Depreciation / Amortization 1400 21.45 48.8 51.31  Interest Expense (Income) - Net Operating -37 - - -  Unusual Expense (Income) - 10.26 2556.29 1680.56  Other Operating Expenses, Total -1363 - - -","Selling/General/Admin. Expenses, Total 5496 4654.35 4401.36 5256.63  Research & Development 717 436.59 843.47 803.16  Depreciation / Amortization 1400 21.45 48.8 51.31  Interest Expense (Income) - Net Operating -37 - - -  Unusual Expense (Income) - 10.26 2556.29 1680.56  Other Operating Expenses, Total -1363 - - -","Selling/General/Admin. Expenses, Total 5496 4654.35 4401.36 5256.63  Research & Development 717 436.59 843.47 803.16  Depreciation / Amortization 1400 21.45 48.8 51.31  Interest Expense (Income) - Net Operating -37 - - -  Unusual Expense (Income) - 10.26 2556.29 1680.56  Other Operating Expenses, Total -1363 - - -"
"Selling/General/Admin. Expenses, Total",5496,4654.35,4401.36,5256.63
Research & Development,717,436.59,843.47,803.16
Depreciation / Amortization,1400,21.45,48.8,51.31
Interest Expense (Income) - Net Operating,-37,-,-,-
Unusual Expense (Income),-,10.26,2556.29,1680.56
"Other Operating Expenses, Total",-1363,-,-,-
Operating Income,2977,1358,-4280.98,-779.51
"Interest Income (Expense), Net Non-Operating",-,280.81,8.6,2330.6
Gain (Loss) on Sale of Assets,-13,-,-,-26.49
"Other, Net",-533,224.2,410.9,110.64
Net Income Before Taxes,3523,1863.01,-3861.47,1661.73
Provision for Income Taxes,1279,286.66,365.09,1195.46
Net Income After Taxes,2244,1576.35,-4226.56,466.27
Minority Interest,237,-115.86,-16.79,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2116,1460.49,-4243.36,466.27
Total Extraordinary Items,-,-,-,-
Net Income,2116,1460.49,-4243.36,466.27
Total Adjustments to Net Income,-,-0,-0,-0
Income Available to Common Excluding Extraordinary Items,2116,1460.49,-4243.36,466.27
Dilution Adjustment,-,-,-,-
Diluted Net Income,2116,1460.49,-4243.36,466.27
Diluted Weighted Average Shares,24.35,24.35,24.34,24.33
Diluted EPS Excluding Extraordinary Items,86.89,59.99,-174.34,19.16
DPS - Common Stock Primary Issue,20,15,10,15
Diluted Normalized EPS,89.12,60.34,-106.08,64.05
