Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,891600,857087,834033,796227
"Revenue 891600 857087 834033 796227  Other Revenue, Total - - - -","Revenue 891600 857087 834033 796227  Other Revenue, Total - - - -","Revenue 891600 857087 834033 796227  Other Revenue, Total - - - -","Revenue 891600 857087 834033 796227  Other Revenue, Total - - - -","Revenue 891600 857087 834033 796227  Other Revenue, Total - - - -"
Revenue,891600,857087,834033,796227
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",804794,772646,748325,714394
Gross Profit,86806,84441,85708,81833
Total Operating Expenses,878784,844836,822595,786937
"Selling/General/Admin. Expenses, Total 73990 71697 74179 72500  Research & Development - - - -  Depreciation / Amortization 4604 - 7 7  Interest Expense (Income) - Net Operating -170 - - -  Unusual Expense (Income) - 492 83 36  Other Operating Expenses, Total -4434 1 1 -","Selling/General/Admin. Expenses, Total 73990 71697 74179 72500  Research & Development - - - -  Depreciation / Amortization 4604 - 7 7  Interest Expense (Income) - Net Operating -170 - - -  Unusual Expense (Income) - 492 83 36  Other Operating Expenses, Total -4434 1 1 -","Selling/General/Admin. Expenses, Total 73990 71697 74179 72500  Research & Development - - - -  Depreciation / Amortization 4604 - 7 7  Interest Expense (Income) - Net Operating -170 - - -  Unusual Expense (Income) - 492 83 36  Other Operating Expenses, Total -4434 1 1 -","Selling/General/Admin. Expenses, Total 73990 71697 74179 72500  Research & Development - - - -  Depreciation / Amortization 4604 - 7 7  Interest Expense (Income) - Net Operating -170 - - -  Unusual Expense (Income) - 492 83 36  Other Operating Expenses, Total -4434 1 1 -","Selling/General/Admin. Expenses, Total 73990 71697 74179 72500  Research & Development - - - -  Depreciation / Amortization 4604 - 7 7  Interest Expense (Income) - Net Operating -170 - - -  Unusual Expense (Income) - 492 83 36  Other Operating Expenses, Total -4434 1 1 -"
"Selling/General/Admin. Expenses, Total",73990,71697,74179,72500
Research & Development,-,-,-,-
Depreciation / Amortization,4604,-,7,7
Interest Expense (Income) - Net Operating,-170,-,-,-
Unusual Expense (Income),-,492,83,36
"Other Operating Expenses, Total",-4434,1,1,-
Operating Income,12816,12251,11438,9290
"Interest Income (Expense), Net Non-Operating",-,20,93,520
Gain (Loss) on Sale of Assets,-477,-148,-115,-135
"Other, Net",364,1137,748,971
Net Income Before Taxes,12929,13260,12164,10646
Provision for Income Taxes,4703,4247,3970,3462
Net Income After Taxes,8226,9013,8194,7184
Minority Interest,-,-3,7,7
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,8223,9010,8201,7191
Total Extraordinary Items,-,-,-,-
Net Income,8223,9010,8201,7191
Total Adjustments to Net Income,-,-1,-1,-
Income Available to Common Excluding Extraordinary Items,8223,9009,8200,7191
Dilution Adjustment,-0.175,-,-,-
Diluted Net Income,8223.18,9009,8200,7191
Diluted Weighted Average Shares,18,17.99,17.98,18.38
Diluted EPS Excluding Extraordinary Items,456.97,500.68,455.99,391.26
DPS - Common Stock Primary Issue,136,116,95,85
Diluted Normalized EPS,469.23,524.86,463.8,397.92
