Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,366,518,784.95,2509.74
"Revenue 366 518.45 784.95 2509.74  Other Revenue, Total - - - -","Revenue 366 518.45 784.95 2509.74  Other Revenue, Total - - - -","Revenue 366 518.45 784.95 2509.74  Other Revenue, Total - - - -","Revenue 366 518.45 784.95 2509.74  Other Revenue, Total - - - -","Revenue 366 518.45 784.95 2509.74  Other Revenue, Total - - - -"
Revenue,366,518.45,784.95,2509.74
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",181,177.34,185.82,509.79
Gross Profit,185,341.11,599.13,1999.95
Total Operating Expenses,1224,1448.06,2967.57,5283.59
"Selling/General/Admin. Expenses, Total 883 1284.76 1527.86 1977.52  Research & Development - - - -  Depreciation / Amortization 178 481.46 467.78 484.02  Interest Expense (Income) - Net Operating -76 - - -  Unusual Expense (Income) - -495.5 786.12 2312.26  Other Operating Expenses, Total 58 -0 - -","Selling/General/Admin. Expenses, Total 883 1284.76 1527.86 1977.52  Research & Development - - - -  Depreciation / Amortization 178 481.46 467.78 484.02  Interest Expense (Income) - Net Operating -76 - - -  Unusual Expense (Income) - -495.5 786.12 2312.26  Other Operating Expenses, Total 58 -0 - -","Selling/General/Admin. Expenses, Total 883 1284.76 1527.86 1977.52  Research & Development - - - -  Depreciation / Amortization 178 481.46 467.78 484.02  Interest Expense (Income) - Net Operating -76 - - -  Unusual Expense (Income) - -495.5 786.12 2312.26  Other Operating Expenses, Total 58 -0 - -","Selling/General/Admin. Expenses, Total 883 1284.76 1527.86 1977.52  Research & Development - - - -  Depreciation / Amortization 178 481.46 467.78 484.02  Interest Expense (Income) - Net Operating -76 - - -  Unusual Expense (Income) - -495.5 786.12 2312.26  Other Operating Expenses, Total 58 -0 - -","Selling/General/Admin. Expenses, Total 883 1284.76 1527.86 1977.52  Research & Development - - - -  Depreciation / Amortization 178 481.46 467.78 484.02  Interest Expense (Income) - Net Operating -76 - - -  Unusual Expense (Income) - -495.5 786.12 2312.26  Other Operating Expenses, Total 58 -0 - -"
"Selling/General/Admin. Expenses, Total",883,1284.76,1527.86,1977.52
Research & Development,-,-,-,-
Depreciation / Amortization,178,481.46,467.78,484.02
Interest Expense (Income) - Net Operating,-76,-,-,-
Unusual Expense (Income),-,-495.5,786.12,2312.26
"Other Operating Expenses, Total",58,-0,-,-
Operating Income,-858,-929.61,-2182.63,-2773.84
"Interest Income (Expense), Net Non-Operating",-,-106.45,-499.8,143.55
Gain (Loss) on Sale of Assets,-,0.01,0.09,368.82
"Other, Net",-1836,300.83,-291.59,4.92
Net Income Before Taxes,978,-735.22,-2973.93,-2256.55
Provision for Income Taxes,1,2.02,-6.78,33.89
Net Income After Taxes,977,-737.24,-2967.16,-2290.44
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,977,-737.24,-2967.16,-2290.44
Total Extraordinary Items,-,-,-,-
Net Income,977,-737.24,-2967.16,-2290.44
Total Adjustments to Net Income,-,-0,-,-0
Income Available to Common Excluding Extraordinary Items,977,-737.24,-2967.16,-2290.44
Dilution Adjustment,-,-,-,-
Diluted Net Income,977,-737.24,-2967.16,-2290.44
Diluted Weighted Average Shares,57.17,57.18,57.15,53.02
Diluted EPS Excluding Extraordinary Items,17.09,-12.89,-51.92,-43.2
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-9.16,-18.53,-42.98,-19.37
