Period Ending:,202328/02,202231/08,202228/02,202131/08
Total Revenue,7149,6276,5028,9156.5
"Revenue 7149 6276 - 9156.5  Other Revenue, Total - - - -","Revenue 7149 6276 - 9156.5  Other Revenue, Total - - - -","Revenue 7149 6276 - 9156.5  Other Revenue, Total - - - -","Revenue 7149 6276 - 9156.5  Other Revenue, Total - - - -","Revenue 7149 6276 - 9156.5  Other Revenue, Total - - - -"
Revenue,7149,6276,-,9156.5
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",3082,2748,-,2397.37
Gross Profit,4067,3528,-,6759.13
Total Operating Expenses,3316,2946,-,4395.82
"Selling/General/Admin. Expenses, Total 26 21 - 343.85  Research & Development - - - -  Depreciation / Amortization 1246 1096 - 1654.6  Interest Expense (Income) - Net Operating -236 -186 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -2406 -2199 - 0.01","Selling/General/Admin. Expenses, Total 26 21 - 343.85  Research & Development - - - -  Depreciation / Amortization 1246 1096 - 1654.6  Interest Expense (Income) - Net Operating -236 -186 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -2406 -2199 - 0.01","Selling/General/Admin. Expenses, Total 26 21 - 343.85  Research & Development - - - -  Depreciation / Amortization 1246 1096 - 1654.6  Interest Expense (Income) - Net Operating -236 -186 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -2406 -2199 - 0.01","Selling/General/Admin. Expenses, Total 26 21 - 343.85  Research & Development - - - -  Depreciation / Amortization 1246 1096 - 1654.6  Interest Expense (Income) - Net Operating -236 -186 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -2406 -2199 - 0.01","Selling/General/Admin. Expenses, Total 26 21 - 343.85  Research & Development - - - -  Depreciation / Amortization 1246 1096 - 1654.6  Interest Expense (Income) - Net Operating -236 -186 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -2406 -2199 - 0.01"
"Selling/General/Admin. Expenses, Total",26,21,-,343.85
Research & Development,-,-,-,-
Depreciation / Amortization,1246,1096,-,1654.6
Interest Expense (Income) - Net Operating,-236,-186,-,-
Unusual Expense (Income),-,-,-,-
"Other Operating Expenses, Total",-2406,-2199,-,0.01
Operating Income,3833,3330,-,4760.68
"Interest Income (Expense), Net Non-Operating",-,-,-,-226.3
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",1203,1053,-,-77.95
Net Income Before Taxes,3432,2979,-,4456.42
Provision for Income Taxes,-,-,-,1.76
Net Income After Taxes,3432,2979,-,4454.66
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3432,2979,-,4454.66
Total Extraordinary Items,-,-,-,-
Net Income,3432,2979,-,4454.66
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,3432,2979,-,4454.66
Dilution Adjustment,-,-,-,-
Diluted Net Income,3432,2979,-,4454.66
Diluted Weighted Average Shares,0.487,0.45,-,0.37
Diluted EPS Excluding Extraordinary Items,14091.16,13251.78,-,12075.5
DPS - Common Stock Primary Issue,-,-,-,12042
Diluted Normalized EPS,9225.25,8735.54,-,12075.5
