Period Ending:,202331/03,202231/03,202128/02,202029/02
Total Revenue,52536,43100,30276.47,21103.38
"Revenue 52536 43100 30276.47 21103.38  Other Revenue, Total - - - -","Revenue 52536 43100 30276.47 21103.38  Other Revenue, Total - - - -","Revenue 52536 43100 30276.47 21103.38  Other Revenue, Total - - - -","Revenue 52536 43100 30276.47 21103.38  Other Revenue, Total - - - -","Revenue 52536 43100 30276.47 21103.38  Other Revenue, Total - - - -"
Revenue,52536,43100,30276.47,21103.38
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",-,33644,23761.62,17119.88
Gross Profit,14411,9456,6514.85,3983.5
Total Operating Expenses,44927,38676,27546.85,20411.14
"Selling/General/Admin. Expenses, Total 6802 5032 3785.24 3291.26  Research & Development - - - -  Depreciation / Amortization - 182 - -  Interest Expense (Income) - Net Operating -3 -4 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -259 -342.31 - -","Selling/General/Admin. Expenses, Total 6802 5032 3785.24 3291.26  Research & Development - - - -  Depreciation / Amortization - 182 - -  Interest Expense (Income) - Net Operating -3 -4 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -259 -342.31 - -","Selling/General/Admin. Expenses, Total 6802 5032 3785.24 3291.26  Research & Development - - - -  Depreciation / Amortization - 182 - -  Interest Expense (Income) - Net Operating -3 -4 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -259 -342.31 - -","Selling/General/Admin. Expenses, Total 6802 5032 3785.24 3291.26  Research & Development - - - -  Depreciation / Amortization - 182 - -  Interest Expense (Income) - Net Operating -3 -4 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -259 -342.31 - -","Selling/General/Admin. Expenses, Total 6802 5032 3785.24 3291.26  Research & Development - - - -  Depreciation / Amortization - 182 - -  Interest Expense (Income) - Net Operating -3 -4 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -259 -342.31 - -"
"Selling/General/Admin. Expenses, Total",6802,5032,3785.24,3291.26
Research & Development,-,-,-,-
Depreciation / Amortization,-,182,-,-
Interest Expense (Income) - Net Operating,-3,-4,-,-
Unusual Expense (Income),-,-,-,-
"Other Operating Expenses, Total",-259,-342.31,-,-
Operating Income,7609,4424,2729.61,692.24
"Interest Income (Expense), Net Non-Operating",-,-1.65,27.62,-3.62
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-35,-28.85,15.16,1.61
Net Income Before Taxes,7644,4439,2772.39,690.23
Provision for Income Taxes,1919,1312,713.05,161.59
Net Income After Taxes,5725,3127,2059.34,528.63
Minority Interest,63,66,-6.01,-1.98
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,5711,3114,2053.33,526.66
Total Extraordinary Items,-,-,-,-
Net Income,5711,3114,2053.33,526.66
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,-,3114,2053.33,526.65
Dilution Adjustment,3.62,3.58,-0.95,-
Diluted Net Income,5707.38,3112.14,2052.37,526.65
Diluted Weighted Average Shares,11.87,11.85,11.99,12.27
Diluted EPS Excluding Extraordinary Items,481.01,262.71,171.14,42.91
DPS - Common Stock Primary Issue,110,40,20,10
Diluted Normalized EPS,401.46,215.17,171.14,42.91
