Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,33704,34757,29252.33,30068.68
"Revenue 33704 34757 29252.33 30068.68  Other Revenue, Total - - - -","Revenue 33704 34757 29252.33 30068.68  Other Revenue, Total - - - -","Revenue 33704 34757 29252.33 30068.68  Other Revenue, Total - - - -","Revenue 33704 34757 29252.33 30068.68  Other Revenue, Total - - - -","Revenue 33704 34757 29252.33 30068.68  Other Revenue, Total - - - -"
Revenue,33704,34757,29252.33,30068.68
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5881,5611,4730.82,5267.36
Gross Profit,27823,29146,24521.51,24801.32
Total Operating Expenses,18995,18408,16336.51,17220.93
"Selling/General/Admin. Expenses, Total 13114 9208 8451.4 8792.37  Research & Development 3396 3435 3023.11 2933.43  Depreciation / Amortization 390 405 104.72 96.25  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 63.17 26.46 131.52  Other Operating Expenses, Total -240 -251 - -","Selling/General/Admin. Expenses, Total 13114 9208 8451.4 8792.37  Research & Development 3396 3435 3023.11 2933.43  Depreciation / Amortization 390 405 104.72 96.25  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 63.17 26.46 131.52  Other Operating Expenses, Total -240 -251 - -","Selling/General/Admin. Expenses, Total 13114 9208 8451.4 8792.37  Research & Development 3396 3435 3023.11 2933.43  Depreciation / Amortization 390 405 104.72 96.25  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 63.17 26.46 131.52  Other Operating Expenses, Total -240 -251 - -","Selling/General/Admin. Expenses, Total 13114 9208 8451.4 8792.37  Research & Development 3396 3435 3023.11 2933.43  Depreciation / Amortization 390 405 104.72 96.25  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 63.17 26.46 131.52  Other Operating Expenses, Total -240 -251 - -","Selling/General/Admin. Expenses, Total 13114 9208 8451.4 8792.37  Research & Development 3396 3435 3023.11 2933.43  Depreciation / Amortization 390 405 104.72 96.25  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 63.17 26.46 131.52  Other Operating Expenses, Total -240 -251 - -"
"Selling/General/Admin. Expenses, Total",13114,9208,8451.4,8792.37
Research & Development,3396,3435,3023.11,2933.43
Depreciation / Amortization,390,405,104.72,96.25
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,63.17,26.46,131.52
"Other Operating Expenses, Total",-240,-251,-,-
Operating Income,14709,16349,12915.82,12847.75
"Interest Income (Expense), Net Non-Operating",-,956.44,937.33,1392.38
Gain (Loss) on Sale of Assets,19,-,-,12.28
"Other, Net",-1144,-744,122.18,37.33
Net Income Before Taxes,15834,17093,13975.33,14289.75
Provision for Income Taxes,4801,5282,4304.72,4332.07
Net Income After Taxes,11033,11811,9670.61,9957.67
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,11033,11811,9670.61,9957.67
Total Extraordinary Items,-,-,-,-
Net Income,11033,11811,9670.61,9957.67
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,11033,11811,9670.61,9957.67
Dilution Adjustment,-,-,-,-
Diluted Net Income,11033,11811,9670.61,9957.67
Diluted Weighted Average Shares,75.17,75.17,75.17,75.17
Diluted EPS Excluding Extraordinary Items,146.77,157.13,128.65,132.48
DPS - Common Stock Primary Issue,-,70,55,50
Diluted Normalized EPS,131.49,142.65,128.9,133.58
