Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,74102,69122,69799,85312
"Revenue 74102 69122 69799 85312  Other Revenue, Total - - - -","Revenue 74102 69122 69799 85312  Other Revenue, Total - - - -","Revenue 74102 69122 69799 85312  Other Revenue, Total - - - -","Revenue 74102 69122 69799 85312  Other Revenue, Total - - - -","Revenue 74102 69122 69799 85312  Other Revenue, Total - - - -"
Revenue,74102,69122,69799,85312
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",64511,58413,58750,73097
Gross Profit,9591,10709,11049,12215
Total Operating Expenses,74353,68373,67488,83442
"Selling/General/Admin. Expenses, Total 9842 9281 9089 10055  Research & Development - - - -  Depreciation / Amortization 4370 - - -  Interest Expense (Income) - Net Operating -122 - - -  Unusual Expense (Income) - 678 -351 289  Other Operating Expenses, Total -4248 1 - 1","Selling/General/Admin. Expenses, Total 9842 9281 9089 10055  Research & Development - - - -  Depreciation / Amortization 4370 - - -  Interest Expense (Income) - Net Operating -122 - - -  Unusual Expense (Income) - 678 -351 289  Other Operating Expenses, Total -4248 1 - 1","Selling/General/Admin. Expenses, Total 9842 9281 9089 10055  Research & Development - - - -  Depreciation / Amortization 4370 - - -  Interest Expense (Income) - Net Operating -122 - - -  Unusual Expense (Income) - 678 -351 289  Other Operating Expenses, Total -4248 1 - 1","Selling/General/Admin. Expenses, Total 9842 9281 9089 10055  Research & Development - - - -  Depreciation / Amortization 4370 - - -  Interest Expense (Income) - Net Operating -122 - - -  Unusual Expense (Income) - 678 -351 289  Other Operating Expenses, Total -4248 1 - 1","Selling/General/Admin. Expenses, Total 9842 9281 9089 10055  Research & Development - - - -  Depreciation / Amortization 4370 - - -  Interest Expense (Income) - Net Operating -122 - - -  Unusual Expense (Income) - 678 -351 289  Other Operating Expenses, Total -4248 1 - 1"
"Selling/General/Admin. Expenses, Total",9842,9281,9089,10055
Research & Development,-,-,-,-
Depreciation / Amortization,4370,-,-,-
Interest Expense (Income) - Net Operating,-122,-,-,-
Unusual Expense (Income),-,678,-351,289
"Other Operating Expenses, Total",-4248,1,-,1
Operating Income,-251,749,2311,1870
"Interest Income (Expense), Net Non-Operating",-,-129,106,-237
Gain (Loss) on Sale of Assets,69,-,37,1538
"Other, Net",801,135,278,179
Net Income Before Taxes,-1121,755,2732,3350
Provision for Income Taxes,906,1128,1139,1378
Net Income After Taxes,-2027,-373,1593,1972
Minority Interest,2466,-249,-229,-177
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-2310,-622,1364,1795
Total Extraordinary Items,-,-,-,-
Net Income,-2310,-622,1364,1795
Total Adjustments to Net Income,-,-1,-1,-1
Income Available to Common Excluding Extraordinary Items,-2310,-623,1363,1794
Dilution Adjustment,-,-,-,-
Diluted Net Income,-2310,-623,1363,1794
Diluted Weighted Average Shares,9.38,9.38,9.38,9.38
Diluted EPS Excluding Extraordinary Items,-246.32,-66.43,145.34,191.3
DPS - Common Stock Primary Issue,-,29,29,29
Diluted Normalized EPS,-63.5,-19.44,121.22,112.9
