Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,7143,7739,7290,8301.14
"Revenue 7142 7739 7290 8301.14  Other Revenue, Total 1 - - -","Revenue 7142 7739 7290 8301.14  Other Revenue, Total 1 - - -","Revenue 7142 7739 7290 8301.14  Other Revenue, Total 1 - - -","Revenue 7142 7739 7290 8301.14  Other Revenue, Total 1 - - -","Revenue 7142 7739 7290 8301.14  Other Revenue, Total 1 - - -"
Revenue,7142,7739,7290,8301.14
"Other Revenue, Total",1,-,-,-
"Cost of Revenue, Total",5723,5922,5274,5968.27
Gross Profit,1420,1817,2016,2332.87
Total Operating Expenses,7371,7589,6929,7862.36
"Selling/General/Admin. Expenses, Total 1269 1324 1305 1525.01  Research & Development 356 304 311 330.92  Depreciation / Amortization 216 225 225 38.16  Interest Expense (Income) - Net Operating -4 -5 -5 -  Unusual Expense (Income) - - 4.21 -  Other Operating Expenses, Total -189 -181 -181 -","Selling/General/Admin. Expenses, Total 1269 1324 1305 1525.01  Research & Development 356 304 311 330.92  Depreciation / Amortization 216 225 225 38.16  Interest Expense (Income) - Net Operating -4 -5 -5 -  Unusual Expense (Income) - - 4.21 -  Other Operating Expenses, Total -189 -181 -181 -","Selling/General/Admin. Expenses, Total 1269 1324 1305 1525.01  Research & Development 356 304 311 330.92  Depreciation / Amortization 216 225 225 38.16  Interest Expense (Income) - Net Operating -4 -5 -5 -  Unusual Expense (Income) - - 4.21 -  Other Operating Expenses, Total -189 -181 -181 -","Selling/General/Admin. Expenses, Total 1269 1324 1305 1525.01  Research & Development 356 304 311 330.92  Depreciation / Amortization 216 225 225 38.16  Interest Expense (Income) - Net Operating -4 -5 -5 -  Unusual Expense (Income) - - 4.21 -  Other Operating Expenses, Total -189 -181 -181 -","Selling/General/Admin. Expenses, Total 1269 1324 1305 1525.01  Research & Development 356 304 311 330.92  Depreciation / Amortization 216 225 225 38.16  Interest Expense (Income) - Net Operating -4 -5 -5 -  Unusual Expense (Income) - - 4.21 -  Other Operating Expenses, Total -189 -181 -181 -"
"Selling/General/Admin. Expenses, Total",1269,1324,1305,1525.01
Research & Development,356,304,311,330.92
Depreciation / Amortization,216,225,225,38.16
Interest Expense (Income) - Net Operating,-4,-5,-5,-
Unusual Expense (Income),-,-,4.21,-
"Other Operating Expenses, Total",-189,-181,-181,-
Operating Income,-228,150,361,438.78
"Interest Income (Expense), Net Non-Operating",-,12.52,9.63,8.17
Gain (Loss) on Sale of Assets,-,-16,-4,-
"Other, Net",-124,-22,-66,2.15
Net Income Before Taxes,-104,188,431,449.1
Provision for Income Taxes,-14,60,138,150.27
Net Income After Taxes,-90,128,293,298.83
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-90,128,293,298.83
Total Extraordinary Items,-,-,-,-
Net Income,-90,128,293,298.83
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,-90,128,293,298.83
Dilution Adjustment,-,-,-,-
Diluted Net Income,-90,128,293,298.83
Diluted Weighted Average Shares,7.65,7.65,7.65,7.65
Diluted EPS Excluding Extraordinary Items,-11.76,16.72,38.28,39.04
DPS - Common Stock Primary Issue,-,10,11,10
Diluted Normalized EPS,-8.49,16.66,35.52,39.04
