Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,3230,-,3035.51,2848.3
"Revenue 3230 - 3035.51 2848.3  Other Revenue, Total - - - -","Revenue 3230 - 3035.51 2848.3  Other Revenue, Total - - - -","Revenue 3230 - 3035.51 2848.3  Other Revenue, Total - - - -","Revenue 3230 - 3035.51 2848.3  Other Revenue, Total - - - -","Revenue 3230 - 3035.51 2848.3  Other Revenue, Total - - - -"
Revenue,3230,-,3035.51,2848.3
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1210,-,1259.51,1153.1
Gross Profit,2020,-,1775.99,1695.2
Total Operating Expenses,1988,-,1918.83,1827.5
"Selling/General/Admin. Expenses, Total 695 - 618.46 643.99  Research & Development 38 - 34.69 25.19  Depreciation / Amortization 70 - 6.17 5.22  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -25.25 - -  Other Operating Expenses, Total -25 - - -","Selling/General/Admin. Expenses, Total 695 - 618.46 643.99  Research & Development 38 - 34.69 25.19  Depreciation / Amortization 70 - 6.17 5.22  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -25.25 - -  Other Operating Expenses, Total -25 - - -","Selling/General/Admin. Expenses, Total 695 - 618.46 643.99  Research & Development 38 - 34.69 25.19  Depreciation / Amortization 70 - 6.17 5.22  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -25.25 - -  Other Operating Expenses, Total -25 - - -","Selling/General/Admin. Expenses, Total 695 - 618.46 643.99  Research & Development 38 - 34.69 25.19  Depreciation / Amortization 70 - 6.17 5.22  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -25.25 - -  Other Operating Expenses, Total -25 - - -","Selling/General/Admin. Expenses, Total 695 - 618.46 643.99  Research & Development 38 - 34.69 25.19  Depreciation / Amortization 70 - 6.17 5.22  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -25.25 - -  Other Operating Expenses, Total -25 - - -"
"Selling/General/Admin. Expenses, Total",695,-,618.46,643.99
Research & Development,38,-,34.69,25.19
Depreciation / Amortization,70,-,6.17,5.22
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-25.25,-,-
"Other Operating Expenses, Total",-25,-,-,-
Operating Income,1242,-,1116.67,1020.8
"Interest Income (Expense), Net Non-Operating",-,0.04,0.11,0.15
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-,-,0.29,1.9
Net Income Before Taxes,1243,-,1117.07,1022.85
Provision for Income Taxes,380,-,343.88,315.11
Net Income After Taxes,862,-,773.19,707.74
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,862,-,773.19,707.74
Total Extraordinary Items,-,-,-,-
Net Income,862,-,773.19,707.74
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,862,-,773.19,707.74
Dilution Adjustment,-,-,-,-
Diluted Net Income,862,-,773.19,707.74
Diluted Weighted Average Shares,3.35,-,3.35,3.35
Diluted EPS Excluding Extraordinary Items,257.34,-,230.82,211.27
DPS - Common Stock Primary Issue,90,85,80,75
Diluted Normalized EPS,231.74,-,230.82,211.27
