Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,4421,3744,3684.8,4197.31
"Revenue 4421 3744.84 3684.8 4197.31  Other Revenue, Total - - - -","Revenue 4421 3744.84 3684.8 4197.31  Other Revenue, Total - - - -","Revenue 4421 3744.84 3684.8 4197.31  Other Revenue, Total - - - -","Revenue 4421 3744.84 3684.8 4197.31  Other Revenue, Total - - - -","Revenue 4421 3744.84 3684.8 4197.31  Other Revenue, Total - - - -"
Revenue,4421,3744.84,3684.8,4197.31
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1670,1358.41,1348.57,1553.28
Gross Profit,2751,2386.43,2336.22,2644.03
Total Operating Expenses,3966,3468.57,3558.3,3887.84
"Selling/General/Admin. Expenses, Total 1678 1544.3 1514.17 1653.51  Research & Development 618 565.59 629.82 681.04  Depreciation / Amortization 52 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.27 65.74 -  Other Operating Expenses, Total -52 - - -","Selling/General/Admin. Expenses, Total 1678 1544.3 1514.17 1653.51  Research & Development 618 565.59 629.82 681.04  Depreciation / Amortization 52 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.27 65.74 -  Other Operating Expenses, Total -52 - - -","Selling/General/Admin. Expenses, Total 1678 1544.3 1514.17 1653.51  Research & Development 618 565.59 629.82 681.04  Depreciation / Amortization 52 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.27 65.74 -  Other Operating Expenses, Total -52 - - -","Selling/General/Admin. Expenses, Total 1678 1544.3 1514.17 1653.51  Research & Development 618 565.59 629.82 681.04  Depreciation / Amortization 52 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.27 65.74 -  Other Operating Expenses, Total -52 - - -","Selling/General/Admin. Expenses, Total 1678 1544.3 1514.17 1653.51  Research & Development 618 565.59 629.82 681.04  Depreciation / Amortization 52 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.27 65.74 -  Other Operating Expenses, Total -52 - - -"
"Selling/General/Admin. Expenses, Total",1678,1544.3,1514.17,1653.51
Research & Development,618,565.59,629.82,681.04
Depreciation / Amortization,52,-,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,0.27,65.74,-
"Other Operating Expenses, Total",-52,-,-,-
Operating Income,455,276.27,126.5,309.47
"Interest Income (Expense), Net Non-Operating",-,2.47,2.95,5.43
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-55,98.71,26.25,14.87
Net Income Before Taxes,510,377.46,155.69,329.77
Provision for Income Taxes,151,127.03,72.19,118.52
Net Income After Taxes,359,250.43,83.5,211.25
Minority Interest,95,-31.54,-23.05,-29.76
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,293,218.89,60.45,181.49
Total Extraordinary Items,-,-,-,-
Net Income,293,218.89,60.45,181.49
Total Adjustments to Net Income,-,-0,-0,-0
Income Available to Common Excluding Extraordinary Items,293,218.89,60.45,181.49
Dilution Adjustment,-,-,-,-
Diluted Net Income,293,218.89,60.45,181.49
Diluted Weighted Average Shares,9.5,9.5,9.5,9.72
Diluted EPS Excluding Extraordinary Items,30.84,23.04,6.36,18.67
DPS - Common Stock Primary Issue,13,10,7,10
Diluted Normalized EPS,26.6,23.06,10.07,18.67
