Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,4735,3641,3963.95,3952.16
"Revenue 4735 3641.95 3963.95 3952.16  Other Revenue, Total - - - -","Revenue 4735 3641.95 3963.95 3952.16  Other Revenue, Total - - - -","Revenue 4735 3641.95 3963.95 3952.16  Other Revenue, Total - - - -","Revenue 4735 3641.95 3963.95 3952.16  Other Revenue, Total - - - -","Revenue 4735 3641.95 3963.95 3952.16  Other Revenue, Total - - - -"
Revenue,4735,3641.95,3963.95,3952.16
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2524,2046.21,2159.85,2229.88
Gross Profit,2211,1595.73,1804.1,1722.28
Total Operating Expenses,4520,3165.79,4196.53,4016
"Selling/General/Admin. Expenses, Total 1996 1605.71 1813.76 1715.05  Research & Development - - - -  Depreciation / Amortization 138 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - -486.13 222.92 71.07  Other Operating Expenses, Total -131 - - -","Selling/General/Admin. Expenses, Total 1996 1605.71 1813.76 1715.05  Research & Development - - - -  Depreciation / Amortization 138 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - -486.13 222.92 71.07  Other Operating Expenses, Total -131 - - -","Selling/General/Admin. Expenses, Total 1996 1605.71 1813.76 1715.05  Research & Development - - - -  Depreciation / Amortization 138 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - -486.13 222.92 71.07  Other Operating Expenses, Total -131 - - -","Selling/General/Admin. Expenses, Total 1996 1605.71 1813.76 1715.05  Research & Development - - - -  Depreciation / Amortization 138 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - -486.13 222.92 71.07  Other Operating Expenses, Total -131 - - -","Selling/General/Admin. Expenses, Total 1996 1605.71 1813.76 1715.05  Research & Development - - - -  Depreciation / Amortization 138 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - -486.13 222.92 71.07  Other Operating Expenses, Total -131 - - -"
"Selling/General/Admin. Expenses, Total",1996,1605.71,1813.76,1715.05
Research & Development,-,-,-,-
Depreciation / Amortization,138,-,-,-
Interest Expense (Income) - Net Operating,-7,-,-,-
Unusual Expense (Income),-,-486.13,222.92,71.07
"Other Operating Expenses, Total",-131,-,-,-
Operating Income,215,476.16,-232.58,-63.84
"Interest Income (Expense), Net Non-Operating",-,-11.53,-12.91,7.36
Gain (Loss) on Sale of Assets,-99,-32.58,-16.22,-6.1
"Other, Net",-109,12.29,13.88,8.17
Net Income Before Taxes,423,444.33,-247.83,-54.41
Provision for Income Taxes,150,156.2,3.53,63.89
Net Income After Taxes,273,288.13,-251.36,-118.31
Minority Interest,12,4.81,22.28,11.78
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,271,292.94,-229.07,-106.53
Total Extraordinary Items,-,-,-,-
Net Income,271,292.94,-229.07,-106.53
Total Adjustments to Net Income,-,-0,-0,-
Income Available to Common Excluding Extraordinary Items,271,292.94,-229.08,-106.53
Dilution Adjustment,-0.506,-,-,-
Diluted Net Income,271.51,292.94,-229.08,-106.53
Diluted Weighted Average Shares,6.51,6.51,6.45,6.44
Diluted EPS Excluding Extraordinary Items,41.71,44.99,-35.54,-16.55
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,20.05,8.13,-3.03,-2.46
