Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,16282,16188,14818.03,15729.67
"Revenue 16282 16188 14818.03 15729.67  Other Revenue, Total - - - -","Revenue 16282 16188 14818.03 15729.67  Other Revenue, Total - - - -","Revenue 16282 16188 14818.03 15729.67  Other Revenue, Total - - - -","Revenue 16282 16188 14818.03 15729.67  Other Revenue, Total - - - -","Revenue 16282 16188 14818.03 15729.67  Other Revenue, Total - - - -"
Revenue,16282,16188,14818.03,15729.67
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",11110,11054,10223.09,10600.43
Gross Profit,5172,5134,4594.94,5129.25
Total Operating Expenses,14892,14664,13503.23,14115.53
"Selling/General/Admin. Expenses, Total 3782 2887 2592.56 2787.16  Research & Development - 147 107.39 155.74  Depreciation / Amortization 938 958 570.27 572.2  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 20.45 9.93 -  Other Operating Expenses, Total -358 -382 - -","Selling/General/Admin. Expenses, Total 3782 2887 2592.56 2787.16  Research & Development - 147 107.39 155.74  Depreciation / Amortization 938 958 570.27 572.2  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 20.45 9.93 -  Other Operating Expenses, Total -358 -382 - -","Selling/General/Admin. Expenses, Total 3782 2887 2592.56 2787.16  Research & Development - 147 107.39 155.74  Depreciation / Amortization 938 958 570.27 572.2  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 20.45 9.93 -  Other Operating Expenses, Total -358 -382 - -","Selling/General/Admin. Expenses, Total 3782 2887 2592.56 2787.16  Research & Development - 147 107.39 155.74  Depreciation / Amortization 938 958 570.27 572.2  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 20.45 9.93 -  Other Operating Expenses, Total -358 -382 - -","Selling/General/Admin. Expenses, Total 3782 2887 2592.56 2787.16  Research & Development - 147 107.39 155.74  Depreciation / Amortization 938 958 570.27 572.2  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 20.45 9.93 -  Other Operating Expenses, Total -358 -382 - -"
"Selling/General/Admin. Expenses, Total",3782,2887,2592.56,2787.16
Research & Development,-,147,107.39,155.74
Depreciation / Amortization,938,958,570.27,572.2
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,20.45,9.93,-
"Other Operating Expenses, Total",-358,-382,-,-
Operating Income,1390,1524,1314.8,1614.15
"Interest Income (Expense), Net Non-Operating",-,37.81,3.95,11.58
Gain (Loss) on Sale of Assets,-,4,2.98,2.41
"Other, Net",-125,-103,113,63.11
Net Income Before Taxes,1515,1623,1434.72,1691.24
Provision for Income Taxes,425,467,446.87,532.85
Net Income After Taxes,1090,1156,987.85,1158.39
Minority Interest,28,23,-3.96,-5.55
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1082,1150,983.89,1152.84
Total Extraordinary Items,-,-,-,-
Net Income,1082,1150,983.89,1152.84
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,1082,1150,983.88,1152.84
Dilution Adjustment,-,-0.013,-,-
Diluted Net Income,1082,1150.01,983.88,1152.84
Diluted Weighted Average Shares,9.12,9.12,9.14,9.21
Diluted EPS Excluding Extraordinary Items,118.6,126.04,107.67,125.17
DPS - Common Stock Primary Issue,50,40,40,40
Diluted Normalized EPS,109.08,111.68,141.74,158.07
