Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,14474,10666,8999,9265
"Revenue 14474 10666 8999 9265  Other Revenue, Total - - - -","Revenue 14474 10666 8999 9265  Other Revenue, Total - - - -","Revenue 14474 10666 8999 9265  Other Revenue, Total - - - -","Revenue 14474 10666 8999 9265  Other Revenue, Total - - - -","Revenue 14474 10666 8999 9265  Other Revenue, Total - - - -"
Revenue,14474,10666,8999,9265
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",9928,7150,5907,6316
Gross Profit,4546,3516,3092,2949
Total Operating Expenses,12859,9828,8469,8900
"Selling/General/Admin. Expenses, Total 2931 2677 1083 1006  Research & Development - - 1472 1549  Depreciation / Amortization 42 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 1 6 28  Other Operating Expenses, Total -42 - 1 1","Selling/General/Admin. Expenses, Total 2931 2677 1083 1006  Research & Development - - 1472 1549  Depreciation / Amortization 42 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 1 6 28  Other Operating Expenses, Total -42 - 1 1","Selling/General/Admin. Expenses, Total 2931 2677 1083 1006  Research & Development - - 1472 1549  Depreciation / Amortization 42 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 1 6 28  Other Operating Expenses, Total -42 - 1 1","Selling/General/Admin. Expenses, Total 2931 2677 1083 1006  Research & Development - - 1472 1549  Depreciation / Amortization 42 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 1 6 28  Other Operating Expenses, Total -42 - 1 1","Selling/General/Admin. Expenses, Total 2931 2677 1083 1006  Research & Development - - 1472 1549  Depreciation / Amortization 42 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 1 6 28  Other Operating Expenses, Total -42 - 1 1"
"Selling/General/Admin. Expenses, Total",2931,2677,1083,1006
Research & Development,-,-,1472,1549
Depreciation / Amortization,42,-,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,1,6,28
"Other Operating Expenses, Total",-42,-,1,1
Operating Income,1615,838,530,365
"Interest Income (Expense), Net Non-Operating",-,23,47,34
Gain (Loss) on Sale of Assets,-60,-,-,-
"Other, Net",-65,139,122,108
Net Income Before Taxes,1740,1000,699,507
Provision for Income Taxes,359,130,30,44
Net Income After Taxes,1381,870,669,463
Minority Interest,77,-3,1,5
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1353,867,670,468
Total Extraordinary Items,-,-,-,-
Net Income,1353,867,670,468
Total Adjustments to Net Income,-,-2,-,-
Income Available to Common Excluding Extraordinary Items,1353,865,670,468
Dilution Adjustment,-0.916,-,-,-
Diluted Net Income,1353.92,865,670,468
Diluted Weighted Average Shares,10.88,10.81,11.06,11.19
Diluted EPS Excluding Extraordinary Items,124.41,79.99,60.58,41.83
DPS - Common Stock Primary Issue,62,40,31,21
Diluted Normalized EPS,101.49,81.09,62.1,44.56
