Period Ending:,202231/03,202131/03,202031/03,201931/03
Total Revenue,7440.59,6029.08,6347.58,6290.84
"Revenue 7440.59 6029.08 6347.58 6290.84  Other Revenue, Total - - - -","Revenue 7440.59 6029.08 6347.58 6290.84  Other Revenue, Total - - - -","Revenue 7440.59 6029.08 6347.58 6290.84  Other Revenue, Total - - - -","Revenue 7440.59 6029.08 6347.58 6290.84  Other Revenue, Total - - - -","Revenue 7440.59 6029.08 6347.58 6290.84  Other Revenue, Total - - - -"
Revenue,7440.59,6029.08,6347.58,6290.84
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5333.26,4269.51,4617.1,3943.4
Gross Profit,2107.33,1759.57,1730.48,2347.45
Total Operating Expenses,6530.03,5484.68,5793.08,5040.44
"Selling/General/Admin. Expenses, Total 1012.83 762.56 861.48 731.64  Research & Development - 313.73 261.72 356.67  Depreciation / Amortization - 47.82 32.83 18.83  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 183.94 91.07 19.96 -10.11  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 1012.83 762.56 861.48 731.64  Research & Development - 313.73 261.72 356.67  Depreciation / Amortization - 47.82 32.83 18.83  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 183.94 91.07 19.96 -10.11  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 1012.83 762.56 861.48 731.64  Research & Development - 313.73 261.72 356.67  Depreciation / Amortization - 47.82 32.83 18.83  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 183.94 91.07 19.96 -10.11  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 1012.83 762.56 861.48 731.64  Research & Development - 313.73 261.72 356.67  Depreciation / Amortization - 47.82 32.83 18.83  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 183.94 91.07 19.96 -10.11  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 1012.83 762.56 861.48 731.64  Research & Development - 313.73 261.72 356.67  Depreciation / Amortization - 47.82 32.83 18.83  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 183.94 91.07 19.96 -10.11  Other Operating Expenses, Total - - - -"
"Selling/General/Admin. Expenses, Total",1012.83,762.56,861.48,731.64
Research & Development,-,313.73,261.72,356.67
Depreciation / Amortization,-,47.82,32.83,18.83
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),183.94,91.07,19.96,-10.11
"Other Operating Expenses, Total",-,-,-,-
Operating Income,910.56,544.4,554.5,1250.41
"Interest Income (Expense), Net Non-Operating",-6.82,-12.38,15.58,-13.8
Gain (Loss) on Sale of Assets,-2.29,-0.29,80.23,0.38
"Other, Net",15.31,54.24,54.59,58.67
Net Income Before Taxes,916.76,585.98,704.91,1295.67
Provision for Income Taxes,273.3,186.3,186.43,359.32
Net Income After Taxes,643.46,399.68,518.48,936.35
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,643.46,399.68,518.48,936.35
Total Extraordinary Items,-,-,-,-
Net Income,643.46,399.68,518.48,936.35
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,643.46,399.68,518.48,936.35
Dilution Adjustment,-,-,-,-
Diluted Net Income,643.46,399.68,518.48,936.35
Diluted Weighted Average Shares,7.77,7.75,7.74,7.72
Diluted EPS Excluding Extraordinary Items,82.78,51.54,67.02,121.29
DPS - Common Stock Primary Issue,25,25,25,25
Diluted Normalized EPS,99.6,59.57,61.29,120.3
