Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,4194,4020,4171.02,4628.19
"Revenue - 4020 4171.02 4628.19  Other Revenue, Total - - - -","Revenue - 4020 4171.02 4628.19  Other Revenue, Total - - - -","Revenue - 4020 4171.02 4628.19  Other Revenue, Total - - - -","Revenue - 4020 4171.02 4628.19  Other Revenue, Total - - - -","Revenue - 4020 4171.02 4628.19  Other Revenue, Total - - - -"
Revenue,-,4020,4171.02,4628.19
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",-,1680,1617.74,1681.05
Gross Profit,-,2340,2553.29,2947.14
Total Operating Expenses,-,4156,4362.72,4722.97
"Selling/General/Admin. Expenses, Total - 2349 2577.59 2829.73  Research & Development - - - -  Depreciation / Amortization 107 128 111.49 124.78  Interest Expense (Income) - Net Operating - -56 - -  Unusual Expense (Income) - 22.32 55.9 87.41  Other Operating Expenses, Total 22 55 - -0","Selling/General/Admin. Expenses, Total - 2349 2577.59 2829.73  Research & Development - - - -  Depreciation / Amortization 107 128 111.49 124.78  Interest Expense (Income) - Net Operating - -56 - -  Unusual Expense (Income) - 22.32 55.9 87.41  Other Operating Expenses, Total 22 55 - -0","Selling/General/Admin. Expenses, Total - 2349 2577.59 2829.73  Research & Development - - - -  Depreciation / Amortization 107 128 111.49 124.78  Interest Expense (Income) - Net Operating - -56 - -  Unusual Expense (Income) - 22.32 55.9 87.41  Other Operating Expenses, Total 22 55 - -0","Selling/General/Admin. Expenses, Total - 2349 2577.59 2829.73  Research & Development - - - -  Depreciation / Amortization 107 128 111.49 124.78  Interest Expense (Income) - Net Operating - -56 - -  Unusual Expense (Income) - 22.32 55.9 87.41  Other Operating Expenses, Total 22 55 - -0","Selling/General/Admin. Expenses, Total - 2349 2577.59 2829.73  Research & Development - - - -  Depreciation / Amortization 107 128 111.49 124.78  Interest Expense (Income) - Net Operating - -56 - -  Unusual Expense (Income) - 22.32 55.9 87.41  Other Operating Expenses, Total 22 55 - -0"
"Selling/General/Admin. Expenses, Total",-,2349,2577.59,2829.73
Research & Development,-,-,-,-
Depreciation / Amortization,107,128,111.49,124.78
Interest Expense (Income) - Net Operating,-,-56,-,-
Unusual Expense (Income),-,22.32,55.9,87.41
"Other Operating Expenses, Total",22,55,-,-0
Operating Income,-,-136,-191.7,-94.78
"Interest Income (Expense), Net Non-Operating",-,-55.24,-56.75,-59.03
Gain (Loss) on Sale of Assets,-,0.25,5.15,7.93
"Other, Net",-,-45,47.94,49.05
Net Income Before Taxes,-,-91,-195.36,-96.83
Provision for Income Taxes,-,19,19.9,7.05
Net Income After Taxes,-,-110,-215.26,-103.87
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-,-110,-215.26,-103.87
Total Extraordinary Items,-,-,-,-
Net Income,-,-110,-215.26,-103.87
Total Adjustments to Net Income,-,-,-2,-2
Income Available to Common Excluding Extraordinary Items,-,-110,-217.26,-105.87
Dilution Adjustment,-,-,-,-
Diluted Net Income,-,-110,-217.26,-105.87
Diluted Weighted Average Shares,-,2.42,1.92,1.65
Diluted EPS Excluding Extraordinary Items,-,-45.49,-113.25,-64.23
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-,-17.83,-94.64,-31.91
