Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,14811,12106,11902,12091
"Revenue 14811 12106 11902 12091  Other Revenue, Total - - - -","Revenue 14811 12106 11902 12091  Other Revenue, Total - - - -","Revenue 14811 12106 11902 12091  Other Revenue, Total - - - -","Revenue 14811 12106 11902 12091  Other Revenue, Total - - - -","Revenue 14811 12106 11902 12091  Other Revenue, Total - - - -"
Revenue,14811,12106,11902,12091
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",12730,10108,10172,10460
Gross Profit,2081,1998,1730,1631
Total Operating Expenses,14103,11318,11414,11684
"Selling/General/Admin. Expenses, Total 1373 1210 1233 1206  Research & Development - 174 - 145  Depreciation / Amortization 580 610 - -  Interest Expense (Income) - Net Operating -19 -10 - -  Unusual Expense (Income) - - 9 18  Other Operating Expenses, Total -792 -774 - -","Selling/General/Admin. Expenses, Total 1373 1210 1233 1206  Research & Development - 174 - 145  Depreciation / Amortization 580 610 - -  Interest Expense (Income) - Net Operating -19 -10 - -  Unusual Expense (Income) - - 9 18  Other Operating Expenses, Total -792 -774 - -","Selling/General/Admin. Expenses, Total 1373 1210 1233 1206  Research & Development - 174 - 145  Depreciation / Amortization 580 610 - -  Interest Expense (Income) - Net Operating -19 -10 - -  Unusual Expense (Income) - - 9 18  Other Operating Expenses, Total -792 -774 - -","Selling/General/Admin. Expenses, Total 1373 1210 1233 1206  Research & Development - 174 - 145  Depreciation / Amortization 580 610 - -  Interest Expense (Income) - Net Operating -19 -10 - -  Unusual Expense (Income) - - 9 18  Other Operating Expenses, Total -792 -774 - -","Selling/General/Admin. Expenses, Total 1373 1210 1233 1206  Research & Development - 174 - 145  Depreciation / Amortization 580 610 - -  Interest Expense (Income) - Net Operating -19 -10 - -  Unusual Expense (Income) - - 9 18  Other Operating Expenses, Total -792 -774 - -"
"Selling/General/Admin. Expenses, Total",1373,1210,1233,1206
Research & Development,-,174,-,145
Depreciation / Amortization,580,610,-,-
Interest Expense (Income) - Net Operating,-19,-10,-,-
Unusual Expense (Income),-,-,9,18
"Other Operating Expenses, Total",-792,-774,-,-
Operating Income,708,788,488,407
"Interest Income (Expense), Net Non-Operating",-,166,-8,35
Gain (Loss) on Sale of Assets,-46,162,-6,-28
"Other, Net",77,-322,84,3
Net Income Before Taxes,677,948,558,417
Provision for Income Taxes,109,285,122,86
Net Income After Taxes,568,663,436,331
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,568,663,436,331
Total Extraordinary Items,-,-,-,-
Net Income,568,663,436,331
Total Adjustments to Net Income,-,-,-1,-
Income Available to Common Excluding Extraordinary Items,568,663,435,331
Dilution Adjustment,-,-,-56,-
Diluted Net Income,568,663,379,331
Diluted Weighted Average Shares,4.87,5.13,5.13,5.13
Diluted EPS Excluding Extraordinary Items,116.66,129.2,73.86,64.5
DPS - Common Stock Primary Issue,-,30,25,25
Diluted Normalized EPS,92.81,95.73,76.14,71.62
