Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,43602,40338,36027,53386
"Revenue 43602 40338 36027 53386  Other Revenue, Total - - - -","Revenue 43602 40338 36027 53386  Other Revenue, Total - - - -","Revenue 43602 40338 36027 53386  Other Revenue, Total - - - -","Revenue 43602 40338 36027 53386  Other Revenue, Total - - - -","Revenue 43602 40338 36027 53386  Other Revenue, Total - - - -"
Revenue,43602,40338,36027,53386
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",38572,35690,32406,45877
Gross Profit,5030,4648,3621,7509
Total Operating Expenses,41751,39003,38016,49642
"Selling/General/Admin. Expenses, Total 3179 3130 2643 3534  Research & Development - - 99 160  Depreciation / Amortization 1527 - - -  Interest Expense (Income) - Net Operating -575 - - -  Unusual Expense (Income) - 182 2867 70  Other Operating Expenses, Total -952 1 1 1","Selling/General/Admin. Expenses, Total 3179 3130 2643 3534  Research & Development - - 99 160  Depreciation / Amortization 1527 - - -  Interest Expense (Income) - Net Operating -575 - - -  Unusual Expense (Income) - 182 2867 70  Other Operating Expenses, Total -952 1 1 1","Selling/General/Admin. Expenses, Total 3179 3130 2643 3534  Research & Development - - 99 160  Depreciation / Amortization 1527 - - -  Interest Expense (Income) - Net Operating -575 - - -  Unusual Expense (Income) - 182 2867 70  Other Operating Expenses, Total -952 1 1 1","Selling/General/Admin. Expenses, Total 3179 3130 2643 3534  Research & Development - - 99 160  Depreciation / Amortization 1527 - - -  Interest Expense (Income) - Net Operating -575 - - -  Unusual Expense (Income) - 182 2867 70  Other Operating Expenses, Total -952 1 1 1","Selling/General/Admin. Expenses, Total 3179 3130 2643 3534  Research & Development - - 99 160  Depreciation / Amortization 1527 - - -  Interest Expense (Income) - Net Operating -575 - - -  Unusual Expense (Income) - 182 2867 70  Other Operating Expenses, Total -952 1 1 1"
"Selling/General/Admin. Expenses, Total",3179,3130,2643,3534
Research & Development,-,-,99,160
Depreciation / Amortization,1527,-,-,-
Interest Expense (Income) - Net Operating,-575,-,-,-
Unusual Expense (Income),-,182,2867,70
"Other Operating Expenses, Total",-952,1,1,1
Operating Income,1851,1335,-1989,3744
"Interest Income (Expense), Net Non-Operating",-,-615,-641,-619
Gain (Loss) on Sale of Assets,18,-,-8,-37
"Other, Net",584,1692,516,178
Net Income Before Taxes,1249,2412,-2122,3266
Provision for Income Taxes,459,873,247,1128
Net Income After Taxes,790,1539,-2369,2138
Minority Interest,7,1,5,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,793,1540,-2364,2138
Total Extraordinary Items,-,-,-,-
Net Income,793,1540,-2364,2138
Total Adjustments to Net Income,-,-,1,-
Income Available to Common Excluding Extraordinary Items,793,1540,-2363,2138
Dilution Adjustment,-,-,-,-
Diluted Net Income,793,1540,-2363,2138
Diluted Weighted Average Shares,11.2,11.2,11.2,11.23
Diluted EPS Excluding Extraordinary Items,70.8,137.49,-210.97,190.33
DPS - Common Stock Primary Issue,31,41,-,57
Diluted Normalized EPS,75.38,147.86,-44.13,196.56
