Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,56472,50394,46467.77,47953.36
"Revenue 56472 50394 46467.77 47953.36  Other Revenue, Total - - - -","Revenue 56472 50394 46467.77 47953.36  Other Revenue, Total - - - -","Revenue 56472 50394 46467.77 47953.36  Other Revenue, Total - - - -","Revenue 56472 50394 46467.77 47953.36  Other Revenue, Total - - - -","Revenue 56472 50394 46467.77 47953.36  Other Revenue, Total - - - -"
Revenue,56472,50394,46467.77,47953.36
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",43974,38919,36144.12,37409.16
Gross Profit,12498,11475,10323.65,10544.21
Total Operating Expenses,50224,44785,41807.25,43150.13
"Selling/General/Admin. Expenses, Total 6250 5866 5536.42 5617.72  Research & Development - 156 121.19 123.26  Depreciation / Amortization 2390 2332 - -  Interest Expense (Income) - Net Operating -3 -3 - -  Unusual Expense (Income) - 8.07 5.53 -  Other Operating Expenses, Total -2597 -2485 -0 -","Selling/General/Admin. Expenses, Total 6250 5866 5536.42 5617.72  Research & Development - 156 121.19 123.26  Depreciation / Amortization 2390 2332 - -  Interest Expense (Income) - Net Operating -3 -3 - -  Unusual Expense (Income) - 8.07 5.53 -  Other Operating Expenses, Total -2597 -2485 -0 -","Selling/General/Admin. Expenses, Total 6250 5866 5536.42 5617.72  Research & Development - 156 121.19 123.26  Depreciation / Amortization 2390 2332 - -  Interest Expense (Income) - Net Operating -3 -3 - -  Unusual Expense (Income) - 8.07 5.53 -  Other Operating Expenses, Total -2597 -2485 -0 -","Selling/General/Admin. Expenses, Total 6250 5866 5536.42 5617.72  Research & Development - 156 121.19 123.26  Depreciation / Amortization 2390 2332 - -  Interest Expense (Income) - Net Operating -3 -3 - -  Unusual Expense (Income) - 8.07 5.53 -  Other Operating Expenses, Total -2597 -2485 -0 -","Selling/General/Admin. Expenses, Total 6250 5866 5536.42 5617.72  Research & Development - 156 121.19 123.26  Depreciation / Amortization 2390 2332 - -  Interest Expense (Income) - Net Operating -3 -3 - -  Unusual Expense (Income) - 8.07 5.53 -  Other Operating Expenses, Total -2597 -2485 -0 -"
"Selling/General/Admin. Expenses, Total",6250,5866,5536.42,5617.72
Research & Development,-,156,121.19,123.26
Depreciation / Amortization,2390,2332,-,-
Interest Expense (Income) - Net Operating,-3,-3,-,-
Unusual Expense (Income),-,8.07,5.53,-
"Other Operating Expenses, Total",-2597,-2485,-0,-
Operating Income,6248,5609,4660.52,4803.23
"Interest Income (Expense), Net Non-Operating",-,27.05,24.09,17.49
Gain (Loss) on Sale of Assets,-4,-8,-,-
"Other, Net",-28,-26,13.17,-17.99
Net Income Before Taxes,6280,5643,4697.77,4802.74
Provision for Income Taxes,1802,1801,1509.74,1490.52
Net Income After Taxes,4478,3842,3188.03,3312.21
Minority Interest,895,776,-102.34,-131.26
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,4323,3724,3085.7,3180.96
Total Extraordinary Items,-,-,-,-
Net Income,4323,3724,3085.7,3180.96
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,4323,3724,3085.7,3180.95
Dilution Adjustment,-,-,-,-
Diluted Net Income,4323,3724,3085.7,3180.95
Diluted Weighted Average Shares,15.7,15.71,15.71,15.71
Diluted EPS Excluding Extraordinary Items,275.26,237.12,196.48,202.54
DPS - Common Stock Primary Issue,-,75,60,60
Diluted Normalized EPS,240.21,217.37,202.47,208.3
