Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,10795,10000,9451,9067.69
"Revenue 10795 10000 9451 9067.69  Other Revenue, Total - - - -","Revenue 10795 10000 9451 9067.69  Other Revenue, Total - - - -","Revenue 10795 10000 9451 9067.69  Other Revenue, Total - - - -","Revenue 10795 10000 9451 9067.69  Other Revenue, Total - - - -","Revenue 10795 10000 9451 9067.69  Other Revenue, Total - - - -"
Revenue,10795,10000,9451,9067.69
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5538,5187,4909,4565.35
Gross Profit,5257,4813,4542,4502.34
Total Operating Expenses,10270,9559,9092,8632.2
"Selling/General/Admin. Expenses, Total 4732 4223 4057 3949.46  Research & Development - - - -  Depreciation / Amortization 157 149 126 112.89  Interest Expense (Income) - Net Operating -8 -6 -1 -  Unusual Expense (Income) - 46.88 6.73 4.5  Other Operating Expenses, Total 8 6 1 -","Selling/General/Admin. Expenses, Total 4732 4223 4057 3949.46  Research & Development - - - -  Depreciation / Amortization 157 149 126 112.89  Interest Expense (Income) - Net Operating -8 -6 -1 -  Unusual Expense (Income) - 46.88 6.73 4.5  Other Operating Expenses, Total 8 6 1 -","Selling/General/Admin. Expenses, Total 4732 4223 4057 3949.46  Research & Development - - - -  Depreciation / Amortization 157 149 126 112.89  Interest Expense (Income) - Net Operating -8 -6 -1 -  Unusual Expense (Income) - 46.88 6.73 4.5  Other Operating Expenses, Total 8 6 1 -","Selling/General/Admin. Expenses, Total 4732 4223 4057 3949.46  Research & Development - - - -  Depreciation / Amortization 157 149 126 112.89  Interest Expense (Income) - Net Operating -8 -6 -1 -  Unusual Expense (Income) - 46.88 6.73 4.5  Other Operating Expenses, Total 8 6 1 -","Selling/General/Admin. Expenses, Total 4732 4223 4057 3949.46  Research & Development - - - -  Depreciation / Amortization 157 149 126 112.89  Interest Expense (Income) - Net Operating -8 -6 -1 -  Unusual Expense (Income) - 46.88 6.73 4.5  Other Operating Expenses, Total 8 6 1 -"
"Selling/General/Admin. Expenses, Total",4732,4223,4057,3949.46
Research & Development,-,-,-,-
Depreciation / Amortization,157,149,126,112.89
Interest Expense (Income) - Net Operating,-8,-6,-1,-
Unusual Expense (Income),-,46.88,6.73,4.5
"Other Operating Expenses, Total",8,6,1,-
Operating Income,525,441,359,435.48
"Interest Income (Expense), Net Non-Operating",-,3.54,8.82,8.72
Gain (Loss) on Sale of Assets,-,-,-1,-
"Other, Net",-9,-85,-75,43.15
Net Income Before Taxes,534,526,435,487.36
Provision for Income Taxes,209,175,147,166.02
Net Income After Taxes,325,351,288,321.33
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,325,351,288,321.33
Total Extraordinary Items,-,-,-,-
Net Income,325,351,288,321.33
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,325,351,288,321.33
Dilution Adjustment,-,-,-,-
Diluted Net Income,325,351,288,321.33
Diluted Weighted Average Shares,2.3,2.27,2.26,2.24
Diluted EPS Excluding Extraordinary Items,141.52,154.41,127.4,143.23
DPS - Common Stock Primary Issue,45,40,40,40
Diluted Normalized EPS,153.49,157.27,121.93,144.55
