Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Revenue,14748,13631.12,13432.31,11966.22
"Revenue 14748 13631.12 13432.31 11966.22  Other Revenue, Total - - - -","Revenue 14748 13631.12 13432.31 11966.22  Other Revenue, Total - - - -","Revenue 14748 13631.12 13432.31 11966.22  Other Revenue, Total - - - -","Revenue 14748 13631.12 13432.31 11966.22  Other Revenue, Total - - - -","Revenue 14748 13631.12 13432.31 11966.22  Other Revenue, Total - - - -"
Revenue,14748,13631.12,13432.31,11966.22
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",7025,6398.47,6071.33,5508.37
Gross Profit,7723,7232.65,7360.98,6457.84
Total Operating Expenses,12771,11980.95,11686.16,10967.5
"Selling/General/Admin. Expenses, Total 5439 5078.51 5145.22 4811.63  Research & Development 197 340.05 273.81 314.25  Depreciation / Amortization 316 95.8 86.71 90.69  Interest Expense (Income) - Net Operating -18 - - -  Unusual Expense (Income) - 68.12 109.08 242.55  Other Operating Expenses, Total -188 - - -","Selling/General/Admin. Expenses, Total 5439 5078.51 5145.22 4811.63  Research & Development 197 340.05 273.81 314.25  Depreciation / Amortization 316 95.8 86.71 90.69  Interest Expense (Income) - Net Operating -18 - - -  Unusual Expense (Income) - 68.12 109.08 242.55  Other Operating Expenses, Total -188 - - -","Selling/General/Admin. Expenses, Total 5439 5078.51 5145.22 4811.63  Research & Development 197 340.05 273.81 314.25  Depreciation / Amortization 316 95.8 86.71 90.69  Interest Expense (Income) - Net Operating -18 - - -  Unusual Expense (Income) - 68.12 109.08 242.55  Other Operating Expenses, Total -188 - - -","Selling/General/Admin. Expenses, Total 5439 5078.51 5145.22 4811.63  Research & Development 197 340.05 273.81 314.25  Depreciation / Amortization 316 95.8 86.71 90.69  Interest Expense (Income) - Net Operating -18 - - -  Unusual Expense (Income) - 68.12 109.08 242.55  Other Operating Expenses, Total -188 - - -","Selling/General/Admin. Expenses, Total 5439 5078.51 5145.22 4811.63  Research & Development 197 340.05 273.81 314.25  Depreciation / Amortization 316 95.8 86.71 90.69  Interest Expense (Income) - Net Operating -18 - - -  Unusual Expense (Income) - 68.12 109.08 242.55  Other Operating Expenses, Total -188 - - -"
"Selling/General/Admin. Expenses, Total",5439,5078.51,5145.22,4811.63
Research & Development,197,340.05,273.81,314.25
Depreciation / Amortization,316,95.8,86.71,90.69
Interest Expense (Income) - Net Operating,-18,-,-,-
Unusual Expense (Income),-,68.12,109.08,242.55
"Other Operating Expenses, Total",-188,-,-,-
Operating Income,1977,1650.17,1746.15,998.71
"Interest Income (Expense), Net Non-Operating",-,54.78,-50.82,12.09
Gain (Loss) on Sale of Assets,12,121.11,-,-
"Other, Net",99,-2.5,-7.27,-7.04
Net Income Before Taxes,1866,1823.56,1688.06,1003.76
Provision for Income Taxes,507,492.8,483.22,321.19
Net Income After Taxes,1359,1330.76,1204.84,682.57
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1359,1330.76,1204.84,682.57
Total Extraordinary Items,-,-,-,-
Net Income,1359,1330.76,1204.84,682.57
Total Adjustments to Net Income,-,-0,-,-0
Income Available to Common Excluding Extraordinary Items,1359,1330.76,1204.84,682.57
Dilution Adjustment,-,-,-,-
Diluted Net Income,1359,1330.76,1204.84,682.57
Diluted Weighted Average Shares,5.26,5.16,5.16,4.94
Diluted EPS Excluding Extraordinary Items,258.46,257.73,233.45,138.04
DPS - Common Stock Primary Issue,-,100,100,80
Diluted Normalized EPS,228.93,250.24,248.54,171.4
