Period Ending:,202331/01,202231/01,202131/01,202031/01
Total Revenue,2928835,2589579,2446904,2415186
"Revenue 2928835 2589579 2446904 2415186  Other Revenue, Total - - - -","Revenue 2928835 2589579 2446904 2415186  Other Revenue, Total - - - -","Revenue 2928835 2589579 2446904 2415186  Other Revenue, Total - - - -","Revenue 2928835 2589579 2446904 2415186  Other Revenue, Total - - - -","Revenue 2928835 2589579 2446904 2415186  Other Revenue, Total - - - -"
Revenue,2928835,2589579,2446904,2415186
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2344537,2060702,1973393,1937150
Gross Profit,584298,528877,473511,478036
Total Operating Expenses,2667345,2356911,2261848,2214885
"Selling/General/Admin. Expenses, Total 322808 289238 277327 265467  Research & Development 9562 9478 9665 7313  Depreciation / Amortization 26711 - - -  Interest Expense (Income) - Net Operating -5317 - - -  Unusual Expense (Income) - -2508 1463 4955  Other Operating Expenses, Total -30956 1 - -","Selling/General/Admin. Expenses, Total 322808 289238 277327 265467  Research & Development 9562 9478 9665 7313  Depreciation / Amortization 26711 - - -  Interest Expense (Income) - Net Operating -5317 - - -  Unusual Expense (Income) - -2508 1463 4955  Other Operating Expenses, Total -30956 1 - -","Selling/General/Admin. Expenses, Total 322808 289238 277327 265467  Research & Development 9562 9478 9665 7313  Depreciation / Amortization 26711 - - -  Interest Expense (Income) - Net Operating -5317 - - -  Unusual Expense (Income) - -2508 1463 4955  Other Operating Expenses, Total -30956 1 - -","Selling/General/Admin. Expenses, Total 322808 289238 277327 265467  Research & Development 9562 9478 9665 7313  Depreciation / Amortization 26711 - - -  Interest Expense (Income) - Net Operating -5317 - - -  Unusual Expense (Income) - -2508 1463 4955  Other Operating Expenses, Total -30956 1 - -","Selling/General/Admin. Expenses, Total 322808 289238 277327 265467  Research & Development 9562 9478 9665 7313  Depreciation / Amortization 26711 - - -  Interest Expense (Income) - Net Operating -5317 - - -  Unusual Expense (Income) - -2508 1463 4955  Other Operating Expenses, Total -30956 1 - -"
"Selling/General/Admin. Expenses, Total",322808,289238,277327,265467
Research & Development,9562,9478,9665,7313
Depreciation / Amortization,26711,-,-,-
Interest Expense (Income) - Net Operating,-5317,-,-,-
Unusual Expense (Income),-,-2508,1463,4955
"Other Operating Expenses, Total",-30956,1,-,-
Operating Income,261490,232668,185056,200301
"Interest Income (Expense), Net Non-Operating",-,1683,2792,12355
Gain (Loss) on Sale of Assets,15328,617,-1319,2148
"Other, Net",-21547,-634,-1035,-3421
Net Income Before Taxes,267709,234334,185494,211383
Provision for Income Taxes,76383,70319,56070,62853
Net Income After Taxes,191326,164015,129424,148530
Minority Interest,34581,-10109,-5881,-7273
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,184520,153906,123543,141257
Total Extraordinary Items,-,-,-,-
Net Income,184520,153906,123543,141257
Total Adjustments to Net Income,-,-1,-1,-1
Income Available to Common Excluding Extraordinary Items,184520,153905,123542,141256
Dilution Adjustment,-,-,-,-
Diluted Net Income,184520,153905,123542,141256
Diluted Weighted Average Shares,667.44,677.25,682.48,687.14
Diluted EPS Excluding Extraordinary Items,276.46,227.25,181.02,205.57
DPS - Common Stock Primary Issue,110,90,79,81
Diluted Normalized EPS,230.72,224.02,183.86,208.44
