Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,18031,15771,18576.92,16269.74
"Revenue 18031 15771.17 18576.92 16269.74  Other Revenue, Total - - - -","Revenue 18031 15771.17 18576.92 16269.74  Other Revenue, Total - - - -","Revenue 18031 15771.17 18576.92 16269.74  Other Revenue, Total - - - -","Revenue 18031 15771.17 18576.92 16269.74  Other Revenue, Total - - - -","Revenue 18031 15771.17 18576.92 16269.74  Other Revenue, Total - - - -"
Revenue,18031,15771.17,18576.92,16269.74
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",13952,12277.04,14912.74,12963.79
Gross Profit,4079,3494.14,3664.18,3305.94
Total Operating Expenses,17198,15234.9,17941.17,15901.97
"Selling/General/Admin. Expenses, Total 3246 2957.86 2971.78 2837.55  Research & Development - - 56.64 55.92  Depreciation / Amortization 352 - - -  Interest Expense (Income) - Net Operating -17 - - -  Unusual Expense (Income) - - - 44.7  Other Operating Expenses, Total -335 - - -","Selling/General/Admin. Expenses, Total 3246 2957.86 2971.78 2837.55  Research & Development - - 56.64 55.92  Depreciation / Amortization 352 - - -  Interest Expense (Income) - Net Operating -17 - - -  Unusual Expense (Income) - - - 44.7  Other Operating Expenses, Total -335 - - -","Selling/General/Admin. Expenses, Total 3246 2957.86 2971.78 2837.55  Research & Development - - 56.64 55.92  Depreciation / Amortization 352 - - -  Interest Expense (Income) - Net Operating -17 - - -  Unusual Expense (Income) - - - 44.7  Other Operating Expenses, Total -335 - - -","Selling/General/Admin. Expenses, Total 3246 2957.86 2971.78 2837.55  Research & Development - - 56.64 55.92  Depreciation / Amortization 352 - - -  Interest Expense (Income) - Net Operating -17 - - -  Unusual Expense (Income) - - - 44.7  Other Operating Expenses, Total -335 - - -","Selling/General/Admin. Expenses, Total 3246 2957.86 2971.78 2837.55  Research & Development - - 56.64 55.92  Depreciation / Amortization 352 - - -  Interest Expense (Income) - Net Operating -17 - - -  Unusual Expense (Income) - - - 44.7  Other Operating Expenses, Total -335 - - -"
"Selling/General/Admin. Expenses, Total",3246,2957.86,2971.78,2837.55
Research & Development,-,-,56.64,55.92
Depreciation / Amortization,352,-,-,-
Interest Expense (Income) - Net Operating,-17,-,-,-
Unusual Expense (Income),-,-,-,44.7
"Other Operating Expenses, Total",-335,-,-,-
Operating Income,833,536.28,635.75,367.77
"Interest Income (Expense), Net Non-Operating",-,-7.58,-8.97,-14.17
Gain (Loss) on Sale of Assets,-20,-12.88,-13.66,-6.69
"Other, Net",23,21.98,40.13,49.83
Net Income Before Taxes,830,537.8,653.25,396.74
Provision for Income Taxes,293,171.44,213.17,169.81
Net Income After Taxes,537,366.37,440.08,226.93
Minority Interest,-3,-1.92,2.4,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,540,364.45,442.49,226.93
Total Extraordinary Items,-,-,-,-
Net Income,540,364.45,442.49,226.93
Total Adjustments to Net Income,-,-0,-,-
Income Available to Common Excluding Extraordinary Items,540,364.44,442.49,226.93
Dilution Adjustment,-,-,-,-
Diluted Net Income,540,364.44,442.49,226.93
Diluted Weighted Average Shares,9.62,9.6,9.75,9.83
Diluted EPS Excluding Extraordinary Items,56.12,37.91,45.34,22.99
DPS - Common Stock Primary Issue,13.5,10,10,6
Diluted Normalized EPS,55.52,35.17,42.52,27.98
