Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,13589,17524,21241,24306
"Revenue 13589 17524 21241 24306  Other Revenue, Total - - - -","Revenue 13589 17524 21241 24306  Other Revenue, Total - - - -","Revenue 13589 17524 21241 24306  Other Revenue, Total - - - -","Revenue 13589 17524 21241 24306  Other Revenue, Total - - - -","Revenue 13589 17524 21241 24306  Other Revenue, Total - - - -"
Revenue,13589,17524,21241,24306
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",6009,9910,13736,11385
Gross Profit,7580,7614,7505,12921
Total Operating Expenses,12491,14382,30235,23626
"Selling/General/Admin. Expenses, Total 6042 4885 8182 12057  Research & Development - - - -  Depreciation / Amortization 701 424 939 808  Interest Expense (Income) - Net Operating -98 -17 - -  Unusual Expense (Income) - -721 7156 -666  Other Operating Expenses, Total -163 -99 222 42","Selling/General/Admin. Expenses, Total 6042 4885 8182 12057  Research & Development - - - -  Depreciation / Amortization 701 424 939 808  Interest Expense (Income) - Net Operating -98 -17 - -  Unusual Expense (Income) - -721 7156 -666  Other Operating Expenses, Total -163 -99 222 42","Selling/General/Admin. Expenses, Total 6042 4885 8182 12057  Research & Development - - - -  Depreciation / Amortization 701 424 939 808  Interest Expense (Income) - Net Operating -98 -17 - -  Unusual Expense (Income) - -721 7156 -666  Other Operating Expenses, Total -163 -99 222 42","Selling/General/Admin. Expenses, Total 6042 4885 8182 12057  Research & Development - - - -  Depreciation / Amortization 701 424 939 808  Interest Expense (Income) - Net Operating -98 -17 - -  Unusual Expense (Income) - -721 7156 -666  Other Operating Expenses, Total -163 -99 222 42","Selling/General/Admin. Expenses, Total 6042 4885 8182 12057  Research & Development - - - -  Depreciation / Amortization 701 424 939 808  Interest Expense (Income) - Net Operating -98 -17 - -  Unusual Expense (Income) - -721 7156 -666  Other Operating Expenses, Total -163 -99 222 42"
"Selling/General/Admin. Expenses, Total",6042,4885,8182,12057
Research & Development,-,-,-,-
Depreciation / Amortization,701,424,939,808
Interest Expense (Income) - Net Operating,-98,-17,-,-
Unusual Expense (Income),-,-721,7156,-666
"Other Operating Expenses, Total",-163,-99,222,42
Operating Income,1098,3142,-8994,680
"Interest Income (Expense), Net Non-Operating",-,-99,-195,-92
Gain (Loss) on Sale of Assets,1072,-,-,-
"Other, Net",-2003,-,-1,1
Net Income Before Taxes,2029,3043,-9190,588
Provision for Income Taxes,403,528,80,-165
Net Income After Taxes,1626,2515,-9270,753
Minority Interest,723,-142,133,-19
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1712,2373,-9137,734
Total Extraordinary Items,-,-,445,-
Net Income,1712,2373,-8692,734
Total Adjustments to Net Income,-,-1,-,-1
Income Available to Common Excluding Extraordinary Items,1712,2372,-9137,733
Dilution Adjustment,-0.733,-,-,-20.67
Diluted Net Income,1712.73,2372,-8692,733
Diluted Weighted Average Shares,22.57,21.67,20.04,19.32
Diluted EPS Excluding Extraordinary Items,75.9,109.45,-455.98,37.95
DPS - Common Stock Primary Issue,10,10,10,10
Diluted Normalized EPS,31.56,81.95,-223.86,15.54
