Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,10436,9051,6825,5641.81
"Revenue 10436 9051 6825 5641.81  Other Revenue, Total - - - -","Revenue 10436 9051 6825 5641.81  Other Revenue, Total - - - -","Revenue 10436 9051 6825 5641.81  Other Revenue, Total - - - -","Revenue 10436 9051 6825 5641.81  Other Revenue, Total - - - -","Revenue 10436 9051 6825 5641.81  Other Revenue, Total - - - -"
Revenue,10436,9051,6825,5641.81
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",3666,2676,1946,1361.68
Gross Profit,6770,6375,4879,4280.12
Total Operating Expenses,6022,4924,3846,3314.67
"Selling/General/Admin. Expenses, Total 2356 2248 1900 1951.21  Research & Development 24 1 1 0.87  Depreciation / Amortization 884 890 859 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -1 -7 0.9  Other Operating Expenses, Total -908 -891 -860 -","Selling/General/Admin. Expenses, Total 2356 2248 1900 1951.21  Research & Development 24 1 1 0.87  Depreciation / Amortization 884 890 859 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -1 -7 0.9  Other Operating Expenses, Total -908 -891 -860 -","Selling/General/Admin. Expenses, Total 2356 2248 1900 1951.21  Research & Development 24 1 1 0.87  Depreciation / Amortization 884 890 859 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -1 -7 0.9  Other Operating Expenses, Total -908 -891 -860 -","Selling/General/Admin. Expenses, Total 2356 2248 1900 1951.21  Research & Development 24 1 1 0.87  Depreciation / Amortization 884 890 859 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -1 -7 0.9  Other Operating Expenses, Total -908 -891 -860 -","Selling/General/Admin. Expenses, Total 2356 2248 1900 1951.21  Research & Development 24 1 1 0.87  Depreciation / Amortization 884 890 859 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -1 -7 0.9  Other Operating Expenses, Total -908 -891 -860 -"
"Selling/General/Admin. Expenses, Total",2356,2248,1900,1951.21
Research & Development,24,1,1,0.87
Depreciation / Amortization,884,890,859,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-1,-7,0.9
"Other Operating Expenses, Total",-908,-891,-860,-
Operating Income,4414,4127,2979,2327.13
"Interest Income (Expense), Net Non-Operating",-,6,7,-4.02
Gain (Loss) on Sale of Assets,-,-,1,-
"Other, Net",-15,-7,-22,2.91
Net Income Before Taxes,4429,4134,3000,2326.03
Provision for Income Taxes,1365,1229,939,735.75
Net Income After Taxes,3064,2905,2061,1590.27
Minority Interest,20,17,12,0.51
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3062,2900,2059,1590.78
Total Extraordinary Items,-,-,-,-
Net Income,3062,2900,2059,1590.78
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,3062,2900,2059,1590.78
Dilution Adjustment,-0.212,-1.04,-0.951,-
Diluted Net Income,3062.21,2901.04,2059.95,1590.78
Diluted Weighted Average Shares,14.31,14.36,14.36,14.35
Diluted EPS Excluding Extraordinary Items,213.92,202.03,143.45,110.83
DPS - Common Stock Primary Issue,75,70,55,50
Diluted Normalized EPS,193.19,179.54,130,110.87
