Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,33897,33595,31603,32042.45
"Revenue 33897 33595 31603 32042.45  Other Revenue, Total - - - -","Revenue 33897 33595 31603 32042.45  Other Revenue, Total - - - -","Revenue 33897 33595 31603 32042.45  Other Revenue, Total - - - -","Revenue 33897 33595 31603 32042.45  Other Revenue, Total - - - -","Revenue 33897 33595 31603 32042.45  Other Revenue, Total - - - -"
Revenue,33897,33595,31603,32042.45
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",30715,29982,28401,28602.62
Gross Profit,3182,3613,3202,3439.83
Total Operating Expenses,32962,32320,30573,30868.03
"Selling/General/Admin. Expenses, Total 1713 1765 1712 2043.09  Research & Development - - - -  Depreciation / Amortization 632 628 626 191.91  Interest Expense (Income) - Net Operating -50 -58 -53 -  Unusual Expense (Income) - 25.33 83.24 30.4  Other Operating Expenses, Total -48 3 -113 -","Selling/General/Admin. Expenses, Total 1713 1765 1712 2043.09  Research & Development - - - -  Depreciation / Amortization 632 628 626 191.91  Interest Expense (Income) - Net Operating -50 -58 -53 -  Unusual Expense (Income) - 25.33 83.24 30.4  Other Operating Expenses, Total -48 3 -113 -","Selling/General/Admin. Expenses, Total 1713 1765 1712 2043.09  Research & Development - - - -  Depreciation / Amortization 632 628 626 191.91  Interest Expense (Income) - Net Operating -50 -58 -53 -  Unusual Expense (Income) - 25.33 83.24 30.4  Other Operating Expenses, Total -48 3 -113 -","Selling/General/Admin. Expenses, Total 1713 1765 1712 2043.09  Research & Development - - - -  Depreciation / Amortization 632 628 626 191.91  Interest Expense (Income) - Net Operating -50 -58 -53 -  Unusual Expense (Income) - 25.33 83.24 30.4  Other Operating Expenses, Total -48 3 -113 -","Selling/General/Admin. Expenses, Total 1713 1765 1712 2043.09  Research & Development - - - -  Depreciation / Amortization 632 628 626 191.91  Interest Expense (Income) - Net Operating -50 -58 -53 -  Unusual Expense (Income) - 25.33 83.24 30.4  Other Operating Expenses, Total -48 3 -113 -"
"Selling/General/Admin. Expenses, Total",1713,1765,1712,2043.09
Research & Development,-,-,-,-
Depreciation / Amortization,632,628,626,191.91
Interest Expense (Income) - Net Operating,-50,-58,-53,-
Unusual Expense (Income),-,25.33,83.24,30.4
"Other Operating Expenses, Total",-48,3,-113,-
Operating Income,935,1275,1030,1174.43
"Interest Income (Expense), Net Non-Operating",-,87.77,295.29,34.29
Gain (Loss) on Sale of Assets,56,134,324,8.78
"Other, Net",-433,-335,-737,55.25
Net Income Before Taxes,1312,1476,1443,1272.74
Provision for Income Taxes,540,607,607,470.75
Net Income After Taxes,772,869,836,801.99
Minority Interest,558,544,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,759,852,836,801.99
Total Extraordinary Items,-,-,-,-
Net Income,759,852,836,801.99
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,759,852,836,801.99
Dilution Adjustment,-,-,-,-
Diluted Net Income,759,852,836,801.99
Diluted Weighted Average Shares,3.76,3.76,3.77,3.81
Diluted EPS Excluding Extraordinary Items,202.04,226.83,221.58,210.37
DPS - Common Stock Primary Issue,40,40,80,40
Diluted Normalized EPS,200.35,221.28,199.28,264.28
