Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,1163,492,890.51,4351
"Revenue 1163 492.66 890.51 4351  Other Revenue, Total - - - -","Revenue 1163 492.66 890.51 4351  Other Revenue, Total - - - -","Revenue 1163 492.66 890.51 4351  Other Revenue, Total - - - -","Revenue 1163 492.66 890.51 4351  Other Revenue, Total - - - -","Revenue 1163 492.66 890.51 4351  Other Revenue, Total - - - -"
Revenue,1163,492.66,890.51,4351
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",-,190.27,-,-
Gross Profit,1163,302.38,-,-
Total Operating Expenses,1958,1616.02,2412.64,3624.49
"Selling/General/Admin. Expenses, Total 1780 795.59 1226.79 1923.3  Research & Development - - - -  Depreciation / Amortization 188 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 25.22 188.46 118.29  Other Operating Expenses, Total -10 604.93 997.4 1582.9","Selling/General/Admin. Expenses, Total 1780 795.59 1226.79 1923.3  Research & Development - - - -  Depreciation / Amortization 188 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 25.22 188.46 118.29  Other Operating Expenses, Total -10 604.93 997.4 1582.9","Selling/General/Admin. Expenses, Total 1780 795.59 1226.79 1923.3  Research & Development - - - -  Depreciation / Amortization 188 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 25.22 188.46 118.29  Other Operating Expenses, Total -10 604.93 997.4 1582.9","Selling/General/Admin. Expenses, Total 1780 795.59 1226.79 1923.3  Research & Development - - - -  Depreciation / Amortization 188 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 25.22 188.46 118.29  Other Operating Expenses, Total -10 604.93 997.4 1582.9","Selling/General/Admin. Expenses, Total 1780 795.59 1226.79 1923.3  Research & Development - - - -  Depreciation / Amortization 188 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 25.22 188.46 118.29  Other Operating Expenses, Total -10 604.93 997.4 1582.9"
"Selling/General/Admin. Expenses, Total",1780,795.59,1226.79,1923.3
Research & Development,-,-,-,-
Depreciation / Amortization,188,-,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,25.22,188.46,118.29
"Other Operating Expenses, Total",-10,604.93,997.4,1582.9
Operating Income,-795,-1123.37,-1522.13,726.51
"Interest Income (Expense), Net Non-Operating",-,-5.66,-2.66,-73.51
Gain (Loss) on Sale of Assets,14,-,-,-
"Other, Net",-69,8.62,86.1,-2.5
Net Income Before Taxes,-740,-1120.4,-1438.69,650.5
Provision for Income Taxes,61,36.96,126.15,135.5
Net Income After Taxes,-801,-1157.36,-1564.84,514.99
Minority Interest,14,-,17.59,6.52
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-794,-1157.36,-1547.25,521.51
Total Extraordinary Items,-,-,-,-
Net Income,-794,-1157.36,-1547.25,521.51
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,-794,-1157.36,-1547.26,521.51
Dilution Adjustment,-,-,-,-
Diluted Net Income,-794,-1157.36,-1547.26,521.51
Diluted Weighted Average Shares,34.66,32.96,28.88,29.78
Diluted EPS Excluding Extraordinary Items,-22.91,-35.12,-53.58,17.51
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-13.39,-34.62,-49.33,20.66
