Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,6916,6475,5771.02,5595.82
"Revenue 6916 6475 5771.02 5595.82  Other Revenue, Total - - - -","Revenue 6916 6475 5771.02 5595.82  Other Revenue, Total - - - -","Revenue 6916 6475 5771.02 5595.82  Other Revenue, Total - - - -","Revenue 6916 6475 5771.02 5595.82  Other Revenue, Total - - - -","Revenue 6916 6475 5771.02 5595.82  Other Revenue, Total - - - -"
Revenue,6916,6475,5771.02,5595.82
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5426,5191,4660.13,4396.86
Gross Profit,1490,1284,1110.9,1198.96
Total Operating Expenses,6312,5947,5343.3,5181.27
"Selling/General/Admin. Expenses, Total 841 704 622.48 722.25  Research & Development 6 8 16.64 8.84  Depreciation / Amortization 139 153 44.04 51.47  Interest Expense (Income) - Net Operating -19 -27 - -  Unusual Expense (Income) - 0.06 0.02 1.85  Other Operating Expenses, Total -81 -82 - -","Selling/General/Admin. Expenses, Total 841 704 622.48 722.25  Research & Development 6 8 16.64 8.84  Depreciation / Amortization 139 153 44.04 51.47  Interest Expense (Income) - Net Operating -19 -27 - -  Unusual Expense (Income) - 0.06 0.02 1.85  Other Operating Expenses, Total -81 -82 - -","Selling/General/Admin. Expenses, Total 841 704 622.48 722.25  Research & Development 6 8 16.64 8.84  Depreciation / Amortization 139 153 44.04 51.47  Interest Expense (Income) - Net Operating -19 -27 - -  Unusual Expense (Income) - 0.06 0.02 1.85  Other Operating Expenses, Total -81 -82 - -","Selling/General/Admin. Expenses, Total 841 704 622.48 722.25  Research & Development 6 8 16.64 8.84  Depreciation / Amortization 139 153 44.04 51.47  Interest Expense (Income) - Net Operating -19 -27 - -  Unusual Expense (Income) - 0.06 0.02 1.85  Other Operating Expenses, Total -81 -82 - -","Selling/General/Admin. Expenses, Total 841 704 622.48 722.25  Research & Development 6 8 16.64 8.84  Depreciation / Amortization 139 153 44.04 51.47  Interest Expense (Income) - Net Operating -19 -27 - -  Unusual Expense (Income) - 0.06 0.02 1.85  Other Operating Expenses, Total -81 -82 - -"
"Selling/General/Admin. Expenses, Total",841,704,622.48,722.25
Research & Development,6,8,16.64,8.84
Depreciation / Amortization,139,153,44.04,51.47
Interest Expense (Income) - Net Operating,-19,-27,-,-
Unusual Expense (Income),-,0.06,0.02,1.85
"Other Operating Expenses, Total",-81,-82,-,-
Operating Income,604,528,427.72,414.55
"Interest Income (Expense), Net Non-Operating",-,-24.73,-29.99,-27.54
Gain (Loss) on Sale of Assets,16,9,36.63,44.35
"Other, Net",1,6,-2.47,-11.37
Net Income Before Taxes,587,513,431.89,420
Provision for Income Taxes,-54,-58,1.65,70.02
Net Income After Taxes,641,571,430.24,349.98
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,641,571,430.24,349.98
Total Extraordinary Items,-,-,-,-
Net Income,641,571,430.24,349.98
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,641,571,430.24,349.98
Dilution Adjustment,-,-,-,-
Diluted Net Income,641,571,430.24,349.98
Diluted Weighted Average Shares,3.27,3.32,3.44,3.44
Diluted EPS Excluding Extraordinary Items,195.84,171.91,125.01,101.69
DPS - Common Stock Primary Issue,-,15,-,-
Diluted Normalized EPS,109.03,94.84,114.41,91.4
