Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,7987,8952,8079.68,13996.34
"Revenue 7987 8952.48 8079.68 13996.34  Other Revenue, Total - - - -","Revenue 7987 8952.48 8079.68 13996.34  Other Revenue, Total - - - -","Revenue 7987 8952.48 8079.68 13996.34  Other Revenue, Total - - - -","Revenue 7987 8952.48 8079.68 13996.34  Other Revenue, Total - - - -","Revenue 7987 8952.48 8079.68 13996.34  Other Revenue, Total - - - -"
Revenue,7987,8952.48,8079.68,13996.34
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5142,6081.14,5351.66,10197.15
Gross Profit,2845,2871.35,2728.01,3799.2
Total Operating Expenses,7565,8457.16,7609.51,13615.09
"Selling/General/Admin. Expenses, Total 2423 2352.32 1843.05 2984.1  Research & Development - - 339.17 429.69  Depreciation / Amortization 195 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 23.71 75.63 4.15  Other Operating Expenses, Total -194 - - -","Selling/General/Admin. Expenses, Total 2423 2352.32 1843.05 2984.1  Research & Development - - 339.17 429.69  Depreciation / Amortization 195 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 23.71 75.63 4.15  Other Operating Expenses, Total -194 - - -","Selling/General/Admin. Expenses, Total 2423 2352.32 1843.05 2984.1  Research & Development - - 339.17 429.69  Depreciation / Amortization 195 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 23.71 75.63 4.15  Other Operating Expenses, Total -194 - - -","Selling/General/Admin. Expenses, Total 2423 2352.32 1843.05 2984.1  Research & Development - - 339.17 429.69  Depreciation / Amortization 195 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 23.71 75.63 4.15  Other Operating Expenses, Total -194 - - -","Selling/General/Admin. Expenses, Total 2423 2352.32 1843.05 2984.1  Research & Development - - 339.17 429.69  Depreciation / Amortization 195 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 23.71 75.63 4.15  Other Operating Expenses, Total -194 - - -"
"Selling/General/Admin. Expenses, Total",2423,2352.32,1843.05,2984.1
Research & Development,-,-,339.17,429.69
Depreciation / Amortization,195,-,-,-
Interest Expense (Income) - Net Operating,-1,-,-,-
Unusual Expense (Income),-,23.71,75.63,4.15
"Other Operating Expenses, Total",-194,-,-,-
Operating Income,422,495.32,470.16,381.25
"Interest Income (Expense), Net Non-Operating",-,16.74,3.12,-5.83
Gain (Loss) on Sale of Assets,-,0.16,0.32,355.03
"Other, Net",-16,41.73,81.34,-10.52
Net Income Before Taxes,438,553.95,554.93,719.93
Provision for Income Taxes,167,139.37,163.19,144.35
Net Income After Taxes,271,414.58,391.75,575.58
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-,414.58,391.75,575.58
Total Extraordinary Items,-,-,-,-
Net Income,-,414.58,391.75,575.58
Total Adjustments to Net Income,-,-0,-0,-
Income Available to Common Excluding Extraordinary Items,-,414.58,391.74,575.58
Dilution Adjustment,-,-,-,-
Diluted Net Income,271,414.58,391.74,575.58
Diluted Weighted Average Shares,-,18.13,18.12,18.11
Diluted EPS Excluding Extraordinary Items,14.94,22.87,21.62,31.79
DPS - Common Stock Primary Issue,8,8,7,6
Diluted Normalized EPS,16.92,23.84,24.56,16.3
