Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,136030,124314,123649,140311
"Revenue - 124314 123649 140311  Other Revenue, Total - - - -","Revenue - 124314 123649 140311  Other Revenue, Total - - - -","Revenue - 124314 123649 140311  Other Revenue, Total - - - -","Revenue - 124314 123649 140311  Other Revenue, Total - - - -","Revenue - 124314 123649 140311  Other Revenue, Total - - - -"
Revenue,-,124314,123649,140311
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",95545,86700,85666,97528
Gross Profit,-,37614,37983,42783
Total Operating Expenses,130572,124636,120751,135047
"Selling/General/Admin. Expenses, Total 35027 32734 29805 32266  Research & Development - - 2752 2953  Depreciation / Amortization 5760 - 752 817  Interest Expense (Income) - Net Operating -244 - - -  Unusual Expense (Income) - 5202 1775 1482  Other Operating Expenses, Total -4707 - 1 1","Selling/General/Admin. Expenses, Total 35027 32734 29805 32266  Research & Development - - 2752 2953  Depreciation / Amortization 5760 - 752 817  Interest Expense (Income) - Net Operating -244 - - -  Unusual Expense (Income) - 5202 1775 1482  Other Operating Expenses, Total -4707 - 1 1","Selling/General/Admin. Expenses, Total 35027 32734 29805 32266  Research & Development - - 2752 2953  Depreciation / Amortization 5760 - 752 817  Interest Expense (Income) - Net Operating -244 - - -  Unusual Expense (Income) - 5202 1775 1482  Other Operating Expenses, Total -4707 - 1 1","Selling/General/Admin. Expenses, Total 35027 32734 29805 32266  Research & Development - - 2752 2953  Depreciation / Amortization 5760 - 752 817  Interest Expense (Income) - Net Operating -244 - - -  Unusual Expense (Income) - 5202 1775 1482  Other Operating Expenses, Total -4707 - 1 1","Selling/General/Admin. Expenses, Total 35027 32734 29805 32266  Research & Development - - 2752 2953  Depreciation / Amortization 5760 - 752 817  Interest Expense (Income) - Net Operating -244 - - -  Unusual Expense (Income) - 5202 1775 1482  Other Operating Expenses, Total -4707 - 1 1"
"Selling/General/Admin. Expenses, Total",35027,32734,29805,32266
Research & Development,-,-,2752,2953
Depreciation / Amortization,5760,-,752,817
Interest Expense (Income) - Net Operating,-244,-,-,-
Unusual Expense (Income),-,5202,1775,1482
"Other Operating Expenses, Total",-4707,-,1,1
Operating Income,5458,-322,2898,5264
"Interest Income (Expense), Net Non-Operating",-,1175,384,358
Gain (Loss) on Sale of Assets,1157,4642,-2,475
"Other, Net",-2088,71,76,-198
Net Income Before Taxes,6389,5566,3356,5899
Provision for Income Taxes,1860,2553,1093,1399
Net Income After Taxes,4529,3013,2263,4500
Minority Interest,1808,-73,-115,-112
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,4501,2940,2148,4388
Total Extraordinary Items,-,-,-,-
Net Income,4501,2940,2148,4388
Total Adjustments to Net Income,-,-1,-1,-1
Income Available to Common Excluding Extraordinary Items,4501,2939,2147,4387
Dilution Adjustment,0.194,-,-,-
Diluted Net Income,4500.81,2939,2147,4387
Diluted Weighted Average Shares,17.26,17.45,17.82,17.99
Diluted EPS Excluding Extraordinary Items,260.75,168.43,120.48,243.86
DPS - Common Stock Primary Issue,147,140,115,115
Diluted Normalized EPS,220.81,193.42,195.18,293.95
