Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,11788,13363,12115,11607.51
"Revenue 11788 13363 12115 11607.51  Other Revenue, Total - - - -","Revenue 11788 13363 12115 11607.51  Other Revenue, Total - - - -","Revenue 11788 13363 12115 11607.51  Other Revenue, Total - - - -","Revenue 11788 13363 12115 11607.51  Other Revenue, Total - - - -","Revenue 11788 13363 12115 11607.51  Other Revenue, Total - - - -"
Revenue,11788,13363,12115,11607.51
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",9183,10230,9297,8766.72
Gross Profit,2605,3133,2818,2840.79
Total Operating Expenses,11771,13235,11811,10869.57
"Selling/General/Admin. Expenses, Total 2588 3005 2514 2092.91  Research & Development - - - -  Depreciation / Amortization 652 713 583 -  Interest Expense (Income) - Net Operating -10 -12 -4 -  Unusual Expense (Income) - 237.8 93.85 9.94  Other Operating Expenses, Total -642 -701 -579 -","Selling/General/Admin. Expenses, Total 2588 3005 2514 2092.91  Research & Development - - - -  Depreciation / Amortization 652 713 583 -  Interest Expense (Income) - Net Operating -10 -12 -4 -  Unusual Expense (Income) - 237.8 93.85 9.94  Other Operating Expenses, Total -642 -701 -579 -","Selling/General/Admin. Expenses, Total 2588 3005 2514 2092.91  Research & Development - - - -  Depreciation / Amortization 652 713 583 -  Interest Expense (Income) - Net Operating -10 -12 -4 -  Unusual Expense (Income) - 237.8 93.85 9.94  Other Operating Expenses, Total -642 -701 -579 -","Selling/General/Admin. Expenses, Total 2588 3005 2514 2092.91  Research & Development - - - -  Depreciation / Amortization 652 713 583 -  Interest Expense (Income) - Net Operating -10 -12 -4 -  Unusual Expense (Income) - 237.8 93.85 9.94  Other Operating Expenses, Total -642 -701 -579 -","Selling/General/Admin. Expenses, Total 2588 3005 2514 2092.91  Research & Development - - - -  Depreciation / Amortization 652 713 583 -  Interest Expense (Income) - Net Operating -10 -12 -4 -  Unusual Expense (Income) - 237.8 93.85 9.94  Other Operating Expenses, Total -642 -701 -579 -"
"Selling/General/Admin. Expenses, Total",2588,3005,2514,2092.91
Research & Development,-,-,-,-
Depreciation / Amortization,652,713,583,-
Interest Expense (Income) - Net Operating,-10,-12,-4,-
Unusual Expense (Income),-,237.8,93.85,9.94
"Other Operating Expenses, Total",-642,-701,-579,-
Operating Income,17,128,304,737.94
"Interest Income (Expense), Net Non-Operating",-,-5.53,-2.84,-1.74
Gain (Loss) on Sale of Assets,-3,-33,-1,-
"Other, Net",37,277,103,-0.79
Net Income Before Taxes,-17,-116,202,735.41
Provision for Income Taxes,85,107,240,251.63
Net Income After Taxes,-102,-223,-38,483.78
Minority Interest,33,17,10,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-117,-228,-38,483.78
Total Extraordinary Items,-,-,-,-
Net Income,-117,-228,-38,483.78
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,-117,-228,-38,483.78
Dilution Adjustment,-,-,-,-
Diluted Net Income,-117,-228,-38,483.78
Diluted Weighted Average Shares,14.11,13.11,12.96,13.65
Diluted EPS Excluding Extraordinary Items,-8.29,-17.39,-2.93,35.45
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-1.59,5.48,14.13,37.87
