Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,630.82,712.93,480.85,447.58
"Revenue 630.82 712.93 480.85 447.58  Other Revenue, Total - - - -","Revenue 630.82 712.93 480.85 447.58  Other Revenue, Total - - - -","Revenue 630.82 712.93 480.85 447.58  Other Revenue, Total - - - -","Revenue 630.82 712.93 480.85 447.58  Other Revenue, Total - - - -","Revenue 630.82 712.93 480.85 447.58  Other Revenue, Total - - - -"
Revenue,630.82,712.93,480.85,447.58
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1417.57,290.47,235.58,162.93
Gross Profit,-786.76,422.46,245.27,284.65
Total Operating Expenses,1889.47,2184.34,1763.43,1840.6
"Selling/General/Admin. Expenses, Total 471.9 444.59 372.31 387.52  Research & Development 1135.61 1310.32 1154.13 1295.19  Depreciation / Amortization 1.48 1.87 2.46 3.88  Interest Expense (Income) - Net Operating -1.32 - - -  Unusual Expense (Income) - 137.09 -1.05 -8.91  Other Operating Expenses, Total -1135.77 -0 - -","Selling/General/Admin. Expenses, Total 471.9 444.59 372.31 387.52  Research & Development 1135.61 1310.32 1154.13 1295.19  Depreciation / Amortization 1.48 1.87 2.46 3.88  Interest Expense (Income) - Net Operating -1.32 - - -  Unusual Expense (Income) - 137.09 -1.05 -8.91  Other Operating Expenses, Total -1135.77 -0 - -","Selling/General/Admin. Expenses, Total 471.9 444.59 372.31 387.52  Research & Development 1135.61 1310.32 1154.13 1295.19  Depreciation / Amortization 1.48 1.87 2.46 3.88  Interest Expense (Income) - Net Operating -1.32 - - -  Unusual Expense (Income) - 137.09 -1.05 -8.91  Other Operating Expenses, Total -1135.77 -0 - -","Selling/General/Admin. Expenses, Total 471.9 444.59 372.31 387.52  Research & Development 1135.61 1310.32 1154.13 1295.19  Depreciation / Amortization 1.48 1.87 2.46 3.88  Interest Expense (Income) - Net Operating -1.32 - - -  Unusual Expense (Income) - 137.09 -1.05 -8.91  Other Operating Expenses, Total -1135.77 -0 - -","Selling/General/Admin. Expenses, Total 471.9 444.59 372.31 387.52  Research & Development 1135.61 1310.32 1154.13 1295.19  Depreciation / Amortization 1.48 1.87 2.46 3.88  Interest Expense (Income) - Net Operating -1.32 - - -  Unusual Expense (Income) - 137.09 -1.05 -8.91  Other Operating Expenses, Total -1135.77 -0 - -"
"Selling/General/Admin. Expenses, Total",471.9,444.59,372.31,387.52
Research & Development,1135.61,1310.32,1154.13,1295.19
Depreciation / Amortization,1.48,1.87,2.46,3.88
Interest Expense (Income) - Net Operating,-1.32,-,-,-
Unusual Expense (Income),-,137.09,-1.05,-8.91
"Other Operating Expenses, Total",-1135.77,-0,-,-
Operating Income,-1258.65,-1471.41,-1282.57,-1393.03
"Interest Income (Expense), Net Non-Operating",-,5.34,-0.08,5.18
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-20.79,-0.33,-7.9,-13.56
Net Income Before Taxes,-1237.86,-1466.4,-1290.56,-1401.4
Provision for Income Taxes,5.01,13.49,3.24,2.42
Net Income After Taxes,-1242.87,-1479.89,-1293.8,-1403.82
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-1242.87,-1479.89,-1293.8,-1403.82
Total Extraordinary Items,-,-,-,-
Net Income,-1242.87,-1479.89,-1293.8,-1403.82
Total Adjustments to Net Income,-,-0,-,-
Income Available to Common Excluding Extraordinary Items,-1242.87,-1479.89,-1293.8,-1403.82
Dilution Adjustment,-,-,-,-
Diluted Net Income,-1242.87,-1479.89,-1293.8,-1403.82
Diluted Weighted Average Shares,43.98,40.28,35.88,31.47
Diluted EPS Excluding Extraordinary Items,-28.26,-36.74,-36.06,-44.61
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-17.67,-34.53,-36.08,-44.79
