Period Ending:,202231/03,202131/03,202031/03,201931/03
Total Revenue,7426,7063.93,7601.14,7828.43
"Revenue 7426 7063.93 7601.14 7828.43  Other Revenue, Total - - - -","Revenue 7426 7063.93 7601.14 7828.43  Other Revenue, Total - - - -","Revenue 7426 7063.93 7601.14 7828.43  Other Revenue, Total - - - -","Revenue 7426 7063.93 7601.14 7828.43  Other Revenue, Total - - - -","Revenue 7426 7063.93 7601.14 7828.43  Other Revenue, Total - - - -"
Revenue,7426,7063.93,7601.14,7828.43
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5019,4717.17,5190.64,5390.59
Gross Profit,2407,2346.76,2410.5,2437.84
Total Operating Expenses,7283,6967.72,7500.62,7713.19
"Selling/General/Admin. Expenses, Total 2264 2228.51 2340.41 2313.18  Research & Development - - - -  Depreciation / Amortization 221 - - -  Interest Expense (Income) - Net Operating -30 - - -  Unusual Expense (Income) 5.92 22.04 -30.43 9.41  Other Operating Expenses, Total -191 - - -","Selling/General/Admin. Expenses, Total 2264 2228.51 2340.41 2313.18  Research & Development - - - -  Depreciation / Amortization 221 - - -  Interest Expense (Income) - Net Operating -30 - - -  Unusual Expense (Income) 5.92 22.04 -30.43 9.41  Other Operating Expenses, Total -191 - - -","Selling/General/Admin. Expenses, Total 2264 2228.51 2340.41 2313.18  Research & Development - - - -  Depreciation / Amortization 221 - - -  Interest Expense (Income) - Net Operating -30 - - -  Unusual Expense (Income) 5.92 22.04 -30.43 9.41  Other Operating Expenses, Total -191 - - -","Selling/General/Admin. Expenses, Total 2264 2228.51 2340.41 2313.18  Research & Development - - - -  Depreciation / Amortization 221 - - -  Interest Expense (Income) - Net Operating -30 - - -  Unusual Expense (Income) 5.92 22.04 -30.43 9.41  Other Operating Expenses, Total -191 - - -","Selling/General/Admin. Expenses, Total 2264 2228.51 2340.41 2313.18  Research & Development - - - -  Depreciation / Amortization 221 - - -  Interest Expense (Income) - Net Operating -30 - - -  Unusual Expense (Income) 5.92 22.04 -30.43 9.41  Other Operating Expenses, Total -191 - - -"
"Selling/General/Admin. Expenses, Total",2264,2228.51,2340.41,2313.18
Research & Development,-,-,-,-
Depreciation / Amortization,221,-,-,-
Interest Expense (Income) - Net Operating,-30,-,-,-
Unusual Expense (Income),5.92,22.04,-30.43,9.41
"Other Operating Expenses, Total",-191,-,-,-
Operating Income,143,96.21,100.52,115.24
"Interest Income (Expense), Net Non-Operating",-28.79,-35.55,-39.19,-77.4
Gain (Loss) on Sale of Assets,18.89,16.72,13.86,17.79
"Other, Net",-92,124.38,126.77,-6.22
Net Income Before Taxes,235,201.76,201.97,49.4
Provision for Income Taxes,99,59.72,23.94,-26.79
Net Income After Taxes,136,142.04,178.03,76.19
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,136,142.04,178.03,76.19
Total Extraordinary Items,-,-,-,-
Net Income,136,142.04,178.03,76.19
Total Adjustments to Net Income,-,-0,-,-
Income Available to Common Excluding Extraordinary Items,136,142.04,178.03,76.19
Dilution Adjustment,-,-,-,-
Diluted Net Income,136,142.04,178.03,76.19
Diluted Weighted Average Shares,14.45,14.45,14.45,14.45
Diluted EPS Excluding Extraordinary Items,9.41,9.83,12.32,5.27
DPS - Common Stock Primary Issue,2,1,-,-
Diluted Normalized EPS,10.38,10.09,9.62,4.9
