Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,78675,62286,51927,53679
"Revenue 78675 62286 51927 53679  Other Revenue, Total - - - -","Revenue 78675 62286 51927 53679  Other Revenue, Total - - - -","Revenue 78675 62286 51927 53679  Other Revenue, Total - - - -","Revenue 78675 62286 51927 53679  Other Revenue, Total - - - -","Revenue 78675 62286 51927 53679  Other Revenue, Total - - - -"
Revenue,78675,62286,51927,53679
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",56107,42421,38362,37919
Gross Profit,22568,19865,13565,15760
Total Operating Expenses,65726,51121,46258,46403
"Selling/General/Admin. Expenses, Total 9619 7212 6471 6684  Research & Development - 1488 1425 1345  Depreciation / Amortization 7697 6680 6767 -  Interest Expense (Income) - Net Operating -318 -313 -203 -  Unusual Expense (Income) - 200 466 453  Other Operating Expenses, Total -7379 -6367 -6564 2","Selling/General/Admin. Expenses, Total 9619 7212 6471 6684  Research & Development - 1488 1425 1345  Depreciation / Amortization 7697 6680 6767 -  Interest Expense (Income) - Net Operating -318 -313 -203 -  Unusual Expense (Income) - 200 466 453  Other Operating Expenses, Total -7379 -6367 -6564 2","Selling/General/Admin. Expenses, Total 9619 7212 6471 6684  Research & Development - 1488 1425 1345  Depreciation / Amortization 7697 6680 6767 -  Interest Expense (Income) - Net Operating -318 -313 -203 -  Unusual Expense (Income) - 200 466 453  Other Operating Expenses, Total -7379 -6367 -6564 2","Selling/General/Admin. Expenses, Total 9619 7212 6471 6684  Research & Development - 1488 1425 1345  Depreciation / Amortization 7697 6680 6767 -  Interest Expense (Income) - Net Operating -318 -313 -203 -  Unusual Expense (Income) - 200 466 453  Other Operating Expenses, Total -7379 -6367 -6564 2","Selling/General/Admin. Expenses, Total 9619 7212 6471 6684  Research & Development - 1488 1425 1345  Depreciation / Amortization 7697 6680 6767 -  Interest Expense (Income) - Net Operating -318 -313 -203 -  Unusual Expense (Income) - 200 466 453  Other Operating Expenses, Total -7379 -6367 -6564 2"
"Selling/General/Admin. Expenses, Total",9619,7212,6471,6684
Research & Development,-,1488,1425,1345
Depreciation / Amortization,7697,6680,6767,-
Interest Expense (Income) - Net Operating,-318,-313,-203,-
Unusual Expense (Income),-,200,466,453
"Other Operating Expenses, Total",-7379,-6367,-6564,2
Operating Income,12949,11165,5669,7276
"Interest Income (Expense), Net Non-Operating",-,275,67,-4
Gain (Loss) on Sale of Assets,504,-73,-485,177
"Other, Net",-979,80,977,-5
Net Income Before Taxes,13424,11158,5177,7444
Provision for Income Taxes,3921,3198,1428,2303
Net Income After Taxes,9503,7960,3749,5141
Minority Interest,1293,1654,1443,-119
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,9382,7762,3605,5022
Total Extraordinary Items,-,-,-,-
Net Income,9382,7762,3605,5022
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,9382,7762,3605,5021
Dilution Adjustment,-,-,-,-
Diluted Net Income,9382,7762,3605,5021
Diluted Weighted Average Shares,57.45,57.45,57.48,57.52
Diluted EPS Excluding Extraordinary Items,163.3,135.11,62.72,87.29
DPS - Common Stock Primary Issue,33,22,14,14
Diluted Normalized EPS,141.73,120.91,61.25,90.6
